"ID","medMz","medRt","Formula","Metabolite","_log10_FDR","high_blank","nega-Ecoli-12C14N-a","nega-Ecoli-12C14N-b","nega-Ecoli-12C14N-c","nega-Yeast-12C14N-a","nega-Yeast-12C14N-b","nega-Yeast-12C14N-c"
22,227.2018,2.340486,"C14H28O2","Myristic acid",1.80415567525272,NA,60783726.061531,56276974.2867854,62823918.3333333,66928135.4419971,74011730.2457927,66714082.0631353
23,256.2364,2.307736,NA,NA,2.17825726652538,NA,70859207.5442203,67778901.1685946,76396918.0322983,46011484.1296215,47397878.9531324,47612364.0679214
24,176.9354,13.90423,"H4O7P2","Pyrophosphate",3.04260823776234,NA,73266458.758457,70815792.7431594,71831697.2419874,106049.622346254,65235.518296285,33089.0860816949
25,254.2209,2.309295,NA,NA,4.35181569423542,NA,468314.718462361,421422.848252664,475653.289914161,59833218.0454843,64072325.6147346,62149996.6967129
26,282.2521,2.282817,NA,NA,4.29179162469551,NA,1921063.56193449,1941745.34567756,2069680.80468109,57410278.3398574,61891350.3408873,56058762.2686386
27,176.9332,13.75693,NA,NA,1.43870775962104,NA,60120.4337028826,78350.5755654375,83561.7653591857,108722.436084816,206440.071150892,155369.979781836
28,78.95877,13.99713,NA,NA,3.25395771644806,NA,60314211.8010556,61101369.7521241,65953882.8209897,1678131.57118436,1135497.66428195,1114484.71678256
29,165.0408,2.409492,"C5H10O6 ; C6H14OS2","Arabinonic acid ; S-Propyl 1-propanesulfinothioate",0,NA,48386341.5823405,55743348.4019676,65437737.8861497,1516339.63713617,6985926.7649231,20243277.0276682
30,216.9094,13.75064,NA,NA,2.35124003674952,NA,15005656.3924863,13351139.358376,12854595.9729797,52487110.3349145,46833003.8922966,35452249.52633
31,239.0773,11.64087,"C8H16O8","D-glycero-L-galacto-Octulose",3.25585571972262,NA,27267941.0490709,26753572.8672266,26942156.2185548,50393803.6675824,48992988.3110694,52735852.2880907
32,89.02429,11.64245,"C3H6O3","Glyceraldehyde",3.51554355809457,NA,28256853.2587987,28006817.3376296,29122551.4136165,50377340.6152922,51163145.3716304,52979920.1395393
33,157.1234,2.530266,"C9H18O2","Oenanthic ether",2.94051231572555,NA,12646901.9860059,14114872.0248352,16484861.5131786,49934745.8572565,51658494.3383983,50667625.6553699
34,143.1077,4.015551,"C8H16O2","Caprylic acid",4.06639630848578,NA,7972172.94903818,8422748.47628106,8501878.20708137,49558613.7575975,50490205.5545675,48231599.0182712
35,87.00863,4.018712,"C3H4O3","Pyruvic acid",3.40379889754592,NA,1069426.48668655,1122104.8338658,1062314.80220791,31018460.3190984,36364553.4185471,47596608.0229636
37,141.0169,13.82951,NA,NA,2.39707228714081,NA,36142680.7566055,34153712.712506,35894381.8224265,43263680.5201987,45810633.8298086,48840323.4506751
38,679.1887,2.306181,"C31H36O17","6-[(2-{[3-(3,4-dimethoxyphenyl)-7-methoxy-8-methyl-4-oxo-4H-chromen-5-yl]oxy}-4,5-dihydroxy-6-(hydroxymethyl)oxan-3-yl)oxy]-3,4,5-trihydroxyoxane-2-carboxylic acid",0,NA,42637994.9262556,46676031.9623472,51388734.7807108,38533967.6870691,43916028.2036858,39476201.3219064
39,353.0101,1.895578,NA,NA,1.7956086680807,NA,41628466.6200849,42678189.2151432,40346845.1371151,42557896.3057068,43984087.0898035,41203604.9463102
40,719.488,2.425378,"C38H73O10P","PG(16:0/16:1(9Z))",3.71505067859633,NA,54324613.8893186,44081148.1399108,50800882.428928,80213.160499623,108046.954103952,69158.5657743961
41,312.2548,2.625331,"C18H35NO3","Palmitoylglycine",4.51808463489163,NA,212153.281068289,220639.537547925,236115.17327983,43201691.309982,43103351.5014437,42364423.5297041
42,313.0788,2.4331,NA,NA,0,NA,33738346.3953092,41654429.1054874,49866292.8068691,914646.26606919,4933099.38972554,15292531.1163315
43,205.1598,2.406356,"C14H22O","4-(1,1,3,3-Tetramethylbutyl)-phenol",2.23476371999223,NA,32538044.8998437,28656502.4898917,31722964.6044891,39418603.9835385,40930465.4340953,39622424.0368478
44,88.04028,12.79718,"C3H7NO2","beta-Alanine",4.76998559039574,NA,594588.034000606,569869.453485111,550506.437669525,40768650.5774865,42567810.8182261,41937141.7793213
45,292.9232,14.02116,NA,NA,2.33100872983562,NA,45045631.3852204,46910584.6075183,46797399.2837043,51.5066525880931,2127.45152782316,1447.14260976935
46,280.2648,2.477009,"C18H35NO","Oleamide",2.95455966018523,NA,44966744.2719227,41197638.8571225,43160895.9073282,19250926.1676767,18233883.3035761,18475738.7958489
47,340.2859,2.472314,"C20H39NO3","Stearoylglycine",2.303582447337,NA,44915077.4504047,41005288.5715076,43261443.6219074,25553051.2598999,24528596.6654856,22865573.3994743
48,208.0649,6.711353,NA,NA,3.34387303771552,NA,111416.297568806,120982.505570554,211467.299855032,41528793.3869967,39744071.3041588,39223588.8086463
49,743.2011,2.29372,"C32H40O20","3,4,5-trihydroxy-6-{3-[(E)-2-(2-hydroxy-4-{[3,4,5-trihydroxy-6-(hydroxymethyl)oxan-2-yl]oxy}phenyl)ethenyl]-5-{[3,4,5-trihydroxy-6-(hydroxymethyl)oxan-2-yl]oxy}phenoxy}oxane-2-carboxylic acid",0,NA,34603848.2081772,37451932.1453499,43111004.2975486,31087498.3101045,33691985.2302845,30865011.8245434
50,145.0618,13.21986,"C5H10N2O3","L-Glutamine",3.1284971176008,NA,2539364.83985114,2726179.06419718,3570523.02429999,39534179.1889848,36911743.7328896,33187320.4966445
51,417.0226,1.878381,"C17H14Cl2F2N2O4","Roflumilast N-oxide",1.30321564454332,NA,40216445.6291148,41255846.3253859,39983488.4098836,39277408.9875642,40451148.1595302,37792844.5532647
52,161.0455,11.6834,"C6H10O5","2-Hydroxyadipic acid",3.3297448672284,NA,18510568.8996629,18245812.8114613,18704988.2900013,35078357.7501269,33989456.751499,33581260.5484324
53,313.2174,3.822889,"C21H30O2","Progesterone",0,NA,39248809.9353636,38164137.2534992,39177212.0751571,34501426.0115263,34517651.6135792,35427822.3040669
54,299.2018,3.835562,"C20H28O2","All-trans-retinoic acid",0,NA,38025558.8611028,34910065.2455058,36677213.6432082,35368025.4413209,32244408.5224356,33613736.1024929
55,223.0285,2.503617,NA,NA,0,NA,26020595.6688231,33226227.7775871,41746857.1113865,781324.63423906,3779932.62916837,11897789.5311924
56,321.2069,2.522406,"C19H30O4","(S)-[8]-Gingerol",0,NA,68964.2437622567,139487.189900694,126020.02386536,139304.987972447,151047.982522948,135035.533742948
58,75.0084,2.819711,"C2H4O3","Peracetic acid",0,NA,37975972.3611159,35205315.0425169,39289216.1353975,29999735.0370579,29478946.5081512,22620941.0942842
59,481.0348,1.870547,NA,NA,1.38134536125596,NA,33887359.0560912,35935903.7963618,34112055.8603567,33550241.2122591,33557461.8240217,33886153.1565121
60,615.1762,2.315544,NA,NA,0,NA,32458464.3460356,32857999.130735,34616301.2640167,31797927.6615982,32078477.0846517,28451076.7390531
61,266.1513,1.939325,NA,NA,1.35271485497463,NA,34301574.1876133,35222142.6359771,35600749.2569413,29195515.8865088,29228572.3621388,28048514.1697652
62,113.0244,11.65351,"C5H6O3","Norfuraneol",3.67345933148344,NA,15833051.9982611,16006031.2238053,15860224.7633349,28622027.4630164,28997907.7095911,30184514.1793147
63,146.0458,13.35752,"C5H9NO4","L-Glutamic acid",2.35917086913861,NA,17132680.5915917,18090474.3397316,19595347.9972834,25321242.7084465,25980936.9084795,28037322.4145451
64,367.1052,11.65186,"C17H20O9","3-O-Feruloylquinic acid",1.67790480713345,NA,24232432.7324473,23868062.94585,25020271.1366129,27974274.0771072,25741332.0688218,27146137.5443069
65,98.95593,13.767455,NA,NA,3.60169533709651,NA,8471606.41578756,8707594.95263255,8964800.99296781,26708250.0947608,26134113.4184828,25167590.9327632
66,288.9977,1.908078,NA,NA,1.34745391549002,NA,26304939.2990477,25056197.7448597,24619985.9760269,25410816.5926047,25606055.4958112,24549961.7559885
67,359.1196,11.63145,NA,NA,3.1849804196353,NA,11096104.8370258,10604028.0572148,10876171.4984761,25780910.9679882,23798650.9288634,25520783.2635887
68,373.2791,2.552247,NA,NA,2.95817323736246,NA,42220.8629417931,17893.3892094575,60654.148511085,26053943.9180501,25488023.506909,24510897.6642897
69,253.1447,4.01082,NA,NA,1.5904557189036,NA,22414925.1547918,23744456.8250639,21131207.412707,23326561.7425516,25311430.3580201,23325466.9513725
70,119.0349,11.64718,"C4H8O4","(S)-3,4-Dihydroxybutyric acid",3.36413440280966,NA,13455035.3553818,13264200.4970516,14242486.8233118,24556588.2977002,25011366.7694269,25174228.1302068
71,807.2132,2.285931,NA,NA,0,NA,23972953.8976657,25286804.6861482,26412150.6566143,21289216.0994295,20916350.2548095,18292106.422589
72,567.2297,2.473867,NA,NA,3.33253770754419,NA,26989629.2505873,23670410.9679758,28147388.1573109,262570.518180891,226295.502899668,156131.408415248
73,101.0244,11.65816,"C4H6O3","2-Ketobutyric acid",3.15299525594486,NA,12045336.8397718,12215710.2715115,12692899.7364432,23561165.0068213,22968788.330831,22079785.6675267
74,352.945,13.45235,NA,NA,4.05278691260936,NA,25571499.3789306,25422459.0970999,26966343.0682437,699144.816207858,838609.113692985,749042.86388922
75,71.01342,11.63139,NA,NA,3.4090133502615,NA,12468214.4741773,12911621.2898243,13376480.1602882,22679924.3341151,23157344.1152073,23540163.744339
76,94.98066,2.494222,NA,NA,1.37683344023992,NA,24740955.7733786,23036364.1406796,20596825.3937682,16313644.8446128,14180897.4060394,14762275.4859623
77,301.2174,6.312753,"C20H30O2","Eicosapentaenoic acid",0,NA,4385772.37630035,4341182.33855059,4363709.87472857,3651525.02832997,3895471.34269389,3961973.8015595
78,356.281,2.593122,NA,NA,3.63897137418633,NA,2210364.74145855,2163550.58864299,2453483.89582263,19129666.1539078,20856243.6357821,22428978.1623561
79,294.1828,1.915892,NA,NA,2.15341549710195,NA,24431428.1449364,23464845.3530187,24397617.6419658,18168256.330275,18197506.3277969,17748518.0055663
80,720.4912,2.436419,NA,NA,3.80051908513764,NA,22759190.8507054,17844317.9907478,21038027.657378,6382.45353224186,4156.99235657341,4704.35406758675
81,545.0473,1.854881,NA,NA,1.41979374343872,NA,19975104.2505526,20219698.4160613,20972303.244939,19932626.2529491,19967281.9015147,21079923.9881205
82,296.2597,2.601022,"C18H35NO2","Palmitoleoyl Ethanolamide",3.83752520956188,NA,2933405.25531869,2590788.07065963,2712912.51093013,19283136.9020823,19891026.2136484,19556531.4634383
83,325.1844,1.956514,"C18H30O3S","2-Dodecylbenzenesulfonic acid",3.31090434386638,NA,21400861.9678232,21795590.3174776,21672303.6922557,11747131.7940354,11522209.0049859,11676114.9221451
84,374.2451,2.475439,NA,NA,0,NA,8686636.81455431,7604658.4593753,8465324.26549022,18011218.2694953,11785338.0787789,7152421.08691018
