"id","formula","degree","parent","score","parent_formula"
6397,"C24H26O14S-1 Illegal_formula",11,6770,0,"C24H26O14"
6397,"C24H26O14S-1 Illegal_formula",10,6770,0,"C24H26O14"
6398,"C25H30O11",8,6424,0.995498481198222,"C25H32O11"
6398,"C25H30O11",11,3975,0.99386045638112,"C19H20O6"
6398,"C25H30O11",12,5897,0.993231366861669,"C23H28O10"
6398,"C18H38N2O8S3",14,3975,0.625135012481128,"C12H28N2O3S3"
6398,"C20H27N8O6P",10,944,0.405050280129569,"C10H15N3"
6398,"C20H27N8O6P",12,944,0.404585712421501,"C10H15N3"
6399,"C22H34O11S",6,5359,0.661343284935115,"C22H34O8"
6400,"C26H34O10",7,6623,0.99605049471393,"C26H36O11"
6400,"C26H34O10",12,5869,0.993230361537744,"C25H34O8"
6400,"C19H42N2O7S3",18,6197,0.623720199186485,"C19H40N2O6S3"
6400,"C18H38N2O12S",12,3979,0.0225216306282059,"C12H28N2O7S"
6401,"C30H34O7",11,6428,0.993811603382906,"C30H36O7"
6401,"C30H34O7",13,5901,0.992612872638169,"C28H32O6"
6401,"C30H34O7",16,5901,0.990995228734236,"C28H32O6"
6401,"C23H42N2O4S3",12,6428,0.625852140348679,"C23H44N2O4S3"
6401,"C23H42N2O4S3",18,5901,0.623712865021225,"C21H40N2O3S3"
6401,"C22H38N2O9S",11,3981,0.0225455231535745,"C16H28N2O4S"
6401,"C22H38N2O9S",14,5901,0.0224960095300577,"C20H36N2O8S"
6401,"C22H38N2O9S",12,6221,0.0224325301424525,"C22H38N2O8S"
6401,"C20H43O10PS",8,6198,0.00468869016493839,"C20H41O9PS"
6401,"C14H42N4O11S2",18,3981,0.000507395198788899,"C8H32N4O6S2"
6402,"C27H38O9",6,3982,0.996611012302802,"C21H28O4"
6402,"C27H38O9",7,6583,0.996055232546673,"C28H40O9"
6402,"C27H38O9",13,5871,0.992667014535578,"C26H38O7"
6402,"C20H46N2O6S3",19,6200,0.623366508379191,"C20H44N2O5S3"
6402,"C19H42N2O11S",13,3982,0.0225088576231534,"C13H32N2O6S"
6403,"C24H42O11",6,3984,0.996588558001771,"C18H32O6"
6403,"C24H42O11",8,6223,0.995485625640652,"C24H42O10"
6403,"C24H42O11",11,3984,0.993796275999164,"C18H32O6"
6403,"C27H41N2O5P-1S2 Illegal_formula",22,7225,0,"C27H42N2O8S2"
6403,"C27H41N2O5P-1S2 Illegal_formula",13,7225,0,"C27H42N2O8S2"
6404,"C27H42N2O5S",11,6624,0.993779642433463,"C27H44N2O6S"
6404,"C19H46N4O7S2",20,6624,0.0223480680196128,"C19H48N4O8S2"
6404,"C24H43O11PS-1 Illegal_formula",10,7225,0,"C24H43O14P"
6405,"C28H42O8",6,2452,0.996607521690198,"C12H12O7"
6405,"C21H50N2O5S3",20,6203,0.623012959623231,"C21H48N2O4S3"
6405,"C20H46N2O10S",15,3985,0.0224940781877013,"C14H36N2O5S"
6406,"C30H50O6",6,2465,0.996580384094218,"C14H20O5"
6406,"C30H50O6",7,2465,0.996041036833041,"C14H20O5"
6406,"C22H54N2O8S",13,6205,0.0225195083213367,"C22H52N2O7S"
6407,"C35H54O2",6,6627,0.996613965027492,"C35H56O3"
6407,"C35H54O2",9,6627,0.994901571955038,"C35H56O3"
6407,"C35H54O2",13,6083,0.99280410008637,"C33H50O2"
6407,"C35H54O2",14,6627,0.99210807182052,"C35H56O3"
6407,"C35H54O2",19,6609,0.989291966848529,"C35H54O3"
6407,"C27H58N2O4S",12,6083,0.0224477096617316,"C25H54N2O4S"
6407,"C28H62N2O-1S3 Illegal_formula",21,6879,0,"C30H64N2S3"
6408,"C10H15N5O13P2S",7,5369,0.995876999480354,"C10H14N5O10PS"
6408,"C10H15N5O13P2S",9,5369,0.994882808740295,"C10H14N5O10PS"
6408,"C8H18N3O16PS2",12,5369,0.249936826512257,"C8H17N3O13S2"
6409,"C10H16N5O13P3",7,945,0.996237223405539,"H4O7P2"
6409,"C10H16N5O13P3",9,945,0.994812575210957,"H4O7P2"
6409,"C8H19N3O16P2S",12,5370,0.249945761533521,"C8H18N3O13PS"
6409,"C10H24NO12P3S2",13,6229,0.142713197264603,"C10H24NO11P3S2"
6410,"C25H50NO7P",8,5380,0.995469786971952,"C25H49NO4"
6412,"C26H54NO6P",10,6388,0.994342206620925,"C26H52NO6P"
6414,"C10H15N4O14P3",9,6611,0.99490037330031,"C10H16N5O14P3"
6414,"C10H15N4O14P3",10,6611,0.994316010882612,"C10H16N5O14P3"
6414,"C10H15N4O14P3",12,5381,0.993181446172639,"C10H14N4O11P2"
6414,"C8H18N2O17P2S",12,5381,0.249942483021171,"C8H17N2O14PS"
6415,"C22H20O12S",11,6446,0.993806218636196,"C22H22O12S"
6415,"C22H20O12S",12,6446,0.993241986760517,"C22H22O12S"
6415,"C15H28N2O9S4",13,6049,0.625507310687153,"C15H28N2O9S3"
6415,"C15H28N2O9S4",15,5385,0.624799367108154,"C15H28N2O6S3"
6415,"C14H26N2O12P2S",16,9072,0.0320683323360746,"C24H38N7O18P3S"
6415,"C14H24N2O14S2",6,1296,0.0223747521462538,"C3H7NO5S2"
6417,"C22H20O14",10,6447,0.994366084664739,"C22H22O14"
6417,"C22H20O14",12,6447,0.993236047270399,"C22H22O14"
6417,"C15H28N2O11S3",12,5892,0.625839579429811,"C14H28N2O9S3"
6418,"C26H20O11",14,5918,0.992126360422538,"C24H18O10"
6418,"C26H20O11",15,5918,0.99156886452549,"C24H18O10"
6418,"C26H20O11",17,5918,0.990425749507907,"C24H18O10"
6418,"C19H28N2O8S3",14,5918,0.625143683546641,"C17H26N2O7S3"
6418,"C19H28N2O8S3",15,5918,0.624783067280881,"C17H26N2O7S3"
6418,"C18H24N2O13S",7,5387,0.0225852451297929,"C18H24N2O10"
6418,"C18H24N2O13S",10,5387,0.0225473046745634,"C18H24N2O10"
6419,"C19H24O16",6,4000,0.996591010213123,"C13H14O11"
6419,"C19H24O16",9,4000,0.994918609015291,"C13H14O11"
6419,"C19H24O16",7,6746,6.16166323080495e-07,"C21H28O16"
6420,"C14H30N4O10P2S",10,6392,0.990510888821034,"C14H28N4O10P2S"
6420,"C30H20O8",18,6642,0.989879176280867,"C30H22O9"
6420,"C23H28N2O5S3",14,6052,0.625165801533617,"C23H28N2O5S2"
6420,"C23H28N2O5S3",16,6052,0.624431107433863,"C23H28N2O5S2"
6420,"C23H28N2O5S3",18,6052,0.623714810280891,"C23H28N2O5S2"
6420,"C23H28N2O5S3",23,6052,0.621967313490231,"C23H28N2O5S2"
6420,"C20H29O11PS",14,6052,0.0338769680494567,"C20H29O11P"
6420,"C15H32N4O7S4",17,6052,0.0141576732207616,"C15H32N4O7S3"
6421,"C23H24O13",9,4001,0.994932103266044,"C17H14O8"
6421,"C23H24O13",11,5895,0.993801458973131,"C22H24O11"
6421,"C16H32N2O10S3",13,4001,0.62549379934104,"C10H22N2O5S3"
6421,"C18H21N8O8P",9,973,0.405511576963133,"C8H9N3O2"
6421,"C18H21N8O8P",11,973,0.405051220730612,"C8H9N3O2"
6422,"C20H28O13S",7,5389,0.660958821123273,"C20H28O10"
6422,"C20H28O13S",8,4002,0.660196056307988,"C14H18O8S"
6423,"C28H28O9",12,6452,0.99323791896651,"C28H30O9"
6423,"C28H28O9",14,6452,0.992098672426491,"C28H30O9"
6423,"C28H28O9",16,6645,0.991030843490946,"C28H30O10"
6423,"C28H28O9",18,6452,0.989868606556953,"C28H30O9"
6423,"C21H36N2O6S3",16,4008,0.624433890079987,"C15H26N2OS3"
6423,"C21H36N2O6S3",17,6452,0.624081194681376,"C21H38N2O6S3"
6423,"C20H32N2O11S",11,4008,0.0224464608927429,"C14H22N2O6S"
6424,"C25H32O11",7,6647,0.996056934121717,"C25H34O12"
6424,"C25H32O11",12,5899,0.99323678273023,"C24H32O9"
6424,"C18H40N2O8S3",15,4011,0.624784512858263,"C12H30N2O3S3"
6424,"C26H36O6S2",9,6055,0.0104843147951406,"C26H36O6S"
6424,"C26H36O6S2",12,6055,0.0104662996803734,"C26H36O6S"
6424,"C19H44N2O3S5",20,6055,0.00656269130135592,"C19H44N2O3S4"
6425,"C22H36O13",7,4013,0.996042303650792,"C16H26O8"
6425,"C23H40O8S2",7,6913,0.00114523403483232,"C24H40O10S2"
6426,"C22H40N2O7S2",16,7237,0.42023952460699,"C22H40N2O10S3"
6426,"C21H36N2O12",7,1300,0.187853543665418,"C10H19NO3"
6426,"C29H32O10S-1 Illegal_formula",16,7237,0,"C29H32O13"
6426,"C29H32O10S-1 Illegal_formula",14,7237,0,"C29H32O13"
6426,"C29H32O10S-1 Illegal_formula",12,7237,0,"C29H32O13"
6427,"C26H36O10",6,4014,0.996617419612601,"C20H26O5"
6427,"C26H36O10",7,6623,0.996045199895976,"C26H36O11"
6427,"C26H36O10",13,5903,0.99267343208605,"C25H36O8"
6427,"C18H40N2O12S",12,4014,0.0224424113698105,"C12H30N2O7S"
6428,"C30H36O7",10,6648,0.994369110004759,"C30H38O8"
6428,"C30H36O7",13,6455,0.992153324358555,"C30H38O7"
6428,"C30H36O7",17,6237,0.99043967863976,"C30H36O6"
6428,"C30H36O7",19,6455,0.987262167528839,"C30H38O7"
6428,"C23H44N2O4S3",11,6601,0.626203229741636,"C24H46N2O4S3"
6428,"C23H44N2O4S3",19,6455,0.622085612414391,"C23H46N2O4S3"
6428,"C22H40N2O9S",12,7239,0.107885492694004,"C22H40N2O12S2"
6428,"C22H40N2O9S",12,6221,0.0224326493902169,"C22H38N2O8S"
6428,"C22H32N6O10S-1 Illegal_formula",12,7239,0,"C22H32N6O13"
6429,"C30H36O7",17,6237,0.0149234246829916,"C30H36O6"
6429,"C30H36O7",21,6221,0.0148836411113223,"C30H34O6"
6429,"C30H36O7",10,6648,0.0122367938765877,"C30H38O8"
6429,"C30H36O7",13,6455,0.0114275506657314,"C30H38O7"
6429,"C30H36O7",19,6455,0.0113712146729837,"C30H38O7"
6429,"C23H44N2O4S3",19,6221,0.00938837137782609,"C23H42N2O3S3"
6429,"C23H44N2O4S3",11,6601,0.00770804441155826,"C24H46N2O4S3"
6429,"C23H44N2O4S3",19,6455,0.00716513736310263,"C23H46N2O4S3"
6429,"C22H40N2O9S",12,7239,0.00132971374072166,"C22H40N2O12S2"
6429,"C22H40N2O9S",12,6221,0.000337850871018074,"C22H38N2O8S"
6429,"C22H32N6O10S-1 Illegal_formula",12,7239,0,"C22H32N6O13"
6431,"C25H49O8P",7,5399,0.996093051336874,"C25H48O5"
6433,"C30H52O6",8,6108,0.995482650786099,"C28H48O6"
6433,"C30H52O6",7,6626,0.186041706054443,"C30H52O7"
6434,"C31H56O5",5,6759,0.997186567081245,"C33H60O5"
6434,"C31H56O5",7,2506,0.996068678696185,"C15H26O4"
6434,"C31H56O5",8,2506,0.995481468274057,"C15H26O4"
6435,"C32H60O4",5,2508,0.997187785009708,"C16H30O3"
6435,"C32H60O4",6,6760,0.996610380341421,"C34H64O4"
6435,"C32H60O4",8,2508,0.995503783289638,"C16H30O3"
6435,"C32H60O4",9,2508,0.994916859029631,"C16H30O3"
6436,"C33H64O3",5,6896,0.997175938978079,"C35H66O4"
6436,"C33H64O3",10,2510,0.994352607837909,"C17H34O2"
6436,"C25H68N2O5S",18,6228,0.0223661242405801,"C25H66N2O4S"
6437,"C34H68O2",6,2511,0.996623398718476,"C18H38O"
6437,"C34H68O2",13,6631,0.992658146202926,"C34H68O3"
6437,"C34H68O2",18,6264,0.989858000288067,"C33H66O2"
6437,"C26H72N2O4S",20,2511,0.0223407868941966,"C10H42N2O3S"
6438,"C19H27NO15",5,1308,0.019341860562586,"C8H10O6"
6439,"C20H31NO14",5,1312,0.997164833055649,"C9H14O5"
6439,"C20H31NO14",6,1312,0.996612186091683,"C9H14O5"
6441,"C25H52NO7P",9,6115,0.994897110575459,"C23H48NO7P"
6442,"C26H56NO6P",11,6412,0.99377001897712,"C26H54NO6P"
6443,"C32H63NO3",7,6763,0.996056986164962,"C34H67NO3"
6443,"C32H63NO3",9,2524,0.99491451484879,"C16H33NO2"
6443,"C32H63NO3",11,2524,0.993794495278577,"C16H33NO2"
6444,"C21H18O13S",11,5412,0.993819604678088,"C21H18O10"
6444,"C21H18O13S",12,6468,0.993262842124424,"C21H20O13S"
6444,"C14H26N2O10S4",13,6072,0.625502286825075,"C14H26N2O10S3"
6444,"C14H26N2O10S4",15,5412,0.624794399890822,"C14H26N2O7S3"
6445,"C21H18O15",10,6469,0.994343227478485,"C21H20O15"
6445,"C21H18O15",12,6469,0.993213136142461,"C21H20O15"
6445,"C14H26N2O12S3",12,6248,0.624521492364952,"C14H26N2O11S3"
6446,"C22H22O12S",10,6073,0.99437842712285,"C22H22O12"
6446,"C22H22O12S",11,6073,0.993813870376727,"C22H22O12"
6446,"C15H30N2O9S4",14,6415,0.625147366643843,"C15H28N2O9S4"
6446,"C15H30N2O9S4",15,5414,0.624793658899529,"C15H30N2O6S3"
6446,"C14H28N2O12P2S",16,9089,0.0320686372505862,"C24H40N7O18P3S"
6447,"C22H22O14",9,4031,0.994923902346802,"C16H12O9"
6447,"C22H22O14",11,5919,0.993793231026135,"C21H22O12"
6447,"C15H30N2O11S3",13,4031,0.625488643588081,"C9H20N2O6S3"
6447,"C16H34N2O6S5",16,6120,0.000549078355913612,"C14H30N2O6S5"
6449,"C14H32N4O10P2S",11,6420,0.989955545355311,"C14H30N4O10P2S"
6449,"C30H22O8",18,6642,0.989873914276814,"C30H22O9"
6449,"C22H26N2O10S",15,6251,0.0225297164029325,"C22H26N2O9S"
6449,"C15H34N4O7S4",19,6251,0.0141639782467478,"C15H34N4O6S4"
6449,"C15H34N4O7S4",18,6420,0.0141497355277976,"C15H32N4O7S4"
6450,"C23H26O13",9,5950,0.99492868258032,"C21H24O12"
6450,"C23H26O13",10,4032,0.994359637705242,"C17H16O8"
6450,"C23H26O13",12,5923,0.993229564780439,"C22H26O11"
6450,"C16H34N2O10S3",13,4032,0.625487965833802,"C10H24N2O5S3"
6451,"C27H26O10",12,6474,0.993214972195758,"C27H28O10"
6451,"C27H26O10",14,6665,0.992094596871217,"C27H28O11"
6451,"C27H26O10",18,6474,0.98984577312305,"C27H28O10"
6451,"C20H34N2O7S3",15,5951,0.624811179283801,"C18H32N2O6S3"
6451,"C20H34N2O7S3",16,5951,0.624432075393547,"C18H32N2O6S3"
6451,"C19H30N2O12S",11,6234,0.02257751023195,"C19H28N2O11S"
6452,"C28H30O9",11,6475,0.993795103772227,"C28H32O9"
6452,"C28H30O9",13,6475,0.99265521813975,"C28H32O9"
6452,"C28H30O9",15,6667,0.991531920153459,"C28H32O10"
6452,"C28H30O9",16,6475,0.990864592031004,"C28H32O9"
6452,"C28H30O9",17,5952,0.990423901251907,"C26H28O8"
6452,"C21H38N2O6S3",16,5952,0.624431290617676,"C19H36N2O5S3"
6452,"C20H34N2O11S",12,6423,0.0224338759776995,"C20H32N2O11S"
6453,"C25H34O11",7,6623,0.996053426087196,"C26H36O11"
6453,"C25H34O11",13,5926,0.992665213478346,"C24H34O9"
6453,"C18H42N2O8S3",16,4037,0.624424993879426,"C12H32N2O3S3"
6453,"C20H31N8O6P",11,6669,0.11200699546753,"C20H33N8O7P"
6454,"C30H38O3S2",13,2525,0.00558930201671741,"C14H8O2S2"
6454,"C30H38O3S2",14,2525,0.00558610661240316,"C14H8O2S2"
6454,"C30H38O3S2",15,2525,0.00558284033788279,"C14H8O2S2"
6454,"C30H38O3S2",16,2525,0.00557954923487228,"C14H8O2S2"
6454,"C30H38O3S2",18,2525,0.00557347927484241,"C14H8O2S2"
6454,"C22H42N2O5S3",10,2525,0.002415022706107,"C6H12N2O4S3"
6455,"C30H38O7",10,6477,0.994885581668408,"C30H40O7"
6455,"C30H38O7",12,6477,0.993738650318049,"C30H40O7"
6455,"C30H38O7",18,6128,0.988839678085508,"C28H34O7"
6455,"C23H46N2O4S3",12,6428,0.625204238471939,"C23H44N2O4S3"
6455,"C23H46N2O4S3",18,6128,0.623079620544158,"C21H42N2O4S3"
6455,"C22H42N2O9S",15,6237,0.0224601986422442,"C22H40N2O8S"
6455,"C22H42N2O9S",13,6428,0.0223968622530182,"C22H40N2O9S"
6456,"C30H38O7",10,6477,0.99435666869601,"C30H40O7"
6456,"C30H38O7",12,6477,0.993210347091014,"C30H40O7"
6456,"C30H38O7",18,6128,0.989860963130224,"C28H34O7"
6456,"C23H46N2O4S3",12,6428,0.625852140348679,"C23H44N2O4S3"
6456,"C23H46N2O4S3",18,6128,0.623723144375404,"C21H42N2O4S3"
6456,"C22H42N2O9S",15,6237,0.0224835178268455,"C22H40N2O8S"
6456,"C22H42N2O9S",13,6428,0.0224200722189684,"C22H40N2O9S"
6457,"C32H46O5",9,6480,0.994917421497242,"C32H48O5"
6457,"C32H46O5",10,6672,0.994367358370166,"C32H48O6"
6457,"C32H46O5",11,6480,0.993817142255541,"C32H48O5"
6457,"C32H46O5",12,2534,0.993256141864052,"C16H16O4"
6457,"C25H54N2O2S3",22,6672,0.622313752967663,"C25H56N2O3S3"
6457,"C24H50N2O7S",10,2534,0.022547198865504,"C8H20N2O6S"
6458,"C31H58O5",6,6776,0.996598100955593,"C33H62O5"
6458,"C31H58O5",8,2541,0.995510219179661,"C15H28O4"
6458,"C31H58O5",9,2541,0.994923351093311,"C15H28O4"
6459,"C34H58N2O",10,6133,0.994326776642494,"C32H54N2O"
6459,"C34H58N2O",14,6133,0.992035190862085,"C32H54N2O"
6459,"C34H58N2O",19,6133,0.989325875359675,"C32H54N2O"
6460,"C32H62O4",6,6778,0.996593336029113,"C34H66O4"
6460,"C32H62O4",8,2544,0.995479741180243,"C16H32O3"
6460,"C32H62O4",10,2544,0.994359030757555,"C16H32O3"
6461,"C34H70O2",7,6437,0.996064628190547,"C34H68O2"
6461,"C34H70O2",10,6134,0.994380094747772,"C32H66O2"
6461,"C34H70O2",19,6134,0.989303022873118,"C32H66O2"
6461,"C26H74N2O4S",22,6265,0.0223156224866956,"C26H74N2O3S"
6462,"C14H19N5O12P2",5,299,0.000403056836750702,"C5H6N2O2"
6463,"C20H33NO14",6,6439,0.996605758965161,"C20H31NO14"
6463,"C20H33NO14",7,6439,0.996053421850267,"C20H31NO14"
6464,"C26H42NO7P",9,6637,0.418476340281553,"C27H44NO7P"
6464,"C26H42NO7P",12,6244,0.380377344416522,"C26H40NO6P"
6464,"C18H46N3O9PS",18,6244,0.00859975340472776,"C18H44N3O8PS"
6465,"C30H41NO6",10,2550,0.994358380300655,"C14H11NO5"
6465,"C30H41NO6",12,6284,0.993247261021486,"C30H40O6"
6465,"C30H41NO6",24,5942,0.986492121280866,"C29H41NO4"
6465,"C23H49N3O3S3",13,6245,0.625495272921258,"C23H47N3O2S3"
6465,"C23H49N3O3S3",14,2550,0.625133138700048,"C7H19N3O2S3"
6465,"C22H45N3O8S",9,6245,0.0225866624516337,"C22H43N3O7S"
6465,"C22H45N3O8S",10,2550,0.0225469980772608,"C6H15N3O7S"
6466,"C32H65NO3",8,6787,0.995498524076423,"C34H69NO3"
6466,"C32H65NO3",10,6443,0.994356702438263,"C32H63NO3"
6466,"C32H65NO3",12,6142,0.993237245433703,"C30H61NO3"
6467,"C24H16O11S",16,5442,0.990991923989158,"C24H16O8"
6467,"C24H16O11S",17,5442,0.99043506555492,"C24H16O8"
6467,"C24H16O11S",19,5442,0.989293257620159,"C24H16O8"
6467,"C24H16O11S",21,6639,0.988160079195096,"C25H18O11S"
6467,"C24H16O11S",22,5442,0.987609789884403,"C24H16O8"
6467,"C8H26N4O13P2S2",16,5442,0.987141521554399,"C8H26N4O10P2S"
6467,"C17H24N2O8S4",20,5442,0.623006695966033,"C17H24N2O5S3"
6467,"C16H20N2O13S2",11,5442,0.022534238468559,"C16H20N2O10S"
6468,"C21H20O13S",10,6495,0.994374861034084,"C21H22O13S"
6468,"C21H20O13S",11,6095,0.993820040903186,"C21H20O13"
6468,"C14H28N2O10S4",13,4059,0.625503873211492,"C8H18N2O5S4"
6469,"C21H20O15",9,5948,0.994915745161249,"C20H20O13"
6469,"C21H20O15",11,5948,0.993785003147214,"C20H20O13"
6469,"C14H28N2O12S3",12,6248,0.624515553896842,"C14H26N2O11S3"
6470,"C22H24O12S",9,5447,0.994899146438357,"C22H24O9"
6470,"C22H24O12S",10,5972,0.994355578723409,"C20H22O11S"
6470,"C22H24O12S",11,5949,0.993830462530488,"C21H24O10S"
6470,"C22H24O12S",12,5949,0.993227183606688,"C21H24O10S"
6470,"C15H32N2O9S4",16,5447,0.624424964466422,"C15H32N2O6S3"
6471,"C22H24O14",8,4060,0.995500272043339,"C16H14O9"
6471,"C22H24O14",9,4060,0.994935078371574,"C16H14O9"
6471,"C22H24O14",12,5950,0.993235985959341,"C21H24O12"
6471,"C15H32N2O11S3",14,4060,0.62513795483765,"C9H22N2O6S3"
6472,"C26H24O11",12,6498,0.993236117624981,"C26H26O11"
6472,"C26H24O11",14,6498,0.992121482098814,"C26H26O11"
6472,"C26H24O11",17,6297,0.990416831249471,"C25H22O11"
6472,"C19H32N2O8S3",14,6685,0.625137277462915,"C19H34N2O9S3"
6472,"C19H32N2O8S3",16,5951,0.624426905554065,"C18H32N2O6S3"
6472,"C21H21N8O6P",12,1027,0.404583331026022,"C11H9N3"
6472,"C21H21N8O6P",14,1027,0.404119269910215,"C11H9N3"
6472,"C13H25N10O8PS",13,1027,0.00917339852331053,"C3H13N5O2S"
6473,"C23H28O13",8,4063,0.995466766448607,"C17H18O8"
6473,"C23H28O13",9,6792,0.994906881180876,"C25H32O13"
6473,"C23H28O13",10,6644,0.994341314700151,"C24H30O13"
6473,"C23H28O13",12,6145,0.993234980639162,"C21H24O13"
6473,"C16H36N2O10S3",14,4063,0.625137213444157,"C10H26N2O5S3"
6473,"C24H32O8S2",10,5451,0.000881901518665795,"C24H32O5S"
6474,"C27H28O10",11,6499,0.993786840249259,"C27H30O10"
6474,"C27H28O10",13,6499,0.992676315303776,"C27H30O10"
6474,"C27H28O10",14,6499,0.992120422034143,"C27H30O10"
6474,"C27H28O10",17,5952,0.990415701276963,"C26H28O8"
6474,"C20H36N2O7S3",14,6688,0.625136513917176,"C20H38N2O8S3"
6474,"C20H36N2O7S3",16,5952,0.624426120789958,"C19H36N2O5S3"
6474,"C19H32N2O12S",7,1356,0.0226296202227473,"C8H15NO3S"
6475,"C28H32O9",10,6690,0.994367305859223,"C28H34O10"
6475,"C28H32O9",12,6690,0.993226763909428,"C28H34O10"
6475,"C28H32O9",15,5977,0.991435106803454,"C26H30O8"
6475,"C21H40N2O6S3",17,5977,0.624071993152855,"C19H38N2O5S3"
6476,"C22H40O13",8,4070,0.995489058712995,"C16H30O8"
6477,"C30H40O7",9,6506,0.994929194126302,"C30H42O7"
6477,"C30H40O7",11,2568,0.993782212498307,"C14H10O6"
6477,"C23H48N2O4S3",14,6795,0.625144607343487,"C25H52N2O4S3"
6477,"C23H48N2O4S3",19,5980,0.623364290851133,"C21H46N2O3S3"
6477,"C22H44N2O9S",9,2568,0.0225598064679543,"C6H14N2O8S"
6478,"C24H49O9P",8,6261,0.995465438822806,"C24H47O8P"
6479,"C31H44O6",9,2573,0.994953638554871,"C15H14O5"
6479,"C24H52N2O3S3",15,6695,0.624779735090607,"C24H54N2O4S3"
6479,"C23H48N2O8S",10,2573,0.022547012239061,"C7H18N2O7S"
6480,"C32H48O5",8,6508,0.99549026979482,"C32H50O5"
6480,"C32H48O5",10,2578,0.994389357040149,"C16H18O4"
6480,"C25H56N2O2S3",22,6672,0.62231959766915,"C25H56N2O3S3"
6480,"C24H52N2O7S",11,2578,0.0225342229844066,"C8H22N2O6S"
6481,"C33H52O4",6,2582,0.996610419722295,"C17H22O3"
6481,"C33H52O4",7,2582,0.996027548504615,"C17H22O3"
6481,"C33H52O4",8,6697,0.995457854783177,"C33H54O5"
6481,"C33H52O4",10,2582,0.994266152407755,"C17H22O3"
6481,"C26H60N2OS3",23,6951,0.621953821499832,"C27H60N2O3S3"
6481,"C25H56N2O6S",12,2582,0.0224477909938353,"C9H26N2O5S"
6482,"C31H60O5",6,6799,0.996601485098846,"C33H64O5"
6482,"C31H60O5",9,2588,0.994913942645482,"C15H30O4"
6483,"C35H60O2",4,6698,0.997741886886832,"C35H62O3"
6483,"C35H60O2",7,2589,0.996044066690626,"C19H30O"
6483,"C27H64N2O4S",15,2589,0.0224043016017966,"C11H34N2O3S"
6484,"C7H21N3O17P2S",24,6266,0.223197752068442,"C7H19N3O16P2S"
6484,"C16H19NO12S3",28,6266,0.140865007757159,"C16H17NO11S3"
6484,"C10H14N9O10P3",14,6266,0.000100577166505519,"C10H12N9O9P3"
6484,"C10H14N9O10P3",13,6266,7.62903423270414e-05,"C10H12N9O9P3"
6484,"C8H17N7O13P2S",16,6266,1.92165086758828e-05,"C8H15N7O12P2S"
6485,"C29H23NO8",16,6701,0.990967190313195,"C29H25NO9"
6485,"C29H23NO8",18,6701,0.989861078974173,"C29H25NO9"
6485,"C29H23NO8",20,6701,0.988821144633233,"C29H25NO9"
6485,"C29H23NO8",22,6701,0.987661150234264,"C29H25NO9"
6485,"C29H23NO8",24,6701,0.986528293046568,"C29H25NO9"
6485,"C21H29N3O8P2",13,6701,0.125850540575979,"C21H31N3O9P2"
6485,"C21H29N3O8P2",11,6701,0.0265289116778557,"C21H31N3O9P2"
6485,"C21H27N3O10S",13,5991,0.0225698723228277,"C19H25N3O9S"
6485,"C21H27N3O10S",11,1372,0.0224446096168959,"C10H10N2OS"
6485,"C21H27N3O10S",16,1372,0.0223813137442287,"C10H10N2OS"
6485,"C13H31N5O12S2",15,5965,0.000510906824440741,"C12H31N5O10S2"
6485,"C13H31N5O12S2",14,5991,0.00023866980610636,"C11H29N5O11S2"
6486,"C22H31N3O9S",17,5993,0.990445700553846,"C20H29N3O8S"
6486,"C22H31N3O9S",13,4080,0.464479232232178,"C16H21N3O4S"
6486,"C22H31N3O9S",14,4080,0.464107117750606,"C16H21N3O4S"
6486,"C24H28N5O6P",7,1047,0.280254286066717,"C14H16"
6486,"C24H28N5O6P",10,1047,0.27977937242894,"C14H16"
6486,"C24H28N5O6P",11,1047,0.279610990249857,"C14H16"
6486,"C14H35N5O11S2",16,5993,0.0224713364964314,"C12H33N5O10S2"
6486,"C30H27NO7",21,6487,0.0224700316155525,"C30H27NO7"
6486,"C14H37N5O9P2S",19,6487,0.0224095546401195,"C14H37N5O9P2S"
6486,"C30H27NO7",16,6299,0.0185841111244983,"C30H26O7"
6486,"C30H27NO7",18,6299,0.018562795085624,"C30H26O7"
6486,"C30H27NO7",20,6299,0.018542053126893,"C30H26O7"
6486,"C14H37N5O9P2S",16,6299,0.018512639735389,"C14H36N4O9P2S"
6486,"C14H37N5O9P2S",18,6299,0.0184921481107088,"C14H36N4O9P2S"
6486,"C14H35N5O11S2",15,4080,0.010471987288805,"C8H25N5O6S2"
6486,"C16H32N7O8PS",11,1047,0.00631811613405785,"C6H20N2O2S"
6486,"C22H31N3O9S",16,6487,0.000508971155558007,"C22H31N3O9S"
6486,"C22H31N3O9S",15,6299,0.000419998083130451,"C22H30N2O9S"
6487,"C30H27NO7",16,6299,0.990961272848966,"C30H26O7"
6487,"C30H27NO7",18,6299,0.989824636887558,"C30H26O7"
6487,"C30H27NO7",20,6299,0.988718612623721,"C30H26O7"
6487,"C14H37N5O9P2S",16,6299,0.987150201216346,"C14H36N4O9P2S"
6487,"C14H37N5O9P2S",18,6299,0.986057525524742,"C14H36N4O9P2S"
6487,"C22H31N3O9S",15,6299,0.0223955739537321,"C22H30N2O9S"
6487,"C22H31N3O9S",13,4080,0.000928858333139862,"C16H21N3O4S"
6487,"C22H31N3O9S",14,4080,0.00092811418439627,"C16H21N3O4S"
