"ID","medMz","medRt","Formula","Metabolite","_log10_FDR","high_blank","nega-Ecoli-12C14N-a","nega-Ecoli-12C14N-b","nega-Ecoli-12C14N-c","nega-process-blank-A","nega-process-blank-A-end","nega-process-blank-B","nega-process-blank-B-end","nega-Yeast-12C14N-a","nega-Yeast-12C14N-b","nega-Yeast-12C14N-c"
21029,358.0814,11.03797,NA,NA,0,TRUE,6760.543,6466.058,3788.926,18850.35,2803.716,15036.43,5575.768,4420.747,4926.924,5053.991
21031,449.1486,1.685718,NA,NA,0,TRUE,5759.173,11170.4,7164.99,10899.79,4155.095,7920.545,4327.428,9011.691,6372.595,7009.91
21032,308.1142,4.03316,NA,NA,0,TRUE,6777.02,5761.693,7704.609,9087.681,17878.4,5897.783,11576.54,4836.171,6882.663,4494.725
21033,194.9747,13.87419,NA,NA,1.6200964925485,FALSE,40388.3,74055.34,36109.27,2088,1992,1563,2500,6087.711,2109,7445.82
21034,147.0815,3.98415,"C10H12O","Cuminaldehyde",0,TRUE,10419.68,8332.667,6766.85,4505.394,7877.89,9482.143,6398.893,4427.758,8205.48,8742.371
21036,142.9881,1.457388,NA,NA,0,TRUE,9931.251,7591.998,6896.362,9712.587,346,18945.47,3494.816,4830.479,6466.322,6479.944
21037,599.2711,2.645037,NA,NA,0,TRUE,4121.995,3909.9,10295.75,8903.89,6723.32,4689.493,6782.072,7875.416,4795.433,3338.188
21038,274.0368,11.87997,NA,NA,0,TRUE,1518,493,76,15454.53,16561.12,12189,18378.4,2280,621,426
21039,325.0566,11.07366,"C14H14O9","Fertaric acid",0,TRUE,207,692,1128,10989.53,2998.41,4417.822,2703.786,2078,188,1450
21040,383.2077,4.018305,"C20H32O7","20-Trihydroxy-leukotriene-B4",0,TRUE,22851.25,37902.82,24436.36,33453.54,20160.05,19160.33,23024.44,21407.58,7196.102,16760.56
21041,203.0231,9.187197,NA,NA,0,TRUE,2158,7545.923,6536.943,3756.951,7059.895,3854.401,6293.841,7385.089,7356.761,18697.51
21043,788.418,4.1098,NA,NA,1.3766990109553,FALSE,16611.7,6457.614,5068.217,2064,1246,1378,1041,1908,535,514
21044,676.4598,2.653011,NA,NA,0,FALSE,15063.69,39019.05,16222.57,2006,3163.97,1808,4061.57,1444,7866.49,386
21046,271.1302,4.700752,NA,NA,1.56079366476298,TRUE,12292.93,8953.065,9185.746,15994.82,5192.079,19257.72,8621.581,16487.85,17596.62,15835.1
21047,424.1461,2.954218,NA,NA,0,FALSE,20716.65,8739.768,10646.65,7719.363,2966.345,6502.984,386,5534.619,5188.036,6529.354
21048,409.1692,3.972738,"C22H31FO2S2 ; C21H30O6S","Tipredane ; Eremopetasitenin C3",0,TRUE,7922.102,3279.348,4758.649,3795.909,20338.08,4581.793,11765.82,2900.28,6380.119,17175.1
21049,883.2219,14.56627,NA,NA,2.57008630223625,FALSE,15300.64,15486.55,11433.4,1205,46,1192,23,96,22,51
21050,181.0623,6.875973,NA,NA,0,FALSE,4405.995,7673.204,5559.209,2854.551,900,5789.346,3471.831,6063.915,3657.039,12351.05
21051,349.241825,1.89694225,NA,NA,0,TRUE,3744031,3760875,3574817,5263096,5575454,5286658,5299516,4105662,4221724,3485875
21052,363.0709,7.078663,"C17H16O9","Xanthotoxol glucoside",0,FALSE,20343.09,12766.92,15326.77,2609.016,1356,4892.661,1420,5522.401,5408.965,1311
21053,633.40185,6.8622255,"C36H58O9","Maslinic acid 3-O-b-D-glucoside",1.36076260421797,FALSE,16162.47,19799.04,12727.1,581,897,1309,1986,2280,1703,271
21054,257.1761,7.800432,"C14H26O4","Tetradecanedioic acid",0,TRUE,15589.07,14574.27,16000.92,23035.12,18945.75,16040.35,17974.48,14175.14,12532.11,10622.76
21056,536.7302,13.55292,NA,NA,0,TRUE,1312,4277.536,9255.919,412,11296.67,1975,19222.65,3228.097,1913,5869.055
21057,299.9719,1.231585,NA,NA,0,TRUE,15190.7,9355.718,8798.191,14002.01,9264.095,13845.32,6422.572,7120.725,10879.85,7565.716
21058,287.1655,6.734877,"C18H24O3","Estriol",0,TRUE,12824.96,11666.86,9350.438,18723.2,5491.832,14537.61,5881.363,12099.85,14932.91,15205.98
21059,338.0812,8.982278,NA,NA,2.23819239814776,FALSE,17225.95,20680.01,18992.36,1969,371,729,913,1662,1638,689
21062,160.9113,13.62097,NA,NA,0,FALSE,17636.42,15448.87,11445.11,1376,1365,1392,450,14963.9,17892.2,18452.59
21063,227.1482,6.877467,NA,NA,2.50003813440381,FALSE,999,1923,1108,897,529,852,2348,15574.82,14344.83,15954.4
21064,228.9628,6.820967,NA,NA,0,FALSE,15866.53,14191.68,14752.07,6544.819,1017,7847.561,1359,9174.09,11379.9,13350.68
21065,189.0572,8.62308,NA,NA,3.74751105551501,FALSE,897,1040,1036,1821,3622.186,1818,6009.333,19311.22,19397.72,20559.84
21066,131.0238,11.64731,NA,NA,0,FALSE,6410.659,5878.825,4620.311,812,3431.067,265,1580,6948.917,16371.43,10445.34
21067,111.0063,11.6002,NA,NA,0,TRUE,11360.19,9592.413,10316.29,8069.484,7978.42,8544.692,7910.542,6364.817,4776.981,16153.7
21068,372.1251,6.813152,NA,NA,0,TRUE,11732.59,7562.628,8519.84,9452.239,2009,11689.21,2227,4882.352,6081.727,2087
21069,364.8893,7.478979,NA,NA,2.50374860196068,FALSE,21453.31,13489.17,12436.39,1398,2426,1241,1934,715,782,393
21070,271.06555,2.1598685,"C12H16O5S","[4-(4-methyl-3-oxopentyl)phenyl]oxidanesulfonic acid",0,TRUE,4783.14,6470.158,7902.287,13197.57,14396.06,4414.902,11242.06,14510.41,7843.754,4358.124
21071,869.7731,15.45183,NA,NA,2.97613049861167,FALSE,14509.2,18176.57,16669.24,1308,75,1979,1483,1894,1774,1393
21072,135.0299,3.048123,"C4H8O5","Erythronic acid",0,TRUE,11963.86,8136.654,5287.092,6997.25,3034.064,9989.129,80,6211.26,4059.92,3822.585
21073,175.0247,1.23292,"C6H8O6","Ascorbic acid",0,TRUE,12421.44,7037.307,5569.185,18036.92,3354.595,14152.88,1700,5977.896,2882.268,4244.719
21075,148.987,11.64724,NA,NA,0,FALSE,3633.89,3913.194,6184.396,1383,201,139,2153,11752.34,7838.873,6197.241
21076,400.9178,13.80872,NA,NA,1.62895061873773,TRUE,1045,1714,1146,13261.79,1489,15013.2,2028,4586.648,3002.013,3572.912
21077,966.7769,14.36487,NA,NA,2.24320419810372,FALSE,14781.94,9913.044,13181.63,1157,740,1934,2114,1830,1152,2099
21078,425.0771,7.348572,NA,NA,1.60093229105093,TRUE,1649,358,1394,13472.03,6133.91,15306.17,5846.588,17590.13,11910.84,10356.54
21079,385.1287,13.22157,"C21H22O7","Edultin",1.35798088465557,FALSE,2388,1354,263,1944,483,856,2424,19193.92,13944.45,11606.07
21080,400.1697,2.735636,"C21H24FN3O4","Moxifloxacin",0,TRUE,2681.869,3671.001,9262.558,6789.375,3706.629,7550.469,8810.847,11254.02,7331.799,6562.382
21081,342.078,1.585973,NA,NA,0,TRUE,11825.9,4919.036,4722.192,9514.433,28,11929.03,1445,3079.458,2357,572
21082,411.2393,6.882371,NA,NA,0,TRUE,9149.687,16004.76,7090.363,15264.59,7831.757,6886.371,5933.748,7198.249,10929.66,9516.344
21083,169.0254,4.026836,NA,NA,0,TRUE,4153.284,5997.377,3476.552,10430.71,4153.775,7409.143,5273.717,4862.043,6038.339,2746.334
21085,389.1384,13.42016,"C24H22O5","Mesuagin",1.33493521621781,FALSE,365,1988,1961,2174,1536,1927,2010,11677.54,18212.02,9198.903
21087,399.0905,11.32754,NA,NA,0,TRUE,1024,974,538,21160.64,18014.47,14253.86,15996.75,1624,277,1100
21088,566.9227,13.90046,NA,NA,0,TRUE,1159,1320,1256,2221,13907.94,1700,10194.46,127,1190,454
21089,361.9939,13.6349,NA,NA,1.36149077594199,FALSE,17094.37,12534.47,2977.663,1614,978,1478,1032,272,493,1198
21090,225.6977,11.05425,NA,NA,0,TRUE,1249,52,2497,11516,17339.84,3419.82,2324,1054,1698,2403
21091,483.1873,3.992646,NA,NA,0,TRUE,23007.65,14070.25,14822.06,11267.33,7270.533,16631.99,1064,5192.967,5348.669,11957.53
21092,343.9821,13.93773,NA,NA,0,TRUE,1794,1968,1185,314,13086.18,1362,17524.94,199,3455.632,2573.953
21093,295.0465,6.670789,"C13H12O8","Caffeoylmalic acid",1.78597785129957,FALSE,3049.82,2053,3887.809,2217,3630.183,4217.101,200,10214.13,13003.85,18039.23
21094,311.0808,8.579358,NA,NA,0,TRUE,19537.79,14104.14,12183.14,17789.87,4821.291,18250.1,3612.867,12715.5,10810.21,8548.469
21095,494.2321,6.878533,NA,NA,0,TRUE,7127.918,5788.185,13228.61,4508.996,5158.479,7228.794,12916.4,11058.77,10219.15,12551.14
21096,340.0706,14.93385,NA,NA,0,TRUE,15093.62,13480.02,10699.03,15597.93,3385.89,16471.11,2007,9583.628,9725.38,8489.508
21098,845.223,14.57759,NA,NA,2.19297939455644,FALSE,20848.52,15642.28,14302.18,1561,873,456,242,1345,1058,2457
21100,309.1014,11.6162,NA,NA,0,FALSE,39677.23,43661.05,41645.67,16953.75,16015.64,15217.38,6654.618,34124.19,46624.73,56417.92
21101,278.0622,12.06972,NA,NA,0,FALSE,2353,1055,107,2042,2155,1,2483,14949.64,21375.2,19848.07
21104,248.0379,11.04828,NA,NA,0,TRUE,1016,639,1750,4154.355,10512.61,14108.08,10560.54,928,1278,1441
21105,182.0433,9.510377,NA,NA,1.79772970226271,FALSE,1605,2206,2004,469,1133,2068,993,7886.283,12323.38,21855.93
21106,97.97198,8.796045,NA,NA,4.60261624434272,FALSE,19626.78,19344.66,18603.54,2414,1872,1655,115,2853.702,2902.072,2811.213
21107,236.1059,6.902115,NA,NA,0,TRUE,6908.361,2953.602,3705.93,10807.39,514,7536.45,1618,5012.795,1888,1456
21108,233.0859,8.270475,NA,NA,0,TRUE,512,539,2262,16963.77,13696.64,18728.27,17906.98,720,1170,2074
21109,643.4216,4.011691,NA,NA,0,TRUE,4311.356,4543.742,4147.642,15820.09,9474.486,10798.54,3463.012,4932.382,10708.67,5728.697
21110,219.0454,11.45617,"C7H12N2O4S","N-Acetyl-S-(N-methylcarbamoyl)cysteine",0,TRUE,10440.03,9845.154,11784.3,7203.034,7216.348,10576.77,8074.579,10250.34,4041.397,15328.24
21111,355.13695,11.353065,NA,NA,1.62967199222049,FALSE,630,1634,1229,2119,1830,283,1123,13335.31,6746.461,6043.319
21113,374.100425,6.65254125,NA,NA,0,FALSE,12276.87,10373.91,8727.257,7031.564,2143,6919.428,3570.146,15040.12,9779.386,13373.3
21114,495.3391,2.671411,NA,NA,0,FALSE,467,2255,3022.332,3075.293,4395.045,1088,1971,21140.8,8232.128,17135.43
21115,371.1361,11.40808,"C17H24O9","Citrusin E",1.62422668339502,TRUE,141,534,442,11343.88,11917.35,15557.17,8185.791,2760.875,8210.728,5897.398
21116,443.22865,2.540623,NA,NA,0,TRUE,17057.77,15954.96,8883.132,13703.12,17927.28,11916.71,27911.65,7821.27,7801.477,8525.307
21118,265.0928,11.58524,NA,NA,0,FALSE,4707.016,3434.127,3869.66,3313.122,3933.677,445,2081,6888.538,14301.34,7797.776
21119,522.2837,6.902422,"C24H46NO9P","1-Oleoylglycerophosphoserine",3.09369728901234,FALSE,911,1259,1917,33,1299,2394,701,188494.4,199770.4,182760.1
21120,510.2235,13.48098,NA,NA,0,FALSE,1426,112,1142,909,899,237,1846,20154.77,13483.4,8966.833
21122,427.14,4.014557,NA,NA,0,TRUE,11419.18,9230.977,5522.165,15180.13,4135.967,10911.84,12691.33,7406.695,5391.185,9411.351
21123,623.3001,5.1607965,NA,NA,0,TRUE,32,1716,1510,1539,10820.03,1173,12733.96,1406,1575,1727
21124,813.9449,2.755861,NA,NA,1.49824259202105,FALSE,1260,433,1564,2409,2443,1486,1040,8132.184,7145.213,20058.16
21125,369.2411,6.701898,NA,NA,0,TRUE,7717.751,7899.659,10838.63,8589.392,4234.62,14723.87,5368.704,6532.105,7594.052,10687.68
21126,90.0306,8.666794,NA,NA,0,TRUE,9338.438,8036.533,8964.094,11181.93,9812.866,9199.411,11406.94,9957.954,11555.03,14158.48
21127,197.998,1.512298,NA,NA,0,TRUE,34020.84,31467.63,12028.17,27264.15,16726.17,30069.28,21226.12,25173.52,16011.45,14736.92
21128,88.03236,12.70844,NA,NA,1.83100192272101,FALSE,2148,2115,1603,492,1330,1437,1184,5985.74,13457.9,9889.614
21129,580.6519,13.66215,NA,NA,0,TRUE,191,938,1944,642,15470.99,208,17631.9,1716,2170,2352
21130,543.3092,16.57065,NA,NA,0,FALSE,588,2475,37,1018,782,2309,1267,15851.7,17941.67,16304.76
21131,254.9191,1.328051,NA,NA,0,TRUE,10041.55,8356.594,6555.331,11876.79,1283,14933.07,902,9356.562,7419.938,9784.7
21133,395.244,4.013584,NA,NA,0,TRUE,19820.19,12620.54,5953.379,9448.857,6818.855,12504.22,9768.478,9086.647,11274.86,12979.37
21134,448.307,6.90626,"C26H43NO5","Deoxycholic acid glycine conjugate",0,FALSE,1061,1280,7087.309,2775.084,2405,3892.324,4539.262,5567.178,21062.47,15108.19
21135,833.3292,7.131634,NA,NA,2.54364915225818,FALSE,19350.09,16810.98,16329.24,2366,233,230,2407,1029,1129,530
21136,205.108,2.7512,NA,NA,1.77278195522881,TRUE,4522.872,3680.163,6475.469,10513.38,10703.69,4338.251,12865.87,15909.9,12967.1,17004.03
21137,578.765,13.80653,NA,NA,0,TRUE,2393,48,494,9836.112,2077,13846.17,1473,3037.612,1634,2852.076
21139,488.7816,13.53193,NA,NA,0,TRUE,3115.422,12293.5,13554.24,701,5832.917,370,7157.337,1818,549,3537.929
21141,867.3853,2.724249,NA,NA,0,TRUE,8209.841,9029.06,11959.87,3713.111,3461.44,5249.661,9952.64,3321.764,4235.051,885
21142,252.8519,13.65068,NA,NA,0,TRUE,3024.723,5876.438,3514.86,1614,21251.8,1659,17580.01,685,11133.03,11700.53
21143,303.9971,6.548967,NA,NA,0,TRUE,8366.772,14280.73,10630.28,7200.326,3952.551,7772.525,4311.692,10371.61,9106.341,13256.92
21145,303.0908,1.3501585,NA,NA,0,TRUE,9501.507,6098.715,8441.293,14120.9,1865,11551.1,3462.131,7199.184,6001.853,8969.609
21146,439.1975,6.91638,"C22H32O9","3'-Hydroxy-HT2 toxin",0,TRUE,4230.144,6069.997,5910.556,7771.798,2050,8999.392,286,10364.27,5245.229,6436.553
21147,408.8551,13.6594,NA,NA,0,FALSE,17382.56,13063.39,4520.975,1751,1855,1154,1700,528,50,1288
21149,365.0159,13.81716,NA,NA,0,FALSE,4769.411,9250.318,10252.31,2190,1780,2159,1219,1953,873,282
21150,275.1139,11.10859,"C12H20O7","Triethyl citrate",0,TRUE,11206.3,9267.778,7842.403,16590.45,11274.94,10951.9,7769.149,12237.3,11406.35,13766.27
21151,478.8587,13.46064,NA,NA,0,TRUE,5218.957,5187.758,10302.26,607,2407,2098,3367.715,1688,409,1333
21152,283.067,8.603048,"C10H12N4O6","Xanthosine",0,TRUE,3027.952,1329,1943,16860.37,12424.29,15937.78,11411.98,448,1998,1577
21153,174.918,13.85183,NA,NA,1.94282855845273,FALSE,14650.29,12858.31,16090.3,2114,4651.294,1197,3735.566,487,384,1575
21154,216.8538,1.225952,NA,NA,0,TRUE,8117.232,291,5664.367,9339.706,670,9451.878,391,6494.464,9303.257,10545.8
21155,286.9121,7.039994,NA,NA,2.26833066817136,FALSE,253317.1,185274.9,143204,3225.505,84,2610.156,286,29808.32,21313.52,17255.75
21156,336.0248,14.05071,NA,NA,0,FALSE,3510.547,13161.18,3111.69,1967,1001,1438,2035,7942.033,3119.519,1564
21158,193.9574,13.17947,NA,NA,0,TRUE,17155,15207.63,10448.72,13045.88,771,11880.69,2121,8656.928,864,2133
21159,303.1052,13.40093,NA,NA,2.21068727943746,FALSE,1494,1749,689,2251,1509,2106,2021,19081.79,15054.3,16241.44
21161,469.1905,2.872943,NA,NA,1.77376108292402,FALSE,10431.83,14354.41,18447.43,1145,6040.679,5324.575,1132,1618,518,1650
21163,522.3258,2.23677,NA,NA,0,TRUE,13209.77,13722.57,7759.299,8872.328,9184.858,5334.053,14815.83,5578.833,13495.06,12765.74
21164,480.3,6.889278,NA,NA,1.40343589001721,FALSE,91,1058,1229,246,550,99,1827,17877.73,20462.2,17466.12
21167,96.93255,13.75027,NA,NA,1.76482519254354,FALSE,6519.998,8936.015,15410.43,1871,4482.906,2210,512,50100.07,42533.27,53534.86
21168,281.103,6.905475,"C14H18O6 ; C15H14N4O2","2-[4,6-dihydroxy-3-(4-hydroxy-3-methylbut-2-en-1-yl)-2-methoxyphenyl]acetic acid ; 12-Hydroxynevirapine",0,TRUE,5517.957,6003.79,3967.151,10965.36,768,2600.379,2237,7048.256,7555.406,4855.93
21169,287.0409,11.10311,NA,NA,0,TRUE,2163,2121,412,18341.26,6328.092,9809.452,4239.249,3476.682,2921.861,6116.999
21171,591.266133333333,2.724946,NA,NA,0,TRUE,24164.12,44978.51,33634.81,31562.47,57841.66,30731.37,47969.08,26120.72,46942.04,26458.69
21172,167.8515,14.44857,NA,NA,0,TRUE,6404.466,5123.855,3398.434,169,10957.56,2643.659,5504.221,3708.833,3486.524,4734.528
21173,730.5387,4.188784,"C40H78NO8P","PC(14:0/18:1(11Z))",3.03664668442846,FALSE,14257.38,15693.38,11373.91,312,402,2055,576,824,789,1085
21175,256.082,11.836925,NA,NA,1.81624629440704,FALSE,4236.351,7982.75,4696.919,6225.589,1567,5252.621,1560,18975.71,18148.15,19123.4
21177,236.9793,3.555245,NA,NA,0,TRUE,5934.152,8857.677,6763.452,7354.788,1821,12194.97,3394.562,5115.031,2796.849,3756.498
21178,493.186,13.24391,NA,NA,0,FALSE,18319.68,15787.73,11473.56,941,982,1048,883,1399,953,38
21179,525.3064,2.386792,NA,NA,0,TRUE,16075.67,5737.539,12366.07,22913.73,12891.42,38590.5,22466.16,13053.68,21239.34,21748.52
21180,320.0115,11.03805,NA,NA,2.54075833512192,FALSE,20329.92,16586.42,14440.59,439,1648,339,1680,1553,945,800
21181,338.0566,11.65679,NA,NA,0,TRUE,1822,5932.984,9205.957,17188.12,8682.429,16202.32,12340.81,15476.42,5283.904,3274.707
21182,92.92879,8.387609,NA,NA,0,TRUE,1497,5405.888,6813.245,2258,20985.01,2188,21557.81,6295.414,5128.287,5881.123
21185,480.29995,2.7843885,NA,NA,2.30720593925158,FALSE,610,1470,676,227,1687,1024,602,14259.69,12573.62,14557.38
21186,93.97284,2.415835,NA,NA,1.32163642855182,TRUE,26528.03,50596.07,55110.39,11137.41,50718.36,10452.29,41721.92,3241.915,3294.437,13657.54
21188,214.9964,13.29452,NA,NA,1.37603781124527,FALSE,13539.31,14246.22,15041.84,2307,489,919,599,3104.001,480,1856
21189,242.8502,13.7572,NA,NA,0,TRUE,4832.21,4344.498,10986.61,655,8228.457,1719,7670.624,6233.322,13317.4,6463.928
21192,459.1235,8.661242,NA,NA,0,TRUE,1705,2060,1892,9598.94,8142.936,18458.38,7839.165,36,1610,1479
21194,276.0386,13.6858,NA,NA,0,TRUE,1720,2252,1058,3484.403,18738.21,5693.535,13120.57,840,1410,668
21195,515.1924,3.960245,"C27H32O10","3,4,5-trihydroxy-6-{4-[1-hydroxy-3-(5-methoxy-2,2-dimethyl-2H-chromen-6-yl)propyl]phenoxy}oxane-2-carboxylic acid",0,TRUE,5127.018,1244,3601.202,8091.898,460,7710.15,1396,929,3497.741,13074.61
21196,364.26065,1.8906075,NA,NA,0,TRUE,25674.32,14338.43,20523.28,24623.04,16868.47,35556.87,13733.49,29355.46,13090.82,9321.819
21197,337.8784,13.94095,NA,NA,0,TRUE,3918.832,440,2277,16602.98,1006,12055.62,1428,1359,1763,256
21198,343.88,13.85362,NA,NA,0,TRUE,2376,1534,260,11075.16,2431,15153.93,2446,9987.671,9803.151,7392.071
21201,143.1076,1.921757,"C8H16O2","Caprylic acid",0,FALSE,506541.4,449820.2,496086.9,276014.1,2184,239545.9,1762,458452.4,1549,513942.3
21202,537.2222,6.806458,NA,NA,0,TRUE,14974.3,14656.22,14286.59,10010.86,6384.467,8713.589,15685.11,13953.33,14542.13,17208.85
21203,142.3271,13.85313,NA,NA,0,TRUE,2639.857,2801.675,1152,8695.448,17884.84,11070.57,16840.27,5226.852,4798.788,8016.979
21204,160.0331,13.13571,NA,NA,1.58131762504427,FALSE,2238,3009.811,4083.023,419,4279.068,2870.869,3282.126,8950.138,18135.25,21288.78
21205,156.8948,1.365205,NA,NA,0,TRUE,7584,10726.55,8931.767,9319.821,5355.376,13500.41,4169.158,10846.28,9093.449,7339.508
21206,350.0716,7.374788,NA,NA,0,TRUE,1640,209,1502,5660.596,4242.762,7727.485,9691.739,11746.15,10740.57,6838.203
21207,362.998,13.27073,NA,NA,1.39307073760885,FALSE,2002,2000,1962,1352,2149,1028,1968,16973.71,12326.87,4800.162
21209,440.9491,14.00339,NA,NA,0,TRUE,754,159,500,229,13579.36,1027,10739.61,2263,563,2492
21210,421.2384,7.338833,NA,NA,1.85458603483212,FALSE,192,725,1028,1443,2239,1085,1117,13258.93,16180.18,18382.19
21211,491.3017,4.017404,NA,NA,0,TRUE,15300.49,16555.62,5024.762,11770.61,2717.899,12068.45,7168.738,4761.313,12037.89,9818.864
21212,459.2392,6.881495,NA,NA,0,TRUE,5877.877,9208.2,8270.083,16432.15,6518.707,14728.83,10295.13,7799.855,16538.69,8166.934
21213,671.2556,2.732412,NA,NA,0,TRUE,5734.701,13099.95,10274.26,9917.027,3106.559,4637.393,2683.115,7500.887,7587.75,2645.939
21214,356.1436,2.647044,NA,NA,0,TRUE,5779.008,7870.625,7012.691,5530.248,11986.72,8536.858,7721.566,5981.311,6586.605,4318.173
21216,753.4555,6.85924,NA,NA,2.6998177053531,FALSE,1788,1542,2476,863,592,655,1375,16669.51,17373.1,16078.71
21217,365.1263,11.78348,NA,NA,0,FALSE,3841.301,2579.359,4507.915,2923.191,240,1604,899,16407.06,6668.126,8575.191
21218,169.0118,13.90868,NA,NA,1.80183796095392,TRUE,906,1236,2142,4407.037,6251.912,4904.912,4061.094,7493.834,13078.91,17105.21
21219,533.3484,4.004052,NA,NA,0,TRUE,11641.36,14103.97,4715.939,9695.399,3787.435,8288.944,4923.865,9133.499,10243.88,7057.865
21220,484.2312,7.006858,NA,NA,0,FALSE,7915.36,6542.098,5438.985,216,473,1518,3755.944,9311.556,11233.45,9276.274
21221,493.1198,13.2098,"C19H26O15","2-O-Galloylsucrose",0,FALSE,1282,1021,743,1189,422,2197,1225,1803,11149.32,22003.08
21222,572.2429,2.754135,NA,NA,0,TRUE,4939.229,10916.28,3143.247,6171.667,1567,5000.577,4968.635,3903.817,5088.265,6141.849
21224,83.01125,11.66842,NA,NA,0,TRUE,6681.671,13014.87,10506.37,7072.592,5476.021,11286.89,7040.319,10859.38,5833.441,7084.293
21225,340.9672,3.489833,NA,NA,0,TRUE,169,1312,1647,4966.617,9747.987,5815.311,12078.9,593,2439,300
21226,244.1637,2.663725,NA,NA,0,TRUE,672,1072,2638.84,2824.116,11668.17,3157.235,5829.437,3611.006,3422.19,2795.991
21227,594.8096,13.23368,NA,NA,0,FALSE,16618.55,13859.58,12696.11,245,1596,1667,2312,1458,2236,115
21228,330.9386,13.8941,NA,NA,1.86239272949537,FALSE,2073,4268.903,1970,1809,733,1264,1658,12953.32,16326.11,13037.4
21229,312.0862,1.537901,"C17H15NO5","Avenanthramide 1f",0,TRUE,8665.403,6472.403,5082.934,16267.67,3455.053,13348.21,3117.941,3288.899,3757.13,62
21232,599.1008,4.490983,NA,NA,0,TRUE,1465,707,243,383,10170.64,2183,13192.06,1480,368,2012
21233,138.9485,13.78144,NA,NA,0,TRUE,3291.105,4256.354,6909.884,16439.37,1751,5676.235,1732,9322.745,14548.08,8945.694
21235,143.1331,4.042825,NA,NA,2.15278528775897,FALSE,932,2104,1234,2146,792,854,204,15809.1,20221.15,11752.05
21236,411.1949,6.817618,"C28H28O3","Adapalene",0,FALSE,15377.83,13119.23,9411.478,7517.376,6199.316,3616.173,4839.739,15727.29,8544.185,11581.28
21239,300.0678,1.395769,NA,NA,0,TRUE,11688.11,9455.285,7368.846,17122.1,1762,11851.68,656,6172.882,5751.121,5979.124
21240,400.9632,14.03363,NA,NA,2.93479387194569,FALSE,1051,1556,1449,1602,675,2351,688,15130.05,17319.39,15101.96
21242,157.0168,13.4081,NA,NA,1.75995022788735,FALSE,39448.43,16749.82,19835.99,5003.607,2501.587,3171.686,3473.229,3677.935,5610.695,3479.537
21243,118.0227,11.77793,NA,NA,0,FALSE,6780.633,761,5666.789,3014.314,1245,1870,2192,6121.186,12528.5,9578.487
21245,136.1155,4.129424,NA,NA,1.38909508302094,FALSE,3704.591,15111.57,15515.55,2210,1087,1954,887,823,1645,940
21247,308.1097,11.08607,NA,NA,1.82492327882379,FALSE,612,2078,504,2701.64,197,2041,2671.195,12266.84,15472.32,16508.88
21248,608.5797,1.836795,NA,NA,0,TRUE,7804.379,14605.22,3649.364,20081.89,33031.47,8869.694,15602.96,11995.71,9006.308,7691.887
21249,274.9799,2.734735,NA,NA,0,TRUE,28665.18,39364.82,14300.29,37675.16,2619.219,30416.01,1095,13976.71,10549.85,3312.53
21251,208.9763,11.07788,NA,NA,0,TRUE,102,886,2445,16277.84,15105.8,6836.367,12839.85,2247,154,867
21252,443.1345,13.07753,NA,NA,0,TRUE,1486,63,1984,9148.46,20168.03,9744.384,20168.83,1217,2235,658
21253,298.9139,1.553423,NA,NA,0,TRUE,6485.135,2877.091,5313.693,2774.954,10999.24,3674.51,14877.75,3304.602,6188.919,6741.955
21254,836.7328,15.08059,NA,NA,2.23244343161484,FALSE,19173.06,16955.51,16580.14,930,376,2272,793,2306,925,1466
21256,514.2815,6.876822,"C29H41NO7","Candoxatril",0,TRUE,1688,863,2462,12779.26,6549.707,2113,12659.44,7129.028,7464.683,4279.404
21257,306.9815,13.81032,NA,NA,1.70077607663342,FALSE,16043.34,17900.04,9142.441,572,2866.62,943,6135.165,1865,543,378
21258,430.1117,7.016748,"C15H22N5O8P","Ribosylzeatin phosphate",0,FALSE,19685.88,13341.08,12827.54,6002.755,176,4907.37,1012,7905.444,3746.027,9007.288
21259,156.0405,13.29727,NA,NA,0,FALSE,1907,30651.92,13495.79,30,537,775,1798,320,2471,5769.326
21260,305.0992,7.491771,NA,NA,2.56860406707081,FALSE,3173.34,4224.138,3007.661,205,6250.315,3174.427,4888.192,15444.05,15312.35,18606.98
21261,555.2056,12.81752,"C26H36O13","Glaucarubolone 15-O-beta-D-glucopyranoside",0,FALSE,6170.581,7468.071,7794.908,2296,449,442,1081,10878.54,10295.07,19149.72
21262,632.7277,13.53301,NA,NA,1.32378208897472,TRUE,8100.049,7159.59,17158.15,1369,5367.133,1365,10990.76,1981,3521.432,1297
21264,305.5156,14.06238,NA,NA,0,FALSE,2756.195,2063,138,1950,1534,1061,1863,17509.67,18296.44,12413.08
21266,71.00828,11.65658,NA,NA,0,FALSE,3572.81,4468.029,4044.296,722,2909.587,1839,931,9692.828,18928.47,7669.071
21268,233.9243,3.301528,NA,NA,0,TRUE,10021.29,4039.118,4733.654,8997.988,35,5680.441,1084,5010.453,3460.891,4504.428
21269,216.0594,11.24081,NA,NA,0,TRUE,1273,1148,141,8466.836,12786.71,5764.73,15500.31,2756.988,499,3230.625
21270,355.9781,11.20085,NA,NA,0,TRUE,40820.27,30897.16,30747.49,29713.67,20619.42,24063.57,17721.51,25603.4,26338.95,25224.26
21271,301.06965,6.84212,NA,NA,1.82053438692457,TRUE,115738.6,102395.2,88147.85,138689.4,17901.05,145800.3,8935.174,64899,56151.64,60391.76
