"ID","medMz","medRt","Formula","Metabolite","_log10_FDR","high_blank","nega-Ecoli-12C14N-a","nega-Ecoli-12C14N-b","nega-Ecoli-12C14N-c","nega-Yeast-12C14N-a","nega-Yeast-12C14N-b","nega-Yeast-12C14N-c"
16165,257.0258,2.480792,"C11H12Cl2N2O","Lofexidine",0,NA,11167.7163284608,8105.80064231297,6648.71790354074,3983.33946874457,1019.22045608815,538.27769432479
16166,353.1642,2.000361,NA,NA,0,NA,34526.8983255116,25490.6030703522,27926.7260874972,30101.2985253464,16786.2674701818,30717.1774287218
16167,118.9517,7.131492,NA,NA,0,NA,22858.9472212673,26154.5038712507,28231.7152819018,18322.0990709405,19544.3249750108,13015.1158354357
16168,672.836,13.513,NA,NA,2.07073949292779,NA,11166.4835453313,24479.8582261797,21124.2161611478,1783.65630258767,1387.97872091083,2393.97054269449
16169,534.7496,13.5939,NA,NA,0,NA,15840.1294942637,11010.5066909452,25867.6418485707,2706.99412551572,7605.81234250592,9946.77695526426
16170,803.3909,2.712534,NA,NA,0,NA,187.118867875121,11329.5718674193,2829.58331468351,6942.32703056683,16157.2167336033,24414.9890287817
16171,355.0624,6.891115,NA,NA,0,NA,19235.3903448656,23793.5169291148,9989.38829833077,11311.0802885322,9700.70652591364,5798.924109406
16174,338.8157,13.56609,NA,NA,0,NA,19548.5833017196,24760.3032976368,28126.8021899623,8441.56073608235,16607.1996305503,13253.0599299867
16175,347.0697,16.65515,NA,NA,2.62187475438063,NA,1686.27120932168,956.972124780055,714.636649075326,23722.838666334,24366.8418796667,25972.1912933963
16176,367.2261,2.575553,NA,NA,0,NA,2387.41661424199,1078.12190596592,8361.09035535834,14824.0152221511,9914.23712401864,5868.45944604895
16177,507.2809,2.741211,NA,NA,1.36454641357136,NA,14620.5327414226,12204.9623964283,26350.5700287761,3408.45368884396,5947.75291653396,5733.48241363401
16178,409.0994,2.763095,NA,NA,0,NA,39515.0690773577,23335.9264253146,30773.9049752411,22890.8154616563,21005.8108142278,10534.4845342364
16179,141.0413,13.81874,NA,NA,0,NA,16496.7296016375,14082.3283037974,10370.7882159966,17428.554031227,18045.2688308817,24293.0476779206
16180,395.1538,6.666258,"C20H28O6S","Eremopetasitenin A2",0,NA,25723.1757318317,21542.1205229873,22347.3971134155,18464.2860468906,12846.5500264024,21758.3253192862
16182,115.0512,2.962375,"C4H8N2O2","N,N'-Diacetylhydrazine",1.33404397054604,NA,15725.8769149376,11715.6395416845,11830.5050353978,6893.28125138017,7392.38444895744,8499.39601712167
16183,331.0826,2.146442,"C17H16O7","3,4',5-Trihydroxy-3',7-dimethoxyflavanone",0,NA,16193.5309937264,21331.5755408769,27024.6995214325,24430.6449938533,14291.6129179632,13283.8938805203
16184,449.2387,2.641025,NA,NA,0,NA,22331.4701397195,19205.6080595827,18068.8619555826,12731.4143867249,9482.86038015771,3636.6450587698
16185,474.146,7.294263,NA,NA,1.53545084176614,NA,768.288057510791,2327.40955782745,156.222895379257,22156.597667282,23715.000512928,19045.5812652244
16186,461.0711,6.922144,"C18H18N6O5S2 ; C22H21Cl3N4O ; C21H18O12","Cefamandole ; Rimonabant ; Kaempferol 3-glucuronide",0,NA,27225.1348562964,27198.1036469081,26527.3124136761,20137.2030464139,15636.1329393885,15093.4235657572
16188,449.1699,6.81455,NA,NA,0,NA,25379.5374344752,21922.2863134168,21335.0284328061,21563.0121110112,17895.2223645056,23669.3281510293
16189,798.0248,13.82874,NA,NA,2.10734340540949,NA,11108.1244725387,7044.70861659778,14885.4825332721,582.788235765276,1169.85380564437,1055.10229213664
16190,614.4293,3.854431,NA,NA,0,NA,5478.40787658899,17597.7392847287,5753.60503156947,15093.1088671169,17124.0578658685,14367.5970508717
16191,204.9039,13.64039,NA,NA,0,NA,15763.994129023,22966.8530643919,14033.4472937288,6085.36697542134,13688.600231808,15683.5104881607
16192,276.1324,2.541206,NA,NA,0,NA,17228.6725708116,9698.01664314461,7548.33797223826,8400.43648929836,9903.16459468763,13320.9102234127
16193,258.0803,1.694297,NA,NA,0,NA,11171.3706498805,12762.8293521422,6595.18109286892,8945.3053366629,6499.46712205627,9872.00316250914
16194,433.2961,4.007689,NA,NA,0,NA,9102.10784388967,12003.7426130716,29378.4467321754,4782.5920426265,9292.7297925815,9249.35921586569
16195,338.1336,2.555759,NA,NA,0,NA,8705.0096859812,4636.92340348175,18445.3369741706,6885.42457920669,6867.20812270013,9871.15479005613
16196,462.8542,13.9501,NA,NA,0,NA,693.440510360743,11543.3623299065,25244.4122127492,512.205045181593,863.696413364529,1541.69752668024
16197,324.9908,6.821352,NA,NA,0,NA,25633.5568011118,22731.0333481148,22026.6415941794,13713.1693381299,11580.8973229948,20802.4826041519
16199,236.796,7.033114,NA,NA,0,NA,20247.1970984275,18756.8870535244,17261.123108644,25609.1553581449,16209.967750107,20516.5030762269
16200,220.0286,3.985775,"C7H11NO5S","S-(3-oxo-3-carboxy-n-propyl)cysteine",0,NA,10259.8232864253,16446.4273504041,8355.42976831939,1976.32933634313,5226.80312092389,1596.30540871319
16201,383.9862,13.39005,NA,NA,0,NA,4929.527698654,18073.1243573067,9863.19897759723,16621.3017111366,7860.05209239781,7467.54693132357
16202,354.1644,2.557333,NA,NA,0,NA,11128.8176179272,6078.27235982876,9045.07297006162,16777.5004042445,9557.10892754806,7761.56064389273
16203,227.1038,13.6944,"C10H16N2O4","Prolylhydroxyproline",1.53880171137751,NA,17705.4514461574,13179.0733251156,15612.6170139778,652.41759944918,1712.72074722683,3348.61676012776
16204,626.7379,13.91744,NA,NA,1.84037265934133,NA,1193.1579575096,2653.0690613821,857.563978890391,11531.4906085332,20021.9598511263,10281.3574981986
16205,161.0091,7.359583,"C5H6O6","4-Hydroxy-2-oxoglutaric acid",0,NA,22234.5425661602,17557.593137055,19382.3419573071,20786.6351676667,20341.5666496166,17740.1895966342
16206,554.123,14.06101,NA,NA,0,NA,8177.97618622025,16841.0755412818,22278.9692693118,23030.532025936,18528.3617205721,24402.6242440642
16207,519.2084,2.728392,NA,NA,0,NA,16672.8744982614,16436.0240297445,13808.4863243827,9307.56211641086,11542.5249444033,16475.2857720085
16208,270.8807,1.53268,NA,NA,0,NA,2443.55227460452,21514.167156044,13943.5581908769,9637.97252362898,2836.47487907519,2012.69050921443
16210,609.308,2.576714,NA,NA,0,NA,7044.49043567603,798.032503591265,3393.84268537263,9637.62914594506,8753.5719526972,8851.6977929165
16211,121.0209,2.0876305,NA,NA,0,NA,16645.5441365594,14998.2428788801,22809.3072203915,21926.4010832892,17699.8196096949,17050.1800015179
16213,273.0981,11.24437,NA,NA,0,NA,18788.2422925974,17260.7205998555,12416.6068043813,20520.9848378091,8961.24839108082,25235.882015442
16214,815.7758,13.37024,NA,NA,2.22898607822733,NA,14182.9607723927,21413.279397895,25554.7750315694,1197.05275922328,2422.8493951347,1954.18206417913
16215,194.6243,13.94516,NA,NA,0,NA,7551.40425434351,11222.5821615757,1527.88207608508,1496.55440575404,1891.72011715402,1266.70783501432
16216,184.0437,2.572839,"C8H11NO2S","5-(2-Hydroxyethyl)-4-methylthiazole acetate",0,NA,19179.2216635263,21863.600914824,9154.95749555828,6705.28769239503,5231.45514826472,7663.4068765015
16217,482.1686,13.2569,NA,NA,0,NA,2970.37884291159,256.748618843429,775.574657911206,177.411803358987,9435.69453525122,18153.2299643609
16218,336.182,4.026717,"C18H27NO5","3,6-Ditigloyloxytropan-7-ol",0,NA,10574.0553033456,19309.9747059437,7920.13849156672,3865.39114197163,20905.1603488425,14274.5296176356
16219,273.1201,12.88794,"C10H18N4O5","Glutaminylglutamine",2.21090602671349,NA,1476.03765776787,2639.73147079283,819.893209791847,24496.6116622421,24410.5940207423,23148.2226853223
16220,498.843,13.69027,NA,NA,1.94477461614618,NA,19276.5564957981,23931.7721702314,25265.5078434444,2011.62093163497,855.871304296674,2801.04889987212
16221,541.2644,2.5881375,"C27H42O11","Cortolone-3-glucuronide",0,NA,10495.2958711578,17695.2593012539,5738.8524936122,7812.26390068383,9870.40673185232,7943.03433757722
16222,694.6423,13.97679,NA,NA,1.41121304934082,NA,11107.078808277,11102.6994514958,6436.45973912739,1249.51323871115,144.764517755323,726.479859188349
16223,284.42125,3.8687125,NA,NA,0,NA,22394.7713520225,18892.3302859584,8837.72751712425,11423.2980232913,4635.53494534084,4697.32905656281
16224,334.2159,2.619534,"C20H31O4","9-peroxy-5Z,7E,11Z,14Z-eicosatetraenoate",0,NA,2528.30611475972,2782.37366774742,669.21013339767,20782.8580131436,3619.17554475562,3848.30325924802
16225,194.6363,13.7513,NA,NA,1.58986414058073,NA,2428.14248548539,2777.55324021528,519.635020800508,17219.7517845963,17322.6591340106,25215.8038673874
16226,270.0738,2.178392,NA,NA,0,NA,31771.451919136,19915.2790255201,17620.1476974291,12945.4436047664,30878.8585203905,25754.656894755
16227,257.0156,1.261505,NA,NA,0,NA,24871.4546732331,18081.2825168838,14419.5726769889,13897.5726926643,13644.632900233,10661.6526395206
16229,707.3494,2.77385,NA,NA,0,NA,18495.8525510542,9405.79670212902,21328.735198439,14448.293268059,14662.2687717349,8857.3360567364
16230,140.9959,1.297404,NA,NA,0,NA,1081.98733600732,23427.800195157,15742.0936632971,7906.48673715165,2939.17258862036,756.709222456588
16231,264.1971,2.662729,NA,NA,1.56683844417068,NA,1194.25865673239,687.997381229796,2163.85329557227,9608.62326992276,8043.64577948646,4731.32441340982
16232,256.9085,13.86884,NA,NA,2.05929429952296,NA,116714.623347651,92853.3825272204,62562.3391604958,9607.46913937403,16769.590206481,9209.98888320144
16233,383.2441,4.009247,NA,NA,0,NA,12722.3879387051,15698.2329769814,4953.68286921884,10670.7381376342,21713.0930787122,10602.1788051422
16234,166.9987,2.041414,NA,NA,0,NA,4767.03037169358,8404.88721955027,7257.99827515781,6770.49320691776,9851.07871245471,7956.30892861498
16235,228.0596,4.002905,NA,NA,0,NA,19482.9596140566,6455.03373026032,7145.17542967147,10632.670906064,5805.03270852262,14098.6239776369
16237,384.2265,2.455083,NA,NA,0,NA,6539.23537073729,7244.47349111444,858.671942687407,8471.28388993328,16436.8470061431,10266.174556712
16238,72.5538,14.13344,NA,NA,0,NA,396.251720206139,791.363708296631,242.644071546506,839.367671805962,9844.35890004269,319.846166192991
16239,180.856,7.046456,NA,NA,1.96802631090828,NA,22902.4468545521,19157.7261093672,22306.4024529259,9201.47081182908,10057.1823039157,7223.05769205455
16240,380.8827,13.52129,NA,NA,2.20986971736706,NA,14057.811270761,14602.9500377907,12213.9823851831,198.395995154137,587.86131872263,701.12619967305
16241,314.9524,1.566492,NA,NA,0,NA,7143.16371820269,11736.8685400391,10302.6728176836,6070.53973626427,5651.33680690497,5005.87041603423
16242,718.8654,2.247334,NA,NA,2.29813855521979,NA,91670.7331341746,51719.8641368558,44963.0211824507,1624.36721032449,1914.2173057241,658.220006647161
16243,214.1814,2.749011,"C12H25NO2","Heptanoylcholine",0,NA,29660.2447678621,11441.6076283692,25111.201725434,22301.3313610546,15142.6326546378,12855.7778367895
16244,615.33325,2.472461,NA,NA,0,NA,5843.61877801309,5573.68129825789,11144.8527192525,8393.01190071048,9518.87153208799,6845.73477974038
16245,324.1819,4.021883,NA,NA,0,NA,4581.40405196457,17036.9825177205,3857.59866003444,4984.13566654991,10239.5073451967,11967.5221270785
16246,527.30155,2.511431,NA,NA,0,NA,53763.9727401881,91321.5380187252,88369.4751061115,120857.212669191,136629.729996107,113458.211415409
16248,465.8961,13.40342,NA,NA,0,NA,5933.52168913252,8036.49518721348,18784.1079847463,5430.68117560448,3300.67208664397,782.062881971887
16249,623.2919,2.749761,NA,NA,0,NA,10620.2494483279,10070.5666693476,9934.81221761736,12425.4744086206,3411.8962306572,4515.98993230189
16250,496.9028,14.29632,NA,NA,1.57637735471075,NA,9103.28999485495,18359.7714083877,23635.8149740515,1714.02693890377,526.238584813269,1974.66001994148
16251,296.094,2.6082835,"C17H15NO4","(S)-Annocherine A",1.67090735280467,NA,3000.29034429104,3438.1118632053,2961.68251431034,10490.3980856929,39137.0189054473,35659.9708653043
16252,395.0741,13.84032,NA,NA,1.93941546863914,NA,2662.59141994069,2653.0690613821,1435.92108093275,19514.5639227758,9772.36691847979,14194.5095676423
16253,576.2955,2.010563,NA,NA,0,NA,28213.9590100864,11163.64112583,4016.38649160379,1698.76570850729,2365.13921575926,353.976092463585
16254,284.9611,13.25671,NA,NA,1.87814481783315,NA,18581.0136499218,11653.0084392091,11396.5045364687,397.745817208053,580.036209654774,1626.53477198143
16255,277.0352,2.04023266666667,NA,NA,0,NA,7908.45347103059,15594.2775729969,7881.99572989065,9575.32517285146,8842.75569888218,18193.6885541028
16256,252.4859,13.84873,NA,NA,0,NA,13365.8787183354,14778.0837168866,9461.69838072596,268.02535883804,497.872564442294,3425.37203888808
16257,372.029,3.811483,NA,NA,0,NA,11046.7825048523,10108.3164965788,409.946604895923,2352.13713485625,2295.69137278205,2234.047459598
16258,652.2392,10.46193,NA,NA,2.50737927795681,NA,9409.06203754891,12030.8846099207,9654.05086756211,22931.8586331538,22330.435495848,22740.8088797265
16259,335.9022,1.369138,NA,NA,0,NA,27419.3202131819,8374.86096873618,14507.7333563175,7918.94085498207,16800.9591124567,14981.253125217
16260,539.1826,11.67055,NA,NA,1.62554494759004,NA,2043.99845673,3508.99115399433,958.388684418848,9570.78495680851,13190.3070677533,16108.5548385272
16261,592.6575,13.77855,NA,NA,0,NA,14497.5406102675,16921.8902255939,24032.6211283149,2.86148069933851,571.232961953437,1400.30211784492
16263,78.9362,14.03476,NA,NA,2.68388281650109,NA,278606.895945304,303522.65986729,291905.471518394,8777.84194786862,3915.51633770983,3797.74806217451
16265,263.0959,4.029781,"C12H16N4OS","Thiamine",0,NA,28507.7136186659,37898.196811808,17300.9765664227,17824.7546488574,11659.4809808087,7089.29178445184
16267,168.0778,7.441075,NA,NA,3.04250285670827,NA,694.541209583537,778.026117707362,505.2314914393,16405.2885331436,18809.2831361081,25610.5408432256
16269,676.773,13.34936,NA,NA,0,NA,9711.1995714092,11141.5007254518,17543.3325673819,252.764128441568,2057.02554621246,2014.64079071561
16270,387.1817,6.899136,"C22H28O6","Cyclomammein",1.79484979085982,NA,15266.7422481332,13075.8403739547,13217.5870721581,22535.6580155234,23193.4374307828,18306.4440790934
16271,362.1613,4.018734,NA,NA,0,NA,12356.4714890792,13916.7310019728,11727.7081543107,6205.22390982073,5030.62372403822,11509.5180193422
16272,99.02818,3.032923,NA,NA,0,NA,14385.0711636823,12607.7354029066,9999.18823811538,7535.68652986237,6285.60297867725,9766.71721566811
16273,214.145,6.913856,"C11H21NO3","N-Nonanoylglycine",3.4956242985212,NA,26789.1699081319,30251.75612698,29003.6668981967,139031.71656566,142811.663973576,159464.766943719
16274,326.2057,2.58682,NA,NA,0,NA,17224.6219976717,5864.33073798159,12335.791925027,6116.76314165448,14819.4947756807,7194.50167031432
16275,346.09955,7.089831,NA,NA,1.7706509798323,NA,7138.82586256566,3171.74795301289,2788.95760613832,22378.5436485917,19273.4783873996,18995.2152454565
16276,567.9532,13.82705,NA,NA,1.97889343156788,NA,912.479655696914,1414.89606834496,773.358730317174,21011.6715481317,13770.4508726577,6806.45220974367
16277,317.2034,2.505383,NA,NA,0,NA,11026.584674114,1471.58082834935,6835.86406849471,12226.2962754086,8983.01393195305,13024.7892316815
16278,762.4935,2.885659,NA,NA,2.72097219437728,NA,1542.07961113556,2228.48909429037,1540.06967785225,12655.1273112805,10326.3367116909,11698.3150200636
16279,384.167,2.558728,NA,NA,0,NA,4832.58031250868,9513.64890549738,9573.24706784574,8078.14505665116,10170.4703204456,9766.7074642606
16280,235.979,10.70482,NA,NA,0,NA,15126.557195118,16399.7791273182,27120.5383898744,18589.4662892176,19736.5389978763,18605.8415437465
16281,378.7454,2.75855,NA,NA,2.78491788498682,NA,16156.9767725374,24745.3763108356,23616.7690763808,1641.53609452052,1527.85254549875,2008.78994621208
16282,219.0146,13.85161,NA,NA,0,NA,13918.0004554816,11914.6141639588,8410.94097047748,2419.93038175808,3327.08769857978,283.765958421221
16283,268.0752,1.17044,NA,NA,0,NA,7110.38049255097,12681.2477563711,9021.44342616266,12133.4126119081,7052.53409330868,5228.04355922603
16284,407.0717,13.23295,NA,NA,2.22520575826088,NA,1633.43764662753,976.978510663959,1222.08406810866,9829.44373549071,16697.6872355337,25279.3342872882
16286,324.118,1.890631,NA,NA,0,NA,30982.0854715087,20981.3526413203,11053.9465056349,13890.8291364828,4378.02821241312,7574.19027408942
16287,313.038825,3.838714,"C16H11ClN2O3 ; C13H14O7S","Clorazepate ; [2-hydroxy-1-(1-oxo-1H-isochromen-3-yl)butoxy]sulfonic acid",0,NA,109637.5235968,100200.57213786,95326.8783712837,73690.3675541359,86573.1039536035,73746.21868637
16288,298.0665,4.038845,"C15H13N3O2S","Fenbendazole",0,NA,2576.7368805627,2196.25658369964,3855.0880140704,3109.54627647176,8583.59199910935,16462.7064563259
16289,121.0406,4.171595,"C6H6N2O","Niacinamide",0,NA,17571.9916653935,21143.3487936858,15011.9233617876,12726.1588005071,8810.82925388533,12356.8275689359
16290,254.1117,4.010836,NA,NA,1.33660064183497,NA,7134.84573417603,15695.0541845577,18205.7841216178,3932.02453536333,3901.61209703489,3194.21589910185
16291,392.8495,13.98506,NA,NA,2.37871983244959,NA,14621.4793427542,9087.4706504667,17648.4561724428,1136.00783763739,1150.29103297473,1523.16985241906
16293,155.0016,13.74731,NA,NA,0,NA,1370.37053237956,2466.34279313234,785195.329153456,358763.961023654,251111.07565883,544404.601174812
16295,214.9934,2.109843,NA,NA,1.4573363747612,NA,5869.3322125568,9748.34937563087,15191.6794082155,2366.44453835295,1106.27479446804,706.977044176581
16296,436.2552,3.998328,NA,NA,2.98893730527027,NA,1841.46979973575,1627.18605189083,2189.33646290363,10592.0378801334,9776.53085464252,10967.6128014252
16297,452.2516,2.58447,NA,NA,1.51221137715441,NA,14972.5363528724,22200.4862237913,17638.5177371836,8879.51798773131,5766.76107821037,7504.09130609262
16298,400.1848,4.018706,NA,NA,0,NA,18898.2791939002,5473.36149917482,19405.1327726117,10307.6925430402,7859.12775138917,8794.58184887304
16299,822.9589,13.64405,NA,NA,1.57732810167271,NA,19078.3756007339,18968.1656031172,11445.0001118641,840.321498705742,1607.08177481078,190.152446364736
16300,280.0262,14.12718,NA,NA,2.36638007276327,NA,2002.17188626379,2546.36833666795,1146.74252991157,20408.5477228631,20615.7095644225,16587.6512406988
16301,663.0252,13.89777,NA,NA,0,NA,21731.8312171254,115.592451773665,7667.89945353806,935.704188683692,932.166117708263,1148.71580419312
16302,241.0509,3.999761,"C14H10O4","Benzoyl peroxide",0,NA,10994.2318218584,9942.843678933,12250.4565533808,6351.39215925054,3772.05470061431,878.601816280137
16303,450.2055,6.120647,NA,NA,1.40436050667566,NA,9276.48611826094,5790.65722196411,9410.3697419016,12924.1541883633,22009.6940565429,22921.9315227408
16307,160.0404,4.041175,"C9H7NO2","2-Indolecarboxylic acid",0,NA,9229.29033698594,5107.3891280641,12272.2502012681,3338.86057058225,6182.1286270571,6304.79202574423
16308,448.9662,13.95871,NA,NA,0,NA,20545.8057905795,18872.1127215569,11062.657317007,697.247463738816,1046.60833782565,31.2045040188284
16309,335.1714,2.767144,NA,NA,0,NA,9486.69765583029,9350.40791134355,14260.5023146513,7372.10140124258,6255.92527439878,9736.15825482617
16310,390.8922,13.83616,NA,NA,0,NA,10988.9649760774,3408.57132298184,577.249138245341,8300.73964025271,11454.9717553203,9615.71179473575
16311,549.2183,2.70637,NA,NA,0,NA,12554.245125431,22334.3400600134,4036.22347542556,2845.04435420151,393.211730659729,5731.97582117435
16312,198.9346,6.853111,NA,NA,1.56493640983493,NA,31321.1558670906,24671.108160571,25082.1398350383,2732.78369723196,6652.59668140513,7766.29592737758
16313,131.0338,13.45731,NA,NA,2.30041373494131,NA,837.632108546865,2122.89983545866,635.971219487189,34958.2041755617,27083.1230834596,32280.3670575451
16314,182.9303,7.199437,NA,NA,0,NA,10037.8353678712,16526.8085630221,24399.6784546283,2858.03070744201,5306.02061257232,8232.50194396713
16315,225.0769,11.23967,"C11H14O5","3,4,5-Trimethoxyphenyl acetate",0,NA,7412.81411450219,8764.09632076634,7070.26156550003,7042.91475393688,12961.0118092924,6587.69108403818
16316,98.97463,13.93194,NA,NA,0,NA,14542.228998713,6054.5225568528,8845.38687085302,12617.2031537453,32434.9205840789,35070.4007674985
16317,222.0126,11.10394,NA,NA,0,NA,17845.0311146,17852.4761503249,20762.8537687511,19099.9544459796,20806.6617884509,21759.4369797419
16318,315.0819,13.28798,NA,NA,1.59074334796109,NA,2528.30611475972,1644.96950600985,1367.22732551776,6211.66605670184,12691.4074577458,23805.5358110715
16320,195.0261,11.07141,NA,NA,1.68273081329338,NA,1542.07961113556,665.768063581014,180.59809891361,10829.6170843305,18762.2346678377,23227.150577675
16321,352.1484,4.001339,NA,NA,0,NA,18392.3427961425,16338.4817839017,9520.63319101684,8495.50918553388,5553.36741951406,5844.1842922038
16322,534.7695,13.24359,NA,NA,0,NA,16687.2716440955,12282.4982563873,11835.0698462415,5464.88636205747,2416.00242470032,304.243914183577
16323,304.9142,13.69052,NA,NA,1.61848782526798,NA,20048.4108187907,20868.5055102763,26758.7882101487,1687.31978570994,2202.76820260127,345.199825708289
16324,322.9952,13.78971,NA,NA,1.67050042423716,NA,24686.5922387647,22780.7269877186,16601.6408973841,75.3523250825807,633.833834496279,865.924986522488
16327,183.9995,6.836314,NA,NA,1.48349106797348,NA,26720.8605143652,27497.476982343,21952.7182496425,8107.3970200136,12928.0387559578,13150.7969194725
16328,614.4506,4.042684,NA,NA,0,NA,2248.72851216984,1941.73089662109,5868.49201360966,18486.1096063575,16756.5809626557,7005.46576010901
16330,226.0988,1.827256,NA,NA,0,NA,13037.7162520514,7979.65371051966,4665.24111412268,7926.32156753256,4529.15552197925,4339.53236263842
16332,175.1356,11.89308,NA,NA,2.24707615943166,NA,9955.20807861447,7977.11178804652,8870.10554316445,23605.4225749711,18356.8744553501,21414.939255374
16333,213.0075,11.93837,"C5H10O7S","3-hydroxy-2-methyl-2-[(sulfooxy)methyl]propanoic acid",0,NA,8950.54816510616,6907.75045616599,3973.31439899479,12423.9005942359,13263.5989955601,22003.3976927241
16334,739.2883,13.4262,NA,NA,1.75438864010909,NA,11332.2048203153,21031.7798484066,6616.04515913053,1498.4620595536,1411.4540481144,834.720482503659
16336,521.007,14.02776,NA,NA,0,NA,793.604139635072,8944.9684982133,11035.8944514901,1757.90297629362,12897.2860773211,11950.2816386081
16338,514.0498,13.3821,NA,NA,1.38644357482196,NA,1678.56631476212,117.815383538543,1486.88741559548,23322.1646005436,18840.8476698106,16977.6880381191
16339,348.2123,2.637708,NA,NA,0,NA,18668.9154898542,15914.5353523629,15266.4448052381,9493.62703740465,14282.1347546048,187.22702411297
16341,301.9828,6.862803,NA,NA,1.97081921109245,NA,25434.7485074906,26289.0579309788,22407.1385213506,7452.66925181316,6702.2010259249,10540.9497174128
16342,155.0826,3.219497,NA,NA,1.64660315660246,NA,18757.4997633047,20041.7527282828,17124.8989598009,10478.0937186858,13123.5099804728,10798.6306607558
16343,340.9556,1.247545,NA,NA,0,NA,25095.4029371029,9016.77808594593,8577.33164962195,9968.8073838175,9761.44893505287,9727.12650119422
16344,387.0514,7.03969,NA,NA,0,NA,16708.3170132354,10450.1489401888,13186.3978912721,469.282834691515,3763.69454971394,7244.77797713316
16345,159.1493,2.7298035,NA,NA,0,NA,22611.6751408664,15744.7367095027,27127.5739599855,13660.937777098,26037.8645769482,16667.1642175018
16347,338.8549,13.76791,NA,NA,2.11553883728483,NA,272169.676680633,212071.135913614,152956.618105654,1320695.43258789,1121738.18812476,821492.893250078
16348,661.851,13.39769,NA,NA,1.6150197043487,NA,5925.60876241985,9636.69040161515,15222.5472796003,2379.79811494986,1571.86878400543,1840.09059636029
16350,159.9392,16.2137,NA,NA,0,NA,27847.0959591289,26257.1588601528,14224.6818450938,11744.632767558,8355.32476435231,7795.80271134964
16351,311.2349,2.647847,NA,NA,2.31082438047917,NA,2501.88933341265,2029.53670133378,2887.84115909441,9109.98259708293,12725.7596865537,8398.65325103764
16352,262.0057,12.80377,NA,NA,3.0241915067746,NA,1492.54814610979,1125.9149389108,1069.18506412045,22162.4923175227,20518.1695798917,15884.3699799669
16353,357.5223,13.6759,NA,NA,0,NA,5067.92191403366,18450.7782348418,24611.3549380482,2005.89797023629,206.387251664684,253.536595152981
16354,176.9703,13.93916,NA,NA,0,NA,11469.230866561,8531.68991621421,17526.1923674421,2063.12758422306,156.502181357106,32.1796447694168
16357,251.1138,8.707926,"C10H20O7 ; C11H16N4O3","2,3-Butanediol glucoside ; Histidinyl-Proline",1.56270933534295,NA,29280.074263301,28324.0297004777,30015.7807471329,22314.6849376515,20435.1549540681,21509.488902551
16358,209.0092,11.05543,NA,NA,0,NA,21414.3675472869,20638.2986967055,21043.3791225175,19576.0571430046,19593.7503201606,18955.2637289049
16359,364.1252,4.001645,"C14H23NO10","2-(acetylamino)-1,5-anhydro-2-deoxy-3-O-b-D-galactopyranosyl-D-arabino-Hex-1-enitol",0,NA,3577.41996777905,998.096362430301,3978.30909979174,4070.78154978185,12227.6328060667,16993.5438267237
16361,106.9185,9.885703,NA,NA,0,NA,17131.2606895943,20180.1080013288,22245.1763735028,18401.5814664991,18479.9242954421,15512.402540655
16362,499.3068,4.009245,"C30H44O6","Ganoderic acid beta",0,NA,5955.8196539879,11642.8829850201,17040.0400125874,7673.12154019779,11646.3641417338,4431.17706551946
16363,672.0595,14.06411,NA,NA,1.55994145685034,NA,21552.0430060741,23487.1969319146,25051.0946894459,9756.29475054662,5324.04770758739,9234.15189586027
16364,179.3398,11.71947,NA,NA,0,NA,5764.40805914388,2251.82987782159,81.9893209791847,25607.1237068484,4171.78768154346,1329.11684305197
16365,605.9316,13.46421,NA,NA,2.53085571751649,NA,1424.30479429651,1179.26530126787,791.086151069431,12288.2377942803,22384.4972181205,20534.7382082629
16366,219.0332,2.212164,"C9H16S3","1-Propenyl 1-(1-propenylthio)propyl disulfide",0,NA,10905.8566812602,13356.1520695058,8840.43205675277,14331.6402382159,9709.79832451185,12172.0286452919
16367,90.97129,7.69092,NA,NA,0,NA,7191.41396933313,13918.487118067,22861.2042446437,24500.1122069643,22638.2361610321,24187.3716747793
16370,425.2185,6.894001,"C22H34O8","Cinnzeylanine",0,NA,21174.4921656632,16398.2119604239,14693.7604778365,19213.5933828194,19749.9297157687,19394.6914053425
16371,894.5528,4.0456,"C48H82NO12P","PS(DiMe(11,3)/DiMe(11,5))",0,NA,15706.7357554532,10855.5405602861,2837.22161710014,2179.49446599616,203.452835764238,1666.51554275555
16372,319.1035,7.86473,NA,NA,2.24126216291306,NA,29168.6945089464,24930.3242336735,18967.3319578588,1972.51402874401,881.302908767203,1899.57418214618
16374,855.731966666667,13.4409166666667,NA,NA,2.9359165640364,NA,34529.6390665764,31164.4141070272,35550.5363376606,2138.47990930564,2206.6807571352,1385.6750065861
16375,210.1078,2.653598,"C10H17N3S","Pramipexole",0,NA,3905.03758794782,10417.1850850474,6027.68535992871,10147.6785423331,18763.2225878575,15014.3591536995
16377,80.01151,13.84969,NA,NA,0,NA,14637.5385444148,3887.07850322363,13027.2278121928,19196.3195776644,24030.6262871799,21730.4167910044
16378,172.9977,3.868653,NA,NA,0,NA,4170.53174398204,4844.55523351431,3446.92744681526,12140.9192296094,3572.03415331496,1526.09527467083
16379,450.1743,11.84358,NA,NA,0,NA,1756.71595958055,2419.6612260699,959.496648215864,264.210051238922,6729.09494765248,16696.7012308371
16381,737.3254,2.75617,NA,NA,0,NA,20974.330011998,7756.36132620353,9644.47916831969,3877.6525867683,8090.62675619123,5839.82053734492
