"ID","medMz","medRt","Formula","Metabolite","_log10_FDR","high_blank","nega-Ecoli-12C14N-a","nega-Ecoli-12C14N-b","nega-Ecoli-12C14N-c","nega-process-blank-A","nega-process-blank-A-end","nega-process-blank-B","nega-process-blank-B-end","nega-Yeast-12C14N-a","nega-Yeast-12C14N-b","nega-Yeast-12C14N-c"
156,695.3121,2.321828,NA,NA,1.54868955416217,TRUE,119445.760682852,99706.9931825785,173415.531997604,9382735,10401950,9090723,9134552,43682.0601509133,36085.2419512617,49533.8729532148
157,209.1548,4.005017,"C13H22O2","Linalyl propionate",0,TRUE,7558334.65132652,8140921.68800461,7240476.21897636,10338940,7914570,9886507,7619718,7860763.19869345,7834256.40359996,7508542.8755156
158,223.0201,2.070922,NA,NA,1.77216469422441,TRUE,3357177.54656643,3327089.1130124,3442856.00894985,3547659,4476138,3826700,4610454,3267363.12126755,3420458.58856051,3639308.11771363
159,673.0723,1.836835,NA,NA,0,TRUE,7852126.99196205,7674441.01019745,7967383.232462,9075581,9579355,9351536,10422100,6882481.27785045,7279433.23298556,7883304.02837944
160,747.5182,3.928622,"C40H77O10P","PG(16:0/18:1(11Z))",3.24074020611245,FALSE,6113026.59652421,6104717.98358394,4914404.22264483,1855,1970,1390,1400,2223.26806852704,1705.32765498464,847.589370087444
161,239.1292,2.142632,"C14H16N4","Imiquimod",3.32092658870584,TRUE,3419422.7440511,3431342.80504009,3602513.70924313,8306230,10794580,8110044,10599380,6495324.83908908,6989410.70256126,7097366.55543898
162,211.1342,2.474238,"C12H20O3","Cucurbic acid",2.21095543651198,TRUE,6373707.27184263,5968165.5692502,6615222.44674892,10631170,10616280,10324760,10126040,8422584.96332797,8281132.33365382,8665719.62135109
163,744.2047,2.29471,NA,NA,0,TRUE,8369639.2997625,9365963.53868053,10265346.2873006,9163115,9429156,7469796,8419609,7394534.63255708,7717843.76581289,7913041.75014099
164,147.0299,13.22346,"C5H8O5","Citramalic acid",1.80005294207478,FALSE,350707.721816962,425202.255905892,1342795.12563267,301216,521982.3,294802.6,551277.8,6001325.11730151,9020159.15610581,10240243.5275737
165,745.5024,3.922328,"C40H75O10P","PG(16:0/18:2(9Z,12Z))",3.25550361124737,FALSE,4146289.41867064,4092758.36561085,3596013.31263792,1356,238,172,1578,468.104648956456,1307.73192547994,1215.85233778061
167,170.1187,2.714468,"C9H17NO2","Gabapentin",3.86854173989347,FALSE,254553.726331632,291908.778643888,273738.247112251,69617.45,69017.67,98858.09,63344.85,9132130.84497886,8643343.92757256,8300790.50518027
168,120.9964,11.18941,"C3H6O3S","3-Mercaptolactic acid",2.54149812531361,TRUE,3395.98209469244,3284.9640244938,9574.64489532167,8759724,10022130,8580460,9796867,358532.343308524,368054.084151515,408977.556341741
169,241.2176,2.3316885,"C15H30O2","Pentadecanoic acid",2.1778777071023,TRUE,9318884.47804305,9687269.23261816,10660121.9626973,5733066,7624588,6257370,7193634,5438648.67235881,5604170.22190731,5807290.71909574
171,390.9011,13.93502,NA,NA,3.33485070394526,FALSE,9665453.24169537,10530206.4188095,10024969.7109956,1955,5331.001,300,5296.322,2226.93229278502,979.856774134824,922.605900543459
172,308.2234,2.570325,NA,NA,3.95825212827673,FALSE,156185.401675129,157498.142430793,139654.899076849,9554.086,5036.225,3674.273,8340.583,8939365.16732738,8673115.55661668,8013780.18237752
174,298.9431,1.854742,NA,NA,1.48444404905491,TRUE,7197802.61880429,7720374.59514023,7521189.39817032,7148938,8508807,7327744,8492229,8753941.67903282,7805770.83657189,8402898.71977811
175,200.9451,13.81283,NA,NA,2.15912891600379,TRUE,4990850.95902598,5229727.0660846,4322174.37897213,7305178,180335.6,7607698,171265.7,8754993.31139486,8037848.02918577,7672012.66354516
176,265.075,4.015433,NA,NA,1.4318569683423,TRUE,8538409.82363965,8313103.58862239,6640230.16189222,8963086,3300842,8133604,3499394,4810961.56063111,4963645.38601517,4570427.90734352
177,135.9451,2.039663,NA,NA,3.51560049794609,TRUE,7647695.26908354,7379166.72339767,8225498.34503677,9119374,5715006,8573911,5573214,340788.154128061,436131.23522349,368876.836730053
178,295.1707,2.49776,"C20H24O2","17a-Ethynylestradiol",0,TRUE,14223.0416100307,22210.5832121011,33823.5056092313,38822.98,30799.94,37692.89,40551.86,40968.8944596555,38518.1321044409,48432.0457417273
179,616.1798,2.316218,NA,NA,0,TRUE,7070349.60114868,7046945.56690163,7658408.87766258,8061674,8976248,7626246,8750731,6414935.42309334,6506507.13482841,5598205.035105
180,181.0094,13.88102,NA,NA,2.91743003573008,TRUE,1607242.17084678,1628496.3670448,1710399.18671508,4849754,9002030,5263718,9263796,3302121.03652265,3854108.33650351,4131261.6532409
181,341.2892,2.478572,NA,NA,2.30401952164818,FALSE,9428864.04606429,8867426.90237447,8713043.31383881,661,1258,492,787,5228201.28055047,5107341.38194205,4987893.92509059
182,187.117,2.489525,NA,NA,3.9743664889393,FALSE,122905.381074658,126666.13668622,137577.338395365,1317,1534,1126,2485,8343298.47883388,8195897.98468374,7826531.12843406
183,313.25745,2.47043,NA,NA,3.25933735610876,FALSE,69149.1518237017,112728.264728736,117813.762212916,18818.64,127914.5,61321.52,115150.7,8140556.03458399,8079740.67495993,8278443.37302962
185,297.0474,2.540087,NA,NA,0,TRUE,5720095.04691228,7882970.66616173,9314389.80607927,2537318,8160210,3848743,8926713,158381.604876304,781326.203004414,3024322.60103522
186,281.1431,2.020777,NA,NA,0,TRUE,6693610.27981334,7056266.36078185,7250482.34971593,8006270,8840617,8166830,8248918,4954494.72115242,5610818.17325182,5784811.09021598
187,96.99117,13.7373,NA,NA,0,FALSE,507851.188766016,572858.775866535,405373.453140798,117938.8,134929.5,80834.01,308981.1,1033472.46661663,2699463.95726253,1058522.21436058
188,314.2209,3.81953,NA,NA,0,TRUE,8525700.88231229,8624293.38153161,8735156.40607092,8235998,6231704,7950954,5939052,7682683.73186794,7510490.99768636,7936431.31979278
189,269.2488,2.29097,"C17H34O2","Heptadecanoic acid",2.04717850812931,TRUE,8008790.9959731,7631413.90936786,8432090.90961087,5904436,6969550,6498852,6978964,4567677.22313491,4771960.90457505,4399269.41206255
190,314.0824,2.444092,NA,NA,0,TRUE,1550472.55414392,1785159.2015318,1909009.24685979,662326.4,943348.9,841131.5,1449907,46257.973162028,253641.767438645,788585.264193363
191,159.0847,2.72859,"C8H16OS","2-Methyl-4-propyl-1,3-oxathiane",0,TRUE,9279159.0856834,8422456.43419577,8525358.22604146,7807424,5544236,7427720,5063354,6150944.55431532,6125173.25909444,5351471.76947255
192,310.2393,2.625468,NA,NA,3.61699295817746,FALSE,587134.90910507,504835.35486583,587428.814717978,11478.92,7692.311,3729.984,5181.145,7635886.09175719,7717355.72176577,7636191.78313208
193,439.1192,6.974527,NA,NA,2.00687692713332,TRUE,9580.1406810075,8234.76883059255,1196.12516991159,7708342,6871028,7445786,7074388,484093.583111742,571338.185457446,653355.595190074
194,386.2552,2.591242,NA,NA,3.25933735610876,FALSE,34272.0581418005,68361.2747229651,50417.9916494604,5613.982,3116.678,4805.349,7871.555,7470726.6796653,7529993.91617154,7570274.66039632
195,281.2681,2.480139,NA,NA,2.56889367181885,FALSE,8968598.98912527,7871128.69219253,8112592.82808926,59,1625,534,1817,3591624.98275289,3379158.56770071,3484962.09342071
196,281.1396,4.00029,"C15H22O5","Octyl gallate",1.36080247243748,TRUE,188739.719565304,182143.457317432,154728.359729424,154657.6,87631.41,131463.7,93229.95,111901.378191909,89344.4524261839,86424.7034235366
197,295.1751,1.91945,NA,NA,1.87218276551973,TRUE,7052823.43963646,7128046.4960185,6486523.7280125,8403045,8114744,8340312,8596807,4999321.00861237,5092470.1710546,5058562.41950212
198,367.212933333333,2.443165,"C20H32O6","19-Hydroxy-PGE2",1.8813385371455,TRUE,746355.761918122,819595.223414302,1031368.06180302,750458.1,7949788,850128.8,7263436,1700012.26420772,2203762.8947575,2808809.85144164
199,131.0349,11.64306,"C5H8O4","Monoethyl malonic acid",3.19286427342073,FALSE,4001669.54087435,3922282.49321582,4059870.65352963,1095493,1245219,1057781,1234282,7446048.12928784,7412629.68670959,7470019.4515248
200,241.05695,2.50111975,NA,NA,0,TRUE,7094689.5796888,9429457.410206,11028230.5711241,2856961,10796990,4670434,13131230,215285.999941003,1069207.46372624,3362375.34024903
202,99.00644,13.87921,"C2H3F3O","ETF",2.64204610541366,TRUE,3182355.91426145,3114452.51704451,3286851.92735739,5470308,8040956,5582952,8064850,4294549.61116962,4540281.30769067,4969198.2469159
203,300.2051,3.829995,NA,NA,0,TRUE,7849979.78975371,7540724.92346382,7535466.78315299,7439874,4275275,7387520,4145631,7323899.38153607,6722124.61797678,7221151.62461664
204,473.2183,2.544777,"C26H34O8","Austalide B",1.35532512408351,TRUE,195731.358499529,153035.85412047,134234.712238721,5373598,7520382,5641320,7281324,198225.463401473,276622.423736027,262945.506952786
205,322.21395,1.911025,NA,NA,1.39582796700166,TRUE,6818453.52163855,6355436.20300723,6396933.95278613,7259826,7254530,6925248,7833498,4799730.71328041,4950707.50791669,4703378.63260599
206,333.1194,4.00217,"C15H18N4O5","Mitomycin",3.49476859909787,FALSE,7026938.68034926,8693302.89129945,6467807.63126294,354337.5,302281,419792.7,307520.4,397272.354275977,411131.979754392,402198.692438287
207,314.0784,2.4394,"C18H18ClNS","Chlorprothixene",0,TRUE,5917639.80158546,7323981.38749231,8241317.64410211,2270733,7780708,3493954,8181154,161630.580920245,791345.238519943,2740021.64149478
208,370.2601,2.559115,NA,NA,3.43920893753735,FALSE,160641.706859538,191625.277099089,227240.83842767,8223.14,8926.551,4664.811,5282.099,7242604.90214861,7034322.06093574,6769828.79561753
209,418.1401,6.98737,NA,NA,1.56243968080472,TRUE,1248.94877950469,195.992798436986,23.9225033982318,7047388,7191528,7397034,6940374,46140.3057605437,38940.299626897,45096.2067684466
210,315.137,1.983168,NA,NA,0,TRUE,361114.660135486,495835.499193057,535593.316877385,590154.8,7232592,586651,7672154,544870.513583483,811519.735763399,1184908.50608783
211,434.2664,2.478009,NA,NA,0,FALSE,3909894.93426186,3026518.56627305,3755815.6353381,1763525,2154138,1753326,2263453,7043379.19713032,4101735.10238693,2894549.84879024
212,157.9941,13.43119,NA,NA,3.86732415090704,FALSE,8144996.33685872,8469964.64309872,8235639.31170459,1043390,1346906,1073460,1422575,1434934.03688115,1637170.13681379,1638521.77486749
215,142.9751,13.43337,NA,NA,2.42613089915189,FALSE,6164374.42007573,7705806.53952004,8330291.95855924,1003579,1332214,1064155,1423477,2158646.72556944,2160147.02009883,2059542.79676565
217,178.9632,13.75891,NA,NA,1.81889992027195,FALSE,5005191.8170618,5193089.77592223,4563467.62211188,2927993,167258.1,3051555,173321.9,6913834.21271383,7164301.94636467,6079978.73002532
218,136.9913,6.244221,NA,NA,3.44823293643223,TRUE,30386.0524457355,36834.5190517501,31244.7684815537,5031932,7511954,4939868,7620196,200632.217499718,224455.320166076,244743.184245929
220,808.2168,2.28536,NA,NA,0,TRUE,6576400.57850437,6532909.90918281,6660359.86111531,6013512,6578534,5415834,6256612,5469519.76173226,5383679.83564757,5333128.76641507
221,343.2279,3.99365,"C22H32O3","Medroxyprogesterone",0,TRUE,6972253.8722034,6987949.50738121,6930431.87584313,6836312,7081488,5969772,6869888,5565245.78835976,6095777.5558704,6339600.22528639
222,91.02208,2.438458,"C3H8OS","Cibulins",0,TRUE,4464277.58699662,5784282.00768937,6966304.7570753,1982694,6050200,2918915,6917506,202492.544155492,741249.30720632,2246583.36320888
223,341.2698,2.114974,NA,NA,3.40380990251207,FALSE,361061.087655538,448013.813172155,476329.446777035,397733.5,408226.1,415512.1,402619,5845199.85011766,6572003.02281953,6253471.50591633
224,145.0142,12.78283,"C5H6O5","Oxoglutaric acid",2.92885470954892,FALSE,2689180.35774328,2875614.13383558,2879698.53122511,47815.17,41818.94,39826.94,40539.15,6671773.72611979,6828148.88961807,6170047.27860531
225,439.1133,1.921327,NA,NA,0,TRUE,127187.737062128,67160.6629291762,47404.1476804297,116958,33231.52,72255.49,16294.47,75204.6760791127,74649.6251797817,59771.6711367437
226,259.0225,14.03441,"C6H13O9P","Fructose 6-phosphate",1.76571055306607,FALSE,7547138.21816797,7337400.21261257,7420127.69517797,14529.79,12481.37,10909.48,8830.739,4093607.21708647,3254956.06855927,3156960.59504735
227,935.2375,2.263845,NA,NA,0,TRUE,6973615.77500689,6569979.2743781,7238149.21182762,5658598,6351650,5611190,6029328,5345467.44947848,5317991.74498153,5177633.13814892
228,297.2437,2.35835,"C18H34O3","3-Oxooctadecanoic acid",2.78354378508426,TRUE,7361476.22681814,7012535.4676306,7105838.19507807,3948874,4816314,4255900,4576055,3389378.1248339,3876286.07554808,3853247.46864894
229,366.1089,11.65366,NA,NA,1.98129950133376,FALSE,5847984.8201273,5879258.33605922,5890531.52698718,2546270,2602961,2471793,2384912,6554529.54253733,6259583.22774644,6579138.72367965
230,338.2708,2.494898,"C20H37NO3","Oleoyl glycine",2.90706892432645,FALSE,7033638.46760055,7077262.08931441,7308961.99665943,4524.178,4535.18,4772.347,3220.877,2080299.19854146,1913986.27069671,1813335.62108704
231,599.4321,2.231925,NA,NA,1.7380950881628,TRUE,4750443.91738417,4229242.8506224,4445141.48337164,6565266,6579214,6018994,6472286,6169335.2958661,5618528.89232828,5598846.08545617
232,240.0631,2.504328,NA,NA,0,TRUE,4384342.71360311,5686820.1342848,6316486.92340395,1736544,6366450,2986402,6660208,119616.86039511,663069.173274033,2035425.46934437
233,248.0802,2.214485,NA,NA,1.41444903685687,TRUE,2920495.13833052,3244075.02691988,3314209.4847663,4752452,6584194,5484645,6754618,1829342.89150512,2183362.08828602,2307148.00778457
234,174.9373,13.77359,NA,NA,1.84869145181798,FALSE,1936858.14912769,1869411.6057599,2327636.74553107,2846.804,380388.4,1658,520833.3,3302578.14849883,3007619.49102818,3223226.4959377
235,281.9788,13.36227,NA,NA,2.25020186755205,FALSE,6824671.37172084,7156712.6699808,7065132.96815947,700,1295,314,1929,2784285.53593694,2752021.02498519,2225586.52860644
236,210.0442,8.031423,NA,NA,2.04043395336207,TRUE,1005.82868978198,3398.204431768,7274.15257944196,6704170,6596512,6595604,6711484,231068.088636926,225745.056645031,216883.798467744
238,210.0675,6.869622,"C12H9N3O","Milrinone",0,TRUE,1394.17538177268,353.009756275708,1010.18207531624,5916518,6140634,6493760,6171576,1438.20802125565,468.25847763943,263.044976923689
239,404.2654,2.653095,NA,NA,3.9743664889393,FALSE,2489.29153813424,2248.34920479701,3096.41792644228,2076,3854.389,2001,126,5379368.85231327,5870702.57051168,5813738.24375234
240,305.0232,14.08685,"C15H11ClO5","Pelargonidin",3.28603090469648,TRUE,6882.79966396937,11377.6603481284,6358.01095237069,50750.86,6472900,13743.65,6433136,1110226.05609239,1450090.9822121,1634224.39933708
242,116.9286,12.96354,NA,NA,1.31022955981141,TRUE,5160809.11378391,4705012.02804185,4578008.15463193,6150756,2630746,5695102,2596683,4907083.32347847,5119906.16073037,4923334.89382827
243,224.0282,2.505277,NA,NA,0,TRUE,3590862.21015215,5075959.57975633,5835196.60185403,1515100,5981552,2545503,6467976,80625.7767815,567074.301017999,1719179.15871754
245,292.2287,2.56015,NA,NA,3.90437740497838,FALSE,883347.155235426,922646.009641578,874138.169388705,320,2680.313,3616.274,2004,5926551.12498111,5639746.5601682,5856369.06634577
246,118.942,13.76948,NA,NA,1.97142874730746,FALSE,4736185.89229928,4935655.46236614,4566138.24340034,3658883,268650.5,3405455,285146.4,5958358.42365248,5784614.61554413,5513970.23956879
247,85.02934,11.62206,"C4H6O2","Gamma-Butyrolactone",2.54938143654827,FALSE,1870312.09271067,1849834.59782511,2002354.85511969,628333.8,705984.7,629683.8,663181.4,3429881.5437255,3121804.83899405,3439768.04366325
248,568.2331,2.482707,NA,NA,2.811690369806,FALSE,6545504.96356261,5713864.91327821,6173078.03985066,66511.09,85092.41,83529.22,132130.3,31445.7038610244,70999.3854668367,27324.8589002625
249,326.2339,2.602646,"C18H33NO4","(9E)-10-nitrooctadecenoic Acid",3.9743664889393,FALSE,62493.2445213423,70364.6663375793,69936.1446947741,3940.438,2704.18,2830.749,4950.557,5730632.38235564,5801730.07531234,5244232.22934338
250,313.1815,3.986065,"C20H26O3","4-oxo-Retinoic acid",1.57882399814791,TRUE,6514747.04495486,6329195.43992559,6184882.70789116,6314540,5883518,5914618,5135144,4891841.98267742,4843479.14304719,5088232.91865846
251,401.0276,1.890415,NA,NA,2.43745733933774,TRUE,4681316.05470461,5035576.15451474,4739839.5405749,5884884,6010924,6007668,6163652,4857605.30332301,5027871.22887981,5128753.53599257
252,255.2253,2.318256,NA,NA,3.74557277845933,FALSE,650.83032868246,1184.86555418723,754.646243562403,802,1194,901,211,3601336.09309259,3663123.8873549,4134918.9526608
253,267.0906,6.845158,"C13H17ClN2O2","Moclobemide",0,TRUE,3100358.82311572,2657516.46580215,2448309.46437738,3498163,1007815,4003760,908860.1,1854698.40731425,1674819.24901997,1912294.11564639
254,309.1744,1.97943,NA,NA,0,TRUE,4224622.49642877,4525160.79558977,4828057.03401543,5157276,6124770,5436418,6130346,3377494.12950922,3589590.34730596,3801947.85270489
255,279.1273,1.985055,NA,NA,0,TRUE,4386427.52216011,4577814.92904714,4742947.29124363,5473926,5736696,5787528,6342842,3449727.89836276,3572283.6270328,3772795.64957716
256,226.0556,11.09997,NA,NA,3.16447430150048,TRUE,2252.62596406789,1412.03902510283,2594.50423219005,5378591,6349616,5019068,6148780,192625.795890433,190315.791117254,228603.718702547
257,210.0694,6.61564,"C11H14ClNO","1-Hydroxylorcaserin",2.50149646932124,TRUE,206.544501003359,447.665369157207,1322.26200601136,4557606,6140634,5052492,6171576,290586.999315297,293172.016217169,298032.199608047
258,285.2713,2.278813,NA,NA,2.35239211576838,TRUE,6606261.31943588,6499092.24268887,6697054.80655516,4955826,4829610,4683660,5099532,3257923.16352294,3500836.99347877,3054078.83336922
259,307.1917,2.463872,"C18H28O4","Methylgingerol",0,TRUE,133555.547058166,135805.303149245,172347.609698177,146424.9,178101,147026.9,191738.8,154456.671062373,142367.065176952,139594.949107371
260,238.8914,13.7737,"H3O9P3","Trimetaphosphoric acid",2.14128238513971,FALSE,3015424.92734636,2866086.21120247,2289234.6032578,1282460,4440.524,1338092,3653.976,5399813.39156065,5460035.17477202,4867896.70358062
263,278.2491,2.516109,"C18H33NO","Linoleamide",0,FALSE,6526322.14303193,5883515.611448,6265123.13383491,951,712,493,1104,5113952.6002989,5353417.3360464,5421214.73526157
264,178.0721,14.22359,"C6H13NO5","Glucosamine",0,TRUE,59575.4807188871,11957.2310978246,3642.89598236586,2990386,4250406,3062222,4278328,76759.8552992436,67703.6748938332,68284.5177856727
265,158.9253,13.97892,NA,NA,2.99267904707726,FALSE,6538622.29836772,6148813.02244593,6063887.03524898,19248.31,2737.402,20429.87,5380.807,12755.3661743492,4773.54563447322,4911.700511923
266,129.0194,9.067963,"C5H6O4","Glutaconic acid",1.39821152758173,TRUE,3144406.58945991,3254649.72927191,3611810.86397289,5476124,4559550,5437398,4278542,5423293.74060576,4485458.32117783,4193494.19781843
