"ID","medMz","medRt","Formula","Metabolite","_log10_FDR","high_blank","artifact","log10_inten","mean_inten","nega-Ecoli-12C14N-a","nega-Ecoli-12C14N-b","nega-Ecoli-12C14N-c","nega-Yeast-12C14N-a","nega-Yeast-12C14N-b","nega-Yeast-12C14N-c","annotation"
8932,294.8257,14.10757,NA,NA,2.42886206415992,FALSE,NA,4.50220572815841,31783.7933333333,80736.94,57369.89,48776.93,1944,1247,628,"294.8257_14.10757"
25651,315.93,14.10903,NA,NA,1.71987710369769,TRUE,NA,4.09506709124014,12447.0688333333,10362.48,7031.781,8259.622,16789.72,15516.7,16722.11,"315.93_14.10903"
2191,532.9824,14.10955,NA,NA,0,TRUE,NA,3.92712431292754,8455.20833333333,217,2398,2276,2483,394,42963.25,"532.9824_14.10955"
23383,575.0126,14.1097,NA,NA,1.81211282159045,FALSE,NA,3.70421348211405,5060.73366666667,7167.912,11001.58,5515.91,2139,2402,2138,"575.0126_14.1097"
11596,324.083,14.11015,NA,NA,1.99276446245405,FALSE,NA,4.3678326997118,23325.5933333333,2244,1346,402,38775.18,44651.58,52534.8,"324.083_14.11015"
20348,346.0649,14.11018,NA,NA,1.93453232753435,FALSE,"Na(2.82340985052166) of 11596",3.95814215647528,9081.17733333333,1912,2153,2331,9079.384,15543.74,23467.94,"artifact_346.0649_14.11018"
19063,557.95085,14.110775,NA,NA,0,TRUE,NA,3.16756346367622,1470.83333333333,2225,1795,1604,2441,193,567,"557.95085_14.110775"
17210,504.7681,14.11101,NA,NA,1.64963566836373,FALSE,NA,3.96396784915109,9203.81433333333,7938.636,16200.9,26211.35,1005,1518,2349,"504.7681_14.11101"
13223,298.8185,14.11119,NA,NA,0,FALSE,"37Cl(2.63698743322311) of 1169; CrO3(2.59680292592274) of 2129; 15N(2.10589392561101) of 4765",4.28631145615427,19333.5433333333,44209.8,38961.5,29470.96,1415,1914,30,"artifact_298.8185_14.11119"
19798,569.9336,14.11219,NA,NA,0,TRUE,NA,3.20497867435106,1603.16666666667,1696,967,1176,1676,2143,1961,"569.9336_14.11219"
8588,285.0203,14.11323,NA,NA,3.22727499754079,FALSE,NA,4.46712446490199,29317.3333333333,45451.74,67033.18,59626.08,1129,1505,1159,"285.0203_14.11323"
14517,194.9059,14.11367,NA,NA,0,TRUE,NA,6.37601787993662,2376938.14333333,3386030,34196.06,297943.8,3408212,3396748,3738499,"194.9059_14.11367"
24382,259.1411,14.11368,"C10H20N4O4","Asparaginyl-Lysine",1.46074821065821,FALSE,NA,3.8322504944883,6795.955,230,2186,380,11216.74,13557.15,13205.84,"C10H20N4O4_Asparaginyl-Lysine_14.11368"
11823,618.8939,14.11446,NA,NA,2.7677410376573,FALSE,"K(2.58830367141474) of 10024",4.41277617124082,25868.7933333333,46180.8,48419.48,56711.48,788,1384,1729,"artifact_618.8939_14.11446"
22836,356.9323,14.11448,NA,NA,1.85595536288905,FALSE,"-H2O(2.94246195842624) of 9984; CrO3(2.03139486398101) of 7399",3.80261281274742,6347.64766666667,13541.76,10622.73,9613.396,689,2012,1607,"artifact_356.9323_14.11448"
23745,670.8758,14.11516,NA,NA,0,FALSE,NA,3.50705618691139,3214.07633333333,417,11115.66,4831.798,149,703,2068,"670.8758_14.11516"
9548,196.0363,14.11517,NA,NA,0,FALSE,NA,4.4856715554469,30596.4863333333,7940.781,62043.39,62762.61,38067.14,6019.89,6745.107,"196.0363_14.11517"
24163,194.9926,14.11522,NA,NA,0,TRUE,NA,3.90014071755034,7945.8565,7002.133,6510.453,1913,13514.74,8777.718,9957.095,"194.9926_14.11522"
25407,374.8456,14.1155,NA,NA,0,FALSE,NA,3.90965531194438,8121.8565,29087.73,12787.23,1228,4499.179,977,152,"374.8456_14.1155"
13498,484.9665,14.11561,NA,NA,2.06335558671215,FALSE,"13C(2.45005915563502) of 5279",4.39953737025393,25092.1208333333,35368.05,41707.14,39075.13,14957.21,10086.46,9358.735,"artifact_484.9665_14.11561"
20678,586.9736,14.11561,NA,NA,0,TRUE,NA,2.94242146998062,875.833333333333,359,1374,1222,216,614,1470,"586.9736_14.11561"
17960,471.0094,14.11605,NA,NA,0,TRUE,NA,3.06830957474569,1170.33333333333,306,2029,381,416,1680,2210,"471.0094_14.11605"
17844,137.8919,14.11617,NA,NA,0,TRUE,NA,3.87413529726986,7484.02616666667,3067.533,4618.384,3829.062,16751.58,9197.813,7439.785,"137.8919_14.11617"
19337,615.9919,14.11639,NA,NA,0,TRUE,NA,2.99592755036888,990.666666666667,1043,847,355,132,1699,1868,"615.9919_14.11639"
23309,378.9421,14.11672,NA,NA,2.2096374159748,FALSE,NA,3.83873682054454,6898.2165,9438.419,12183.49,15543.39,1413,962,1849,"378.9421_14.11672"
22086,332.9614,14.11678,NA,NA,3.11225333068221,FALSE,"Na(2.4627513171605) of 20505; K(2.0726186281211) of 7652",3.72406145547977,5297.384,1020,956,1153,9236.581,8497.223,10921.5,"artifact_332.9614_14.11678"
18968,778.9918,14.11699,NA,NA,0,TRUE,NA,3.16086852606502,1448.33333333333,1841,1926,1455,1024,1679,765,"778.9918_14.11699"
19316,448.0433,14.11763,NA,NA,0,TRUE,NA,3.2304063414006,1699.83333333333,1926,609,2331,2263,826,2244,"448.0433_14.11763"
22150,278.8095,14.11773,NA,NA,1.66484310046526,FALSE,"-H2O(2.81666939823731) of 1169",3.75228131582699,5653.03033333333,14268.53,8300.692,7657.96,1263,1874,554,"artifact_278.8095_14.11773"
5606,184.9547,14.11906,NA,NA,0,FALSE,NA,4.72843626308106,53510.1616666667,140049.1,96551.62,67773.34,15367.91,1123,196,"184.9547_14.11906"
22319,423.9945,14.11935,NA,NA,1.62649952203213,FALSE,NA,3.92276886797617,8370.83666666667,1216,169,959,16847.56,17694.85,13338.61,"423.9945_14.11935"
18517,600.9722,14.11991,NA,NA,0,TRUE,NA,2.88583220422462,768.833333333333,509,1536,1342,593,540,93,"600.9722_14.11991"
5811,295.8311,14.12065,NA,NA,0,TRUE,NA,3.49089235558194,3096.65166666667,4437.66,5415.737,1545,5435.513,1352,394,"295.8311_14.12065"
22918,348.8357,14.121,NA,NA,1.90073382796808,FALSE,"H4O4Si(2.77684437455522) of 15127",3.69754669198077,4983.64033333333,7639.74,8419.942,10460.16,1370,1442,570,"artifact_348.8357_14.121"
16998,266.089,14.12119,"C9H17NO8 ; C10H13N5O4","Neuraminic acid ; Adenosine",2.44494184495613,FALSE,NA,4.11042415307263,12895.0833333333,552,1470,906,27890.84,24308.35,22243.31,"C9H17NO8 ; C10H13N5O4_Neuraminic acid ; Adenosine_14.12119"
17941,283.0606,14.12125,"C16H12O5","Biochanin A",0,TRUE,NA,3.23817160363015,1730.5,1222,2433,790,2153,1807,1978,"C16H12O5_Biochanin A_14.12125"
1699,214.8919,14.12263,NA,NA,1.95777899760962,FALSE,NA,5.35680105975788,227405.55,416977.8,438250.4,505683.1,107,1378,2037,"214.8919_14.12263"
19509,642.9805,14.12291,NA,NA,0,TRUE,NA,3.04999285692014,1122,1868,1929,1083,1013,255,584,"642.9805_14.12291"
21835,362.9732,14.12351,NA,NA,0,TRUE,NA,3.25607601038691,1803.33333333333,1848,1394,2309,942,1977,2350,"362.9732_14.12351"
15946,122.9853,14.12384,NA,NA,2.54672753855384,FALSE,"-NH3(2.09629281238135) of 22392",4.26743066286088,18511.0333333333,2073,914,1768,35209.8,34678.72,36422.68,"artifact_122.9853_14.12384"
16681,331.8832,14.12402,NA,NA,1.72750859931143,FALSE,NA,3.85467099947997,7156.011,6270.966,14734.4,20185.7,495,1027,223,"331.8832_14.12402"
20069,516.8584,14.12426,NA,NA,0,TRUE,NA,3.64544794633314,4420.26133333333,15128.55,6528.018,1139,2423,974,329,"516.8584_14.12426"
14643,821.0028,14.12656,NA,NA,0,TRUE,NA,3.1286684650829,1344.83333333333,417,2241,776,1499,1704,1432,"821.0028_14.12656"
19869,584.9394,14.12656,NA,NA,0,TRUE,NA,3.0417215715669,1100.83333333333,1364,671,1633,1909,379,649,"584.9394_14.12656"
18169,533.9777,14.12658,NA,NA,0,TRUE,NA,2.99709500935659,993.333333333333,1132,632,687,1213,1250,1046,"533.9777_14.12658"
9075,228.0644,14.1271,NA,NA,2.55229943956549,FALSE,NA,4.52127768083737,33210.6733333333,2406,905,1580,74896.1,64198.81,55278.13,"228.0644_14.1271"
18764,280.0262,14.12718,NA,NA,1.60616166768153,FALSE,"C18H36O2/2(1.80883658688081) of 17844",4.0284457174816,10676.9133333333,1780,2387,411,21396.49,21076.47,17010.52,"artifact_280.0262_14.12718"
10029,349.0542,14.12731,NA,NA,0,FALSE,"C2H4O2(2.00909478025156) of 1634",4.72367350351283,52926.54,56536.43,60397.36,73651.71,50331.23,40330.66,36311.85,"artifact_349.0542_14.12731"
20445,372.8082,14.12759,NA,NA,0,TRUE,NA,3.14526349844452,1397.21583333333,2870.295,957,749,819,2340,648,"372.8082_14.12759"
21698,447.0312,14.12814,NA,NA,1.51349867953675,FALSE,"-CO2(1.92581888348602) of 19483",3.79141202184286,6186.03,11859.98,13312.51,10184.69,100,1337,322,"artifact_447.0312_14.12814"
20812,159.8919,14.12829,NA,NA,0,TRUE,NA,3.52124928112147,3320.85016666667,4667.908,1160,2656.635,6478.712,2769.846,2192,"159.8919_14.12829"
15024,768.0381,14.1283,NA,NA,2.35128879170112,FALSE,"13C(1.92909910765145) of 7277",4.01525067902184,10357.3983333333,13142.48,21869.42,24747.49,1010,471,904,"artifact_768.0381_14.1283"
23548,521.9214,14.12847,NA,NA,0,FALSE,NA,3.63588600333524,4324.00316666667,3458.635,5400.994,12201.39,1829,1845,1209,"521.9214_14.12847"
13151,254.9128,14.128895,NA,NA,2.77874229287909,FALSE,"H3PO4(2.2343189083999) of 5092",6.16725630469953,1469793.44,3049927,2880426,2773448,22937.01,31766.99,60255.64,"artifact_254.9128_14.128895"
19693,526.9249,14.12891,NA,NA,0,FALSE,NA,3.96022706663197,9124.878,353,2079,3332.338,11277.06,17066.04,20641.83,"526.9249_14.12891"
20390,352.0194,14.12921,NA,NA,0,TRUE,NA,3.04277233749767,1103.5,1840,578,55,842,2212,1094,"352.0194_14.12921"
8486,213.00195,14.130285,NA,NA,0,FALSE,NA,4.59777023963723,39606.8441666667,5853.071,304,4479.444,63731.38,85917.38,77355.79,"213.00195_14.130285"
13536,180.8997,14.13095,NA,NA,1.67790480713345,FALSE,NA,3.85773142174322,7206.61666666667,10877.09,12162.42,17388.19,834,299,1679,"180.8997_14.13095"
17237,499.9113,14.13138,NA,NA,0,TRUE,NA,3.16311165893531,1455.83333333333,2337,1156,893,966,2002,1381,"499.9113_14.13138"
21605,362.0382,14.13164,NA,NA,2.10403630448974,FALSE,"K(2.62821556945316) of 11596",3.94790403452058,8869.6,539,959,1739,17629.28,16008.56,16342.76,"artifact_362.0382_14.13164"
24744,348.0295,14.13311,NA,NA,0,TRUE,NA,3.2475231990267,1768.16666666667,1862,1811,696,1791,2058,2391,"348.0295_14.13311"
8079,243.0833,14.13394,"C15H13FO2","Flurbiprofen",1.81417464038704,FALSE,NA,4.62384892645381,42058.03,1246,71,622,91160.66,80810.95,78437.57,"C15H13FO2_Flurbiprofen_14.13394"
5279,483.9651,14.13461,NA,NA,1.9833426551778,FALSE,NA,4.94458405327214,88020.545,125001.1,149495,124239.3,51944.25,45475.08,31968.54,"483.9651_14.13461"
25222,254.9608,14.13532,NA,NA,0,TRUE,NA,4.55841940452058,36175.905,22370.71,22342.9,46179.43,42730.63,40341.08,43090.68,"254.9608_14.13532"
21966,578.9523,14.13616,NA,NA,1.40313910937743,TRUE,NA,2.90209358665896,798.166666666667,299,269,197,1812,612,1600,"578.9523_14.13616"
20090,487.931,14.13621,NA,NA,0,TRUE,NA,3.14259801089206,1388.66666666667,1146,1930,850,665,2011,1730,"487.931_14.13621"
11996,244.0592,14.13742,NA,NA,1.80916425246793,FALSE,NA,4.37513589234367,23721.1583333333,2413,420,2048,55894.17,45596.42,35955.36,"244.0592_14.13742"
20663,587.9792,14.13783,NA,NA,1.41616669004429,FALSE,NA,3.87469237144959,7493.63216666667,2091,643,2344,9864.981,9127.862,20890.95,"587.9792_14.13783"
25638,197.9027,14.13835,NA,NA,0,TRUE,NA,3.71467381717208,5184.10533333333,12,2216,149,10331.68,7651.042,10744.91,"197.9027_14.13835"
10024,580.9371,14.13836,NA,NA,2.41163864161544,FALSE,NA,4.45084305913661,28238.5933333333,65323.4,48541.07,51848.09,1688,565,1466,"580.9371_14.13836"
16077,277.0331,14.13888,NA,NA,0,FALSE,NA,4.01860825675913,10437.7828333333,7825.223,14866.15,21887.35,11457.36,3406.762,3183.852,"277.0331_14.13888"
20354,179.0701,14.1402,NA,NA,0,TRUE,NA,2.72222246396973,527.5,751,333,436,508,338,799,"179.0701_14.1402"
16023,306.0404,14.14148,NA,NA,1.43667319961042,FALSE,NA,4.10536579333581,12745.7616666667,20366.28,21321.26,29855.03,302,2475,2155,"306.0404_14.14148"
24840,442.974,14.14218,NA,NA,0,TRUE,NA,3.50866575415724,3226.01033333333,597,1360,698,745,5093.222,10862.84,"442.974_14.14218"
24472,244.0832,14.1427,NA,NA,3.19688444510997,FALSE,"13C(2.20394540327508) of 12341; 15N(2.0720856176666) of 8079; -H2O(2.02213653404493) of 14213",3.7927114436535,6204.5665,2307,2118,2158,8982.559,10689.53,10972.31,"artifact_244.0832_14.1427"
16093,599.9573,14.14285,NA,NA,0,TRUE,NA,2.82855249095003,673.833333333333,275,1134,945,500,1166,23,"599.9573_14.14285"
23005,393.1082,14.14529,NA,NA,1.56218604115265,FALSE,NA,3.92264483535379,8368.44633333333,12774.67,12589.14,9757.007,6543.221,3890.411,4656.229,"393.1082_14.14529"
14026,762.9609,14.14572,NA,NA,0,TRUE,NA,3.10494210819205,1273.33333333333,1112,2163,20,1297,1310,1738,"762.9609_14.14572"
19526,681.9609,14.14572,NA,NA,0,TRUE,NA,3.04727486738418,1115,1199,216,1193,260,2288,1534,"681.9609_14.14572"
15858,438.9133,14.1461,NA,NA,2.69546638959348,FALSE,"-H2O(1.91915397464658) of 15052",4.24064649606232,17403.8966666667,35788.27,37392.06,25456.05,2000,1397,2390,"artifact_438.9133_14.1461"
23107,443.0206,14.14627,NA,NA,1.43262069234902,FALSE,NA,3.79897721013009,6294.7315,9830.442,6649.746,10830.82,4521.621,3327.892,2607.868,"443.0206_14.14627"
24631,141.0442,14.14664,NA,NA,0,TRUE,NA,2.83790394459294,688.5,897,31,788,262,798,1355,"141.0442_14.14664"
562,195.9058,14.14775,NA,NA,0,TRUE,NA,5.79112428214573,618193.283333333,703597.3,465644.8,563238.2,801936.8,561289.5,613453.1,"195.9058_14.14775"
10783,199.9828,14.14857,NA,NA,1.66046906125934,FALSE,NA,4.28798682529365,19408.27,43342.11,28677.54,42154.97,1212,962,101,"199.9828_14.14857"
1982,287.0173,14.14862,NA,NA,3.05326288407995,FALSE,"37Cl(2.67675924915439) of 8588; C2HF3O2/2(1.89760554305941) of 17463",5.31268073438194,205437.979166667,415852.1,396605,403904.8,7264.632,5397.754,3603.589,"artifact_287.0173_14.14862"
18885,446.9295,14.15051,NA,NA,0,TRUE,NA,3.07900025230385,1199.5,439,2075,1299,345,725,2314,"446.9295_14.15051"
21946,492.6531,14.15061,NA,NA,3.36272046383606,FALSE,NA,3.86724665062762,7366.25333333333,13022.22,12155.29,12469.01,1937,2249,2365,"492.6531_14.15061"
13156,493.9857,14.15095,NA,NA,0,TRUE,NA,3.46592810386277,2923.66833333333,854,1943,5548.5,1092,4260.45,3844.06,"493.9857_14.15095"
1851,195.0335,14.15164,"C7H16S3","1-(Methylthio)propyl propyl disulfide",2.41574795111413,FALSE,NA,5.31670189841805,207348.977666667,370585.8,448572.2,416416.1,4471.164,3099.602,949,"C7H16S3_1-(Methylthio)propyl propyl disulfide_14.15164"
20662,556.9242,14.15186,NA,NA,1.31790007092928,FALSE,"H3PO4(2.79303199894807) of 8193; Na(2.47667111705667) of 17061; -H2O(2.06802875760028) of 8097",3.93431947831143,8596.45666666667,16847.34,15793.23,15983.17,2191,654,110,"artifact_556.9242_14.15186"
22621,345.0249,14.15192,NA,NA,2.39042693255133,FALSE,"H3PO4(2.3855540345934) of 15502",3.8861525582764,7694.00666666667,17208.43,14099.1,10739.51,1784,980,1353,"artifact_345.0249_14.15192"
8262,252.9244,14.15256,NA,NA,2.68725157907044,TRUE,"H4O4Si(1.85412078560213) of 5092",4.81866986142035,65867.3,184986,106660.6,100287.2,1575,616,1079,"artifact_252.9244_14.15256"
15396,495.9474,14.15257,NA,NA,0,TRUE,NA,3.2201516897149,1660.16666666667,1062,1609,2351,1707,1536,1696,"495.9474_14.15257"
7657,388.0217,14.15326,"C14H16ClN3O4S2","Cyclothiazide",0,TRUE,NA,3.48406411723359,3048.345,1782,1364,616,1070,2400,11058.07,"C14H16ClN3O4S2_Cyclothiazide_14.15326"
22708,272.8782,14.15449,NA,NA,1.55723810956888,FALSE,"HCl(2.07154753020086) of 910",3.7842138913178,6084.34583333333,14656.87,12087.49,5695.715,858,864,2344,"artifact_272.8782_14.15449"
1117,492.9925,14.15463,NA,NA,0,TRUE,NA,4.59170054964228,39057.15,1877,770,707,2273,106531.9,122184,"492.9925_14.15463"
19313,296.8289,14.155,NA,NA,0,TRUE,NA,2.95856388322197,909,791,495,1228,1244,305,1391,"296.8289_14.155"
19981,786.9222,14.1553,NA,NA,0,TRUE,NA,3.04316572020745,1104.5,1952,1202,1704,828,365,576,"786.9222_14.1553"
20251,686.8701,14.15532,NA,NA,0,TRUE,NA,3.06806211349574,1169.66666666667,1221,1103,2211,1730,439,314,"686.8701_14.15532"
15401,130.06,14.1557,NA,NA,0,TRUE,NA,3.90347565015847,8007.10733333333,6241.001,7385.879,5350.939,13743.05,7294.392,8027.383,"130.06_14.1557"
13820,572.8984,14.15711,NA,NA,1.85013454697374,FALSE,"K(2.39755061966879) of 17061; H3PO4(2.15868315504166) of 6535",4.23661929274117,17243.2566666667,33073.95,32596.97,33421.62,409,1742,2216,"artifact_572.8984_14.15711"
20897,268.994,14.15738,NA,NA,3.13883612209878,FALSE,NA,3.91825791459294,8284.34,17635.3,13401.15,14361.59,1606,1315,1387,"268.994_14.15738"
22128,185.9549,14.15761,NA,NA,1.72170379190873,TRUE,"13C(1.8540247630565) of 5606",3.72682155393958,5331.158,13722.27,11648.58,4726.098,312,457,1121,"artifact_185.9549_14.15761"
23740,327.0703,14.15772,NA,NA,1.38991501914961,FALSE,NA,3.72970251727171,5366.64066666667,13161.9,8727.538,5648.406,644,1977,2041,"327.0703_14.15772"
21483,503.0786,14.15773,"C30H16O8","Hypericin",1.80404502697648,FALSE,NA,3.92695606279111,8451.93333333333,540,2209,572,13362.01,17551.51,16477.08,"C30H16O8_Hypericin_14.15773"
25228,271.8884,14.15807,NA,NA,0,TRUE,NA,3.06159665449284,1152.3825,183,787,989,4040.295,296,619,"271.8884_14.15807"
3269,339.9922,14.15885,NA,NA,3.45456917053465,FALSE,NA,5.12967746136208,134796.141666667,232205.3,258956.2,251445.1,22601.54,24010.11,19558.6,"339.9922_14.15885"
10738,275.8722,14.15959,NA,NA,0,TRUE,NA,4.32983004324324,21371.2558333333,60126.44,45053.42,17551.79,3557.885,1869,69,"275.8722_14.15959"
19022,634.0399,14.16008,NA,NA,0,TRUE,NA,3.00245405545533,1005.66666666667,592,704,1610,137,1750,1241,"634.0399_14.16008"
17312,575.9876,14.16011,NA,NA,0,TRUE,NA,3.16286299332193,1455,1039,1867,1598,2388,711,1127,"575.9876_14.16011"
18693,844.9637,14.16011,NA,NA,0,TRUE,NA,2.87775516779657,754.666666666667,112,467,1579,1221,415,734,"844.9637_14.16011"
9788,276.0208,14.16202,"C11H13Cl2NO3","(<U+00A9><d0>?)-Furilazole",3.73440397691241,FALSE,NA,4.5313407936927,33989.1883333333,66508.24,66834.55,64420.34,1893,1918,2361,"C11H13Cl2NO3_(<U+00A9><d0>?)-Furilazole_14.16202"
24416,344.0057,14.16343,NA,NA,0,FALSE,NA,3.65477869579521,4516.2575,1548,12842.28,9383.265,1880,1006,438,"344.0057_14.16343"
17463,230.0223,14.16572,NA,NA,0,FALSE,"-NH3(2.9238400993738) of 15502",4.16142789080889,14501.9996666667,23459.7,27278.88,25873.32,3538.479,6206.619,655,"artifact_230.0223_14.16572"
24513,194.81825,14.16629,NA,NA,0,TRUE,NA,4.11885187244517,13147.7631666667,17540.18,10996.51,7424.659,17140.58,14381.09,11403.56,"194.81825_14.16629"
21779,386.0434,14.16634,NA,NA,0,TRUE,NA,2.93416165829772,859.333333333333,1476,357,96,1840,1069,318,"386.0434_14.16634"
4580,360.9709,14.16663,NA,NA,1.7667499904589,FALSE,NA,4.95945801172452,91087.3383333333,118756.8,115808.2,159154,39168.25,56155.03,57481.75,"360.9709_14.16663"
25021,339.1894,14.16696,NA,NA,1.96145931366254,FALSE,NA,3.7455180117714,5565.67716666667,8931.943,10009.81,11267.31,551,1722,912,"339.1894_14.16696"
11377,262.0554,14.16743,NA,NA,0,TRUE,NA,3.40717673570984,2553.74033333333,3591.762,5445.61,3293.07,1574,150,1268,"262.0554_14.16743"
20042,510.0165,14.1697,NA,NA,0,TRUE,NA,3.13327271499265,1359.16666666667,1325,1212,2420,2082,979,137,"510.0165_14.1697"
21739,377.9481,14.17021,NA,NA,2.24184537803261,FALSE,"K(2.94558223261761) of 3269; -H2O(2.01853256361471) of 22284",3.91478507326031,8218.35833333333,13406.07,14551.59,18365.49,1223,1241,523,"artifact_377.9481_14.17021"
18204,528.0664,14.1745,NA,NA,0,TRUE,NA,3.14061278064436,1382.33333333333,1270,1909,2171,565,1620,759,"528.0664_14.1745"
16272,507.9269,14.17451,NA,NA,0,TRUE,NA,3.02338965580667,1055.33333333333,1123,2125,170,2277,319,318,"507.9269_14.17451"
12341,243.082,14.17484,"C10H16N2O3S ; C15H13FO2","Biotin ; Flurbiprofen",3.61654370347525,FALSE,NA,4.62668448382015,42333.53,1054,1164,1374,91160.66,80810.95,78437.57,"C10H16N2O3S ; C15H13FO2_Biotin ; Flurbiprofen_14.17484"
8193,458.9473,14.17538,NA,NA,2.52851759337234,FALSE,"H3PO4(2.82426403751326) of 4580",4.57537476500609,37616.1865,60655.77,62838.62,90553.6,3312.761,5510.955,2825.413,"artifact_458.9473_14.17538"
3741,421.0755,14.17578,"C12H23O14P","Trehalose 6-phosphate",3.08239997472722,FALSE,NA,5.05121467679938,112516.101666667,26254.17,21834.58,20080.06,218512.7,212418.1,175997,"C12H23O14P_Trehalose 6-phosphate_14.17578"
23721,216.1353,14.17731,"C9H19N3O3","Gamma-glutamyl-L-putrescine",0,FALSE,NA,3.8616777581423,7272.4,203,2188,1777,14135.26,12619.59,12711.55,"C9H19N3O3_Gamma-glutamyl-L-putrescine_14.17731"
15502,247.049,14.17937,"C8H13N2O5P","Pyridoxamine 5'-phosphate",2.53400777921569,FALSE,NA,4.30019121861313,19961.4101666667,35432.04,35635.91,32222.46,6157.979,4035.36,6284.712,"C8H13N2O5P_Pyridoxamine 5'-phosphate_14.17937"
24920,475.9251,14.18046,NA,NA,0,FALSE,"H3PO4(2.78017574077279) of 21739",3.55330024042381,3575.19916666667,4899.455,2480,10159.74,1110,2390,412,"artifact_475.9251_14.18046"
2509,506.9921,14.18091,NA,NA,2.00148783277483,FALSE,NA,5.25649379172347,180506.893333333,291536.1,262787.5,281585,103262.8,84899.38,58970.58,"506.9921_14.18091"
17810,579.955,14.18209,NA,NA,1.79860287567955,FALSE,"C2H4O2(2.9164683995541) of 16453; H3PO4(2.37491121331942) of 2269; H4O4Si(1.82326719165562) of 5279",4.09815055339117,12535.7566666667,24968.72,25840.62,20169.2,437,1623,2176,"artifact_579.955_14.18209"
20126,802.9534,14.18411,NA,NA,0,TRUE,NA,3.21866677149587,1654.5,2353,1508,2094,1342,1974,656,"802.9534_14.18411"
25459,338.7882,14.18418,NA,NA,1.96541164628638,FALSE,NA,3.68506804497198,4842.48233333333,11751.74,5476.348,7188.806,1372,1726,1540,"338.7882_14.18418"
4028,196.91,14.18464,NA,NA,0,TRUE,NA,4.63792170766117,43443.19,65998.98,39156.25,639,73209.91,37565.93,44089.07,"196.91_14.18464"
7652,295.0049,14.18632,NA,NA,2.47707348495394,FALSE,NA,4.56670227020692,36872.4733333333,2250,1698,1827,37221.93,77536.81,100701.1,"295.0049_14.18632"
22783,382.965,14.18683,NA,NA,0,FALSE,"K(2.08017081289866) of 3637",3.6701838750768,4679.33216666667,2007,9658.423,14466.57,431,117,1396,"artifact_382.965_14.18683"
15144,482.9798,14.18904,NA,NA,0,FALSE,"13C(2.41914111742562) of 2269",4.1263397558287,13376.4156666667,14150.79,25360.45,14726.66,10290.39,9514.216,6215.988,"artifact_482.9798_14.18904"
21451,240.485,14.18966,NA,NA,1.32744960282327,FALSE,NA,3.92424882406117,8399.41083333333,11616.93,16784.35,9662.579,6174.813,3489.82,2667.973,"240.485_14.18966"
18224,524.9668,14.19203,NA,NA,0,TRUE,NA,2.99247987739416,982.833333333333,1800,273,1079,617,1020,1108,"524.9668_14.19203"
16453,519.9337,14.19274,NA,NA,3.28928198011458,FALSE,"K(2.61468794074744) of 2269",4.1402387514574,13811.4333333333,22211.76,32095.88,26999.96,492,618,451,"artifact_519.9337_14.19274"
24949,190.93505,14.19287,NA,NA,0,TRUE,NA,4.3985733704531,25036.4858333333,54879.06,28438.25,28141.6,34216.61,3369.395,1174,"190.93505_14.19287"
18042,588.0878,14.19427,NA,NA,0,TRUE,NA,3.16549163236849,1463.83333333333,1642,2498,2009,1419,1,1214,"588.0878_14.19427"
22922,617.9099,14.19703,NA,NA,2.25699223732938,FALSE,"H3PO4(2.72921241366914) of 16453; K(2.53429897917795) of 17810",3.924519804804,8404.65333333333,15911.48,15176.52,16701.92,1355,827,456,"artifact_617.9099_14.19703"
7671,306.9607,14.19777,NA,NA,1.77621860360019,FALSE,"C2H4O2(2.45531864929677) of 19636",4.65795210266331,45493.7883333333,18249.55,28907.25,17200.12,80262.1,72615.12,55728.59,"artifact_306.9607_14.19777"
22962,483.9816,14.19814,NA,NA,0,FALSE,"18O(2.17149527214216) of 2269",3.75008945480365,5624.57166666667,14914.42,7569.23,7065.021,1304,2648.759,246,"artifact_483.9816_14.19814"
22024,174.8726,14.19938,NA,NA,1.91356897934363,FALSE,NA,3.86365479995092,7305.58166666667,19957.75,8045.57,13294.17,908,1217,411,"174.8726_14.19938"
25029,601.9362,14.20032,NA,NA,1.60446393788156,FALSE,"Na(2.38515815748118) of 17810",3.66976142507775,4674.78266666667,8624.379,5254.077,10423.24,1647,623,1477,"artifact_601.9362_14.20032"
25143,220.0492,14.20048,NA,NA,1.50068415039967,FALSE,NA,3.67109065234711,4689.1125,6349.417,7489.078,11142.18,450,648,2056,"220.0492_14.20048"
15689,254.9005,14.20049,NA,NA,1.39663907565162,FALSE,NA,3.6588047305568,4558.31916666667,11093.7,8807.801,3275.414,1708,1232,1233,"254.9005_14.20049"
22739,353.8496,14.20101,NA,NA,0,TRUE,NA,3.72744286544222,5338.79033333333,14331.63,10922.84,3665.272,1823,1099,191,"353.8496_14.20101"
24466,330.1897,14.20221,NA,NA,0,FALSE,NA,3.79474020814269,6233.61833333333,2005,894,16,12200.78,11530.15,10755.78,"330.1897_14.20221"
21751,238.9572,14.20329,NA,NA,0,TRUE,NA,4.05402487805506,11324.6523333333,8420.503,8077.26,5378.461,17862.91,10557.81,17650.97,"238.9572_14.20329"
21706,406.0855,14.20356,NA,NA,2.25799011915972,FALSE,"C2H4O2(1.94050653499382) of 20348",3.83439188753043,6829.54683333333,919,1050,821,7072.801,13982.71,17131.77,"artifact_406.0855_14.20356"
