rt,mz,lg(signal),N,C,score,feature,adduct name,db_formula,id
3.576406,645.3885,4.045980662,0,0,0,Background,,,11216
13.52181,770.7921,4.045772271,0,0,0,Background,,,11418
10.81519,178.9772,4.04573841,0,0,0,Background,,,13302
15.29489,849.2487,4.045728038,0,0,0,Background,,,12303
9.114912,93.0458,4.045638895,0,0,0,Background,,,6605
6.908806,377.1459,4.045615199,0,0,0,Background,,,8090
6.912123,468.2242,4.045520335,0,0,0,Background,,,12161
7.122067,468.2238,4.045520335,0,0,0,Background,,,12162
2.755339,317.0471,4.045490308,0,0,0,Background,,,6230
2.636683,533.2034,4.045298131,0,0,0,Background,,,10771
5.278822,349.1325,4.045167977,0,0,0,Background,,,10200
11.27752,178.9838,4.045078097,0,0,0,Background,,,14104
3.619572,96.04547,4.044972174,0,0,0,Background,,,11570
11.13184,171.9461,4.044914688,0,0,0,Background,,,12620
4.409817,381.1224,4.044606182,0,0,0,Background,,,13828
6.888856,583.3334,4.044569612,0,0,0,Background,,,11809
13.74358,277.9436,4.044541406,0,0,0,Background,,,11595
6.88215,409.2239,4.044438539,0,0,0,Background,,,12609
4.436467,125.0719,4.044171289,0,0,0,Background,,,10526
13.42933,750.8279,4.044066568,0,0,0,Background,,,10006
11.27747,306.0484,4.043973925,0,0,0,Background,,,11044
2.151833,575.274,4.04394138,0,0,0,Background,,,8457
6.875484,181.0631,4.043884413,0,0,0,Background,,,13270
2.761372,363.0067,4.043592636,0,0,0,Background,,,9678
13.76267,285.9175,4.043588041,0,0,0,Background,,,14690
13.21978,478.9279,4.043560623,0,0,0,Background,,,12143
6.868851,481.3173,4.043552586,0,0,0,Background,,,12097
1.68801,93.97276,4.043482027,0,0,0,Background,,,5429
11.74162,420.1443,4.04337588,0,0,0,Background,,,10033
1.23353,345.0413,4.043350982,0,0,0,Background,,,10592
13.58581,358.8829,4.043265561,0,0,0,Background,,,14790
1.746856,381.1783,4.043192119,0,0,0,Background,,,12606
13.59593,411.0562,4.043147519,0,0,0,Background,,,12213
1.795667,857.1218,4.043116686,0,0,0,Background,,,11511
15.32269,121.0724,4.043054349,0,0,0,Background,,,13697
6.898762,246.1066,4.043033539,0,0,0,Background,,,12187
2.784695,288.1173,4.043010142,0,0,0,Background,,,11059
4.5327,430.2374,4.042985784,0,0,0,Background,,,12397
3.150084,257.0304,4.042715513,0,0,0,Background,,,10638
11.0688,245.9712,4.042460559,0,0,0,Background,,,12777
11.13881,285.0617,4.042064989,0,0,0,Background,,,12491
6.513045,327.0488,4.041927255,0,0,0,Background,,,9620
2.80105,623.2921,4.04169242,0,0,0,Background,,,6164
7.108051,259.8207,4.041683308,0,0,0,Background,,,12596
6.645101,351.1735,4.041561932,0,0,0,Background,,,11996
7.366106,313.0963,4.041509085,0,0,0,Background,,,12505
2.826961,705.4912,4.04135823,0,0,0,Background,,,6569
3.035973,705.4905,4.04135823,0,0,0,Background,,,6570
11.11078,202.0721,4.041255489,0,0,0,Background,,,4009
7.220295,216.8804,4.041226604,0,0,0,Background,,,12422
2.71025,480.2533,4.041012619,0,0,0,Background,,,11679
13.00703,361.966,4.040832707,0,0,0,Background,,,12577
6.932434,341.1607,4.040802146,0,0,0,Background,,,4950
13.60918,456.7764,4.040773631,0,0,0,Background,,,11852
6.898778,573.3433,4.040400116,0,0,0,Background,,,12241
2.892061,109.9995,4.040321363,0,0,0,Background,,,11591
13.4135,667.8052,4.039955813,0,0,0,Background,,,11833
2.713439,561.2193,4.039565132,0,0,0,Background,,,11383
13.2645,924.6785,4.039232494,0,0,0,Background,,,11247
13.57922,248.9241,4.038977863,0,0,0,Background,,,11262
2.833678,602.2386,4.03895748,0,0,0,Background,,,11967
3.709178,881.5139,4.038805304,0,0,0,Background,,,11730
8.731502,180.9731,4.038739666,0,0,0,Background,,,12764
4.026545,113.0972,4.038720526,0,0,0,Background,,,10278
7.047362,354.9556,4.03864148,0,0,0,Background,,,12429
2.853383,117.0364,4.038338622,0,0,0,Background,,,10940
7.111389,511.2103,4.03827057,0,0,0,Background,,,12625
6.882105,443.2653,4.037735187,0,0,0,Background,,,11962
3.117372,452.2151,4.037724965,0,0,0,Background,,,9231
6.888878,479.2288,4.037560957,0,0,0,Background,,,12875
13.25809,578.7958,4.03755352,0,0,0,Background,,,10903
3.372028,196.9367,4.037430848,0,0,0,Background,,,12659
2.13275,251.0233,4.037228021,0,0,0,Background,,,10833
6.859034,352.2214,4.036975479,0,0,0,Background,,,2196
11.99359,183.0297,4.036954002,0,0,0,Background,,,12485
13.70227,398.8783,4.036761248,0,0,0,Background,,,11533
3.735078,618.3607,4.036513788,0,0,0,Background,,,10011
3.492845,618.3606,4.036513788,0,0,0,Background,,,14554
6.83915,290.1483,4.036494729,0,0,0,Background,,,7872
1.73995,165.0668,4.035974723,0,0,0,Background,,,11003
2.764967,191.129,4.035889947,0,0,0,Background,,,11856
1.34491,137.001,4.035684981,0,0,0,Background,,,11558
2.662361,160.0405,4.035683875,0,0,0,Background,,,10381
6.91585,409.1871,4.035571116,0,0,0,Background,,,14226
7.141612,409.1869,4.035571116,0,0,0,Background,,,14227
7.027479,297.0682,4.035064775,0,0,0,Background,,,12289
6.888762,345.1195,4.034865004,0,0,0,Background,,,7471
7.101295,258.8218,4.034861474,0,0,0,Background,,,12490
1.292576,269.1144,4.034570471,0,0,0,Background,,,11562
1.57395,269.1144,4.034570471,0,0,0,Background,,,11564
8.420329,157.0107,4.034559263,0,0,0,Background,,,14048
6.358073,290.1764,4.034302686,0,0,0,Background,,,5226
2.953851,512.1983,4.034122376,0,0,0,Background,,,12315
6.799834,270.0913,4.033479268,0,0,0,Background,,,12630
2.738978,525.1982,4.03320301,0,0,0,Background,,,10290
11.71308,194.0668,4.032937179,0,0,0,Background,,,4581
3.665911,277.9314,4.032839202,0,0,0,Background,,,12110
4.861267,94.97037,4.0327108,0,0,0,Background,,,14650
1.541267,300.0678,4.032094615,0,0,0,Background,,,13336
1.740895,300.0678,4.032094615,0,0,0,Background,,,13337
6.895422,355.2128,4.031841044,0,0,0,Background,,,12666
13.56608,354.8657,4.031702038,0,0,0,Background,,,9379
12.93619,114.9641,4.031554418,0,0,0,Background,,,12743
6.809573,441.099,4.031393949,0,0,0,Background,,,12228
4.020178,374.1974,4.031287067,0,0,0,Background,,,13054
6.915801,363.0835,4.030932231,0,0,0,Background,,,14661
11.47518,371.1251,4.030866651,0,0,0,Background,,,7642
14.09107,327.0713,4.030850494,0,0,0,Background,,,11934
11.12828,249.0406,4.030728297,0,0,0,Background,,,12556
13.18773,367.9558,4.030308593,0,0,0,Background,,,11475
3.757578,94.995,4.030187391,0,0,0,Background,,,11624
2.735772,177.0953,4.030185013,0,0,0,Background,,,11460
13.65276,419.9774,4.029899185,0,0,0,Background,,,11947
6.813072,154.9738,4.029861434,0,0,0,Background,,,11056
6.986528,202.0754,4.029718153,0,0,0,Background,,,12294
6.885445,174.1217,4.029464752,0,0,0,Background,,,8833
13.64938,364.9451,4.029304512,0,0,0,Background,,,11578
4.045845,156.0267,4.029092015,0,0,0,Background,,,11936
4.625801,205.0603,4.028901889,0,0,0,Background,,,12385
1.377741,119.0027,4.028818716,0,0,0,Background,,,12217
1.567343,119.0019,4.028818716,0,0,0,Background,,,12811
14.16408,252.9991,4.028627421,0,0,0,Background,,,11447
6.75704,252.0356,4.028493336,0,0,0,Background,,,11940
7.25074,332.1225,4.02835401,0,0,0,Background,,,10203
2.69395,477.1771,4.028272863,0,0,0,Background,,,10482
9.010207,235.0249,4.028196463,0,0,0,Background,,,6466
13.64931,280.9334,4.028124351,0,0,0,Background,,,12284
8.706157,104.0435,4.027945995,0,0,0,Background,,,10357
2.665111,272.1225,4.027837338,0,0,0,Background,,,9527
11.10384,299.0772,4.027010386,0,0,0,Background,,,12537
14.19035,272.8697,4.027001152,0,0,0,Background,,,12030
6.915501,517.2431,4.026928713,0,0,0,Background,,,12013
1.626248,292.8917,4.026624599,0,0,0,Background,,,11660
14.09153,392.8578,4.026516806,0,0,0,Background,,,10486
1.191436,162.0772,4.026499585,0,0,0,Background,,,10455
2.180984,230.1551,4.026415809,0,0,0,Background,,,11369
13.22303,398.8556,4.026328991,0,0,0,Background,,,10676
2.187394,439.3585,4.026321738,0,0,0,Background,,,10867
2.152011,231.1755,4.026000575,0,0,0,Background,,,11184
3.042117,179.0113,4.025699718,0,0,0,Background,,,13647
2.989878,744.5457,4.025687674,0,0,0,Background,,,13965
6.912128,325.1294,4.025431095,0,0,0,Background,,,12235
13.5926,297.8857,4.025343942,0,0,0,Background,,,11351
4.1134,676.4829,4.025178452,0,0,0,Background,,,7178
6.895483,368.2162,4.024712723,0,0,0,Background,,,2712
6.925834,469.2181,4.024651875,0,0,0,Background,,,12236
5.15275,196.9045,4.024176454,0,0,0,Background,,,13174
8.272468,338.0915,4.024166261,0,0,0,Background,,,14636
4.711939,457.2655,4.024084717,0,0,0,Background,,,12364
12.79324,203.0755,4.023737064,0,0,0,Background,,,12786
7.250845,230.9165,4.023278766,0,0,0,Background,,,11649
13.87621,516.8127,4.023253159,0,0,0,Background,,,11355
2.681356,150.0924,4.023032776,0,0,0,Background,,,11484
7.064539,314.065,4.022857454,0,0,0,Background,,,12746
6.925828,314.0651,4.022857454,0,0,0,Background,,,12747
6.892189,355.2494,4.022855018,0,0,0,Background,,,12283
13.8075,691.0148,4.022807948,0,0,0,Background,,,11291
6.902112,445.1871,4.022656234,0,0,0,Background,,,5325
6.963123,345.098,4.022483789,0,0,0,Background,,,11615
7.078056,345.0975,4.022483789,0,0,0,Background,,,14341
2.078489,361.093,4.02233765,0,0,0,Background,,,14718
5.454534,458.1159,4.021853731,0,0,0,Background,,,12256
6.919161,333.1559,4.021522736,0,0,0,Background,,,8056
2.781384,698.277,4.021419307,0,0,0,Background,,,11371
7.162423,252.0936,4.021409416,0,0,0,Background,,,6912
6.812933,367.1497,4.021270948,0,0,0,Background,,,4702
6.740667,266.8041,4.021184993,0,0,0,Background,,,11711
2.85345,199.0049,4.021110705,0,0,0,Background,,,2362
6.999906,234.9312,4.020885283,0,0,0,Background,,,13506
6.812928,643.4351,4.020700212,0,0,0,Background,,,11658
2.126311,182.0586,4.020655328,0,0,0,Background,,,14646
13.14557,428.933,4.020629105,0,0,0,Background,,,12064
1.279606,377.091,4.020407067,0,0,0,Background,,,10978
7.094667,249.0383,4.020388121,0,0,0,Background,,,12555
13.67606,288.9146,4.020351414,0,0,0,Background,,,11843
11.51916,202.0414,4.020243939,0,0,0,Background,,,10313
7.027572,299.0556,4.020035951,0,0,0,Background,,,10007
12.37293,205.0354,4.02000701,0,0,0,Background,,,4792
4.569372,238.0392,4.019925828,0,0,0,Background,,,4281
6.832672,370.1873,4.019302886,0,0,0,Background,,,12081
2.719711,481.2083,4.019068604,0,0,0,Background,,,10058
2.764967,808.3694,4.018891122,0,0,0,Background,,,11185
7.003189,340.0969,4.018870437,0,0,0,Background,,,12571
2.758578,671.2558,4.018695778,0,0,0,Background,,,12083
13.57921,450.9895,4.018645705,0,0,0,Background,,,12328
13.55646,478.8208,4.018534014,0,0,0,Background,,,9036
1.197869,519.2783,4.018280852,0,0,0,Background,,,8124
6.5165,369.2411,4.018155017,0,0,0,Background,,,12222
2.888561,239.0199,4.018129265,0,0,0,Background,,,4727
13.65272,270.9061,4.017671678,0,0,0,Background,,,12329
6.89215,249.1611,4.017663733,0,0,0,Background,,,11540
12.36921,174.0125,4.017144623,0,0,0,Background,,,4411
2.494506,679.3329,4.017067642,0,0,0,Background,,,10613
13.53395,273.013,4.016923439,0,0,0,Background,,,12193
6.902084,527.3013,4.016277669,0,0,0,Background,,,12113
6.895473,343.2492,4.015745304,0,0,0,Background,,,12085
6.89215,459.2598,4.015716513,0,0,0,Background,,,11440
14.17021,338.7882,4.015705612,0,0,0,Background,,,12700
7.298095,424.0918,4.015644569,0,0,0,Background,,,12358
6.895433,253.0285,4.015554281,0,0,0,Background,,,11895
6.80635,365.0827,4.015471939,0,0,0,Background,,,5046
1.200685,424.0506,4.014972753,0,0,0,Background,,,12051
6.855672,747.501,4.014920393,0,0,0,Background,,,11732
6.889051,373.091,4.014827459,0,0,0,Background,,,11202
2.177761,452.3102,4.014624139,0,0,0,Background,,,11367
13.40721,739.2893,4.014081287,0,0,0,Background,,,10390
1.368343,118.9182,4.013984042,0,0,0,Background,,,12170
7.152189,294.0281,4.013955039,0,0,0,Background,,,13084
11.13866,253.0719,4.013547042,0,0,0,Background,,,12779
7.064606,305.1106,4.013294609,0,0,0,Background,,,11490
6.888789,435.239,4.01321055,0,0,0,Background,,,3533
12.89756,338.9845,4.013200248,0,0,0,Background,,,250
7.172345,272.9419,4.013181536,0,0,0,Background,,,12808
13.23263,358.9018,4.013069158,0,0,0,Background,,,11470
2.784978,227.0117,4.012690221,0,0,0,Background,,,10986
10.49975,652.2391,4.012650924,0,0,0,Background,,,12614
5.530773,196.9103,4.012187016,0,0,0,Background,,,10850
8.009711,313.0963,4.012069139,0,0,0,Background,,,12504
6.882105,424.2075,4.011948593,0,0,0,Background,,,10860
2.726633,684.2619,4.011928556,0,0,0,Background,,,11017
10.28558,176.0928,4.011627045,0,0,0,Background,,,14729
13.68221,386.8915,4.011618448,0,0,0,Background,,,12313
13.15541,338.8518,4.011099631,0,0,0,Background,,,3764
13.62928,335.8992,4.010928692,0,0,0,Background,,,11761
8.035045,199.9813,4.010619069,0,0,0,Background,,,12642
16.59172,373.9701,4.010605751,0,0,0,Background,,,13750
2.778161,301.1213,4.01055816,0,0,0,Background,,,11938
3.698678,519.3478,4.010520652,0,0,0,Background,,,12173
6.318728,106.0411,4.010431744,0,0,0,Background,,,6430
12.85208,176.9492,4.010386237,0,0,0,Background,,,14592
13.73407,444.8214,4.00975519,0,0,0,Background,,,11891
2.74575,711.3079,4.009537959,0,0,0,Background,,,12059
13.75952,276.875,4.009515006,0,0,0,Background,,,10979
4.010705,160.0404,4.009431561,0,0,0,Background,,,10380
6.88215,427.2702,4.008947018,0,0,0,Background,,,12099
3.562722,595.4518,4.008937753,0,0,0,Background,,,11747
6.849061,337.1428,4.008924104,0,0,0,Background,,,4920
7.151684,365.0674,4.008867598,0,0,0,Background,,,12865
4.409967,636.3879,4.008839224,0,0,0,Background,,,11788
12.80709,144.9586,4.008731412,0,0,0,Background,,,12817
6.858922,246.0431,4.008490624,0,0,0,Background,,,12006
6.826178,325.114,4.008394119,0,0,0,Background,,,11150
6.895489,409.1984,4.008267438,0,0,0,Background,,,11583
13.57932,398.8555,4.008189088,0,0,0,Background,,,10675
8.862918,221.958,4.007402424,0,0,0,Background,,,12354
7.04055,237.0552,4.00738163,0,0,0,Background,,,9643
14.121,348.8357,4.007224592,0,0,0,Background,,,11654
2.630256,226.0723,4.007140139,0,0,0,Background,,,12000
5.391551,243.8993,4.007042432,0,0,0,Background,,,14811
12.88035,219.9422,4.006857519,0,0,0,Background,,,10830
13.75315,316.8349,4.0067684,0,0,0,Background,,,12252
6.915501,281.08,4.006740365,0,0,0,Background,,,12622
13.57304,509.033,4.006658822,0,0,0,Background,,,11983
6.882105,496.3003,4.006507879,0,0,0,Background,,,12412
6.895422,455.3019,4.006434072,0,0,0,Background,,,12912
8.760317,194.0176,4.006384078,0,0,0,Background,,,12713
3.02225,84.04529,4.006203153,0,0,0,Background,,,8914
2.982967,482.1881,4.006091886,0,0,0,Background,,,11820
2.110333,173.9866,4.006005422,0,0,0,Background,,,9896
13.58912,300.8597,4.0056866,0,0,0,Background,,,12470
6.922512,423.2028,4.005651101,0,0,0,Background,,,3555
6.368162,317.0912,4.00550069,0,0,0,Background,,,1031
13.57922,256.8888,4.00536054,0,0,0,Background,,,12467
10.78701,187.0098,4.005274721,0,0,0,Background,,,13240
13.65267,208.947,4.005211953,0,0,0,Background,,,12476
13.74044,355.7999,4.004970155,0,0,0,Background,,,10041
2.761778,777.3547,4.004810838,0,0,0,Background,,,11964
5.66345,153.9922,4.004603244,0,0,0,Background,,,12898
8.684062,168.9731,4.004481404,0,0,0,Background,,,12765
6.839356,364.2262,4.003798122,0,0,0,Background,,,11976
7.054073,611.2156,4.003664152,0,0,0,Background,,,12803
4.605778,524.9753,4.003442231,0,0,0,Background,,,10305
2.168028,220.0253,4.003308047,0,0,0,Background,,,10912
3.773478,530.3085,4.003287612,0,0,0,Background,,,11028
3.576389,530.3083,4.003287612,0,0,0,Background,,,11029
11.17015,243.0598,4.003267357,0,0,0,Background,,,11067
3.579767,158.0457,4.002830963,0,0,0,Background,,,14860
4.642339,176.9756,4.002446124,0,0,0,Background,,,14831
5.5905,340.1086,4.002265412,0,0,0,Background,,,12394
7.091379,157.9082,4.002125889,0,0,0,Background,,,12988
13.61924,200.9036,4.002058123,0,0,0,Background,,,12716
6.318617,386.2416,4.001979284,0,0,0,Background,,,14725
1.5283,381.178,4.001251353,0,0,0,Background,,,12607
2.729389,374.1543,4.001243397,0,0,0,Background,,,11199
13.18456,730.7053,4.00120656,0,0,0,Background,,,11489
3.094589,149.0719,4.000476368,0,0,0,Background,,,4585
3.275145,149.0719,4.000476368,0,0,0,Background,,,4586
1.089213,376.1435,4.000171635,0,0,0,Background,,,4338
1.200651,311.1252,4.000013306,0,0,0,Background,,,10580
1.482338,311.1251,4.000013306,0,0,0,Background,,,10581
3.725245,411.0155,3.999698663,0,0,0,Background,,,4790
14.10152,300.9503,3.999233834,0,0,0,Background,,,11798
7.15844,212.9359,3.999097384,0,0,0,Background,,,12399
4.486233,386.2115,3.999007112,0,0,0,Background,,,12292
1.577327,164.012,3.998834112,0,0,0,Background,,,13900
2.723011,380.2083,3.99866059,0,0,0,Background,,,9637
1.652656,216.1241,3.998316262,0,0,0,Background,,,10132
1.167618,405.2866,3.998289641,0,0,0,Background,,,10963
13.13905,154.9155,3.998015506,0,0,0,Background,,,11544
6.5627,342.1044,3.997829274,0,0,0,Background,,,14487
14.08822,530.8881,3.997725506,0,0,0,Background,,,11957
1.383774,143.0115,3.997713127,0,0,0,Background,,,11412
2.14875,215.9821,3.997664198,0,0,0,Background,,,11205
1.544794,519.2783,3.997606689,0,0,0,Background,,,8125
1.325291,223.0797,3.997488463,0,0,0,Background,,,8667
2.762128,303.9886,3.997395861,0,0,0,Background,,,12079
12.38676,392.1136,3.997326838,0,0,0,Background,,,12423
2.758556,627.2666,3.996600061,0,0,0,Background,,,13851
6.664783,306.0608,3.996552983,0,0,0,Background,,,12559
6.437278,306.0608,3.996552983,0,0,0,Background,,,12560
6.902073,451.2347,3.996195364,0,0,0,Background,,,14678
8.841801,222.9556,3.995998257,0,0,0,Background,,,14076
6.8788,521.3122,3.995833353,0,0,0,Background,,,12810
2.823584,154.0227,3.99581834,0,0,0,Background,,,9481
9.083533,208.0908,3.995209392,0,0,0,Background,,,12917
13.82361,198.9655,3.995064049,0,0,0,Background,,,12402
14.3451,254.9213,3.99450688,0,0,0,Background,,,13545
2.754978,250.1742,3.994458136,0,0,0,Background,,,11514
3.391984,100.9533,3.994311661,0,0,0,Background,,,10500
8.706167,156.0184,3.994302955,0,0,0,Background,,,12723
6.912156,382.1956,3.994230022,0,0,0,Background,,,10984
4.293689,137.072,3.993685879,0,0,0,Background,,,11628
5.225617,204.9885,3.993569938,0,0,0,Background,,,11991
6.90255,347.1158,3.993250051,0,0,0,Background,,,12663
2.977028,384.1162,3.993145931,0,0,0,Background,,,10704
11.12482,259.046,3.993118613,0,0,0,Background,,,9995
1.551007,183.9908,3.99296694,0,0,0,Background,,,12330
8.398605,93.01458,3.992017477,0,0,0,Background,,,11838
10.02475,120.0665,3.991897529,0,0,0,Background,,,9801
14.20049,254.9006,3.991645505,0,0,0,Background,,,9232
13.66276,319.925,3.990951543,0,0,0,Background,,,12791
11.90398,175.1356,3.990873834,0,0,0,Background,,,13089
3.110839,427.1276,3.990816052,0,0,0,Background,,,11541
2.915084,427.128,3.990816052,0,0,0,Background,,,11542
3.452072,270.9351,3.990753436,0,0,0,Background,,,14716
3.199367,270.9352,3.990753436,0,0,0,Background,,,14717
13.13558,468.8869,3.990550963,0,0,0,Background,,,12549
2.158317,120.9013,3.990253564,0,0,0,Background,,,11926
12.76165,235.0824,3.990074339,0,0,0,Background,,,11368
7.148262,388.1017,3.989911558,0,0,0,Background,,,12344
7.027017,388.1017,3.989911558,0,0,0,Background,,,12345
8.713351,169.9683,3.989891351,0,0,0,Background,,,12930
2.184056,196.0367,3.989840037,0,0,0,Background,,,11636
2.742162,521.2969,3.989344549,0,0,0,Background,,,11312
12.89761,197.91,3.989323534,0,0,0,Background,,,12258
8.405717,229.9988,3.989283799,0,0,0,Background,,,12775
7.967361,278.9971,3.989120395,0,0,0,Background,,,10181
7.791706,278.9971,3.989120395,0,0,0,Background,,,14166
11.18406,261.0618,3.988815523,0,0,0,Background,,,1629
2.709867,169.0983,3.988615229,0,0,0,Background,,,11779
1.18767,202.9688,3.988590011,0,0,0,Background,,,11190
13.64272,440.8023,3.988263465,0,0,0,Background,,,12057
2.168117,264.1689,3.988196875,0,0,0,Background,,,11266
6.585656,385.2021,3.98816561,0,0,0,Background,,,14419
10.81878,175.9958,3.988091211,0,0,0,Background,,,13776
6.832767,386.1826,3.987859997,0,0,0,Background,,,12184
11.11434,72.04507,3.987377945,0,0,0,Background,,,12816
11.63081,160.025,3.987280358,0,0,0,Background,,,11751
13.04281,302.8904,3.986923502,0,0,0,Background,,,3085
1.201288,318.2519,3.986860448,0,0,0,Background,,,10983
7.908545,315.1815,3.986737734,0,0,0,Background,,,5018
2.687783,273.0539,3.986586776,0,0,0,Background,,,12584
2.892411,928.3597,3.98645347,0,0,0,Background,,,11296
12.32015,336.9641,3.986165267,0,0,0,Background,,,13964
1.125193,139.023,3.986151127,0,0,0,Background,,,14144
1.279489,139.023,3.986151127,0,0,0,Background,,,14145
11.12837,626.2599,3.985699546,0,0,0,Background,,,12731
1.560847,322.133,3.985697289,0,0,0,Background,,,11758
12.94672,115.0435,3.985641154,0,0,0,Background,,,12427
1.344825,325.1143,3.984870503,0,0,0,Background,,,11152
1.508762,351.8604,3.984804434,0,0,0,Background,,,11749
2.937711,119.976,3.984762658,0,0,0,Background,,,9665
6.999861,263.037,3.984572579,0,0,0,Background,,,12035
5.491072,299.0343,3.984235252,0,0,0,Background,,,14815
6.84914,369.3013,3.984230019,0,0,0,Background,,,14570
3.3887,341.1814,3.984163696,0,0,0,Background,,,9238
6.919189,447.0918,3.983961696,0,0,0,Background,,,12437
7.132111,447.0914,3.983961696,0,0,0,Background,,,12438
13.58248,335.8417,3.983902672,0,0,0,Background,,,11335
13.36291,919.2222,3.983866615,0,0,0,Background,,,13051
2.993089,158.1185,3.983740889,0,0,0,Background,,,11913
14.24434,254.9817,3.983722026,0,0,0,Background,,,11763
6.354817,289.0933,3.983424373,0,0,0,Background,,,14801
6.872172,727.294,3.983070358,0,0,0,Background,,,11855
6.902067,497.3124,3.982912369,0,0,0,Background,,,12448
6.770234,357.2186,3.982878672,0,0,0,Background,,,6611
2.788228,633.4335,3.982533787,0,0,0,Background,,,8422
5.122962,363.0423,3.982470385,0,0,0,Background,,,12413
6.915473,468.1467,3.982210346,0,0,0,Background,,,12530
4.977123,146.0458,3.982196481,0,0,0,Background,,,14464
2.119967,155.0183,3.98217288,0,0,0,Background,,,11629
2.094367,563.4683,3.981985418,0,0,0,Background,,,11251
2.681611,691.2817,3.981427108,0,0,0,Background,,,11242
7.033856,503.1918,3.981319186,0,0,0,Background,,,7688
6.898739,359.1136,3.981222986,0,0,0,Background,,,12272
13.14197,240.8575,3.981128427,0,0,0,Background,,,12360
7.03755,252.8445,3.981066227,0,0,0,Background,,,12636
6.963417,216.9055,3.981046008,0,0,0,Background,,,12612
6.788375,216.9055,3.981046008,0,0,0,Background,,,12613
5.457823,263.1014,3.981018851,0,0,0,Background,,,12993
6.966401,388.1205,3.980950053,0,0,0,Background,,,12592
14.28121,430.8268,3.98087098,0,0,0,Background,,,12240
1.371046,271.0227,3.980572619,0,0,0,Background,,,11771
13.10557,188.903,3.980552274,0,0,0,Background,,,12152
13.78808,389.0677,3.980470305,0,0,0,Background,,,10578
6.318712,316.2268,3.980443638,0,0,0,Background,,,14496
6.526289,316.2273,3.980443638,0,0,0,Background,,,14625
1.564054,214.1086,3.980217131,0,0,0,Background,,,10872
11.74792,374.1283,3.980212519,0,0,0,Background,,,12132
13.59248,475.8864,3.979928734,0,0,0,Background,,,12254
13.08872,192.0878,3.979881191,0,0,0,Background,,,9794
13.1553,256.8889,3.979848446,0,0,0,Background,,,12468
6.193289,343.0438,3.979523687,0,0,0,Background,,,14756
12.93333,159.8918,3.979334415,0,0,0,Background,,,5873
13.11195,347.1021,3.979277759,0,0,0,Background,,,12407
6.822912,365.119,3.979192421,0,0,0,Background,,,12553
2.905039,311.0773,3.979170761,0,0,0,Background,,,9894
2.145556,384.3569,3.978719447,0,0,0,Background,,,11304
11.04771,145.9893,3.978675549,0,0,0,Background,,,12955
1.371037,270.0881,3.97861725,0,0,0,Background,,,12931
4.629067,238.0755,3.978473268,0,0,0,Background,,,12528
2.652884,358.1299,3.978238493,0,0,0,Background,,,11520
6.872145,286.5732,3.977999731,0,0,0,Background,,,12742
6.888812,439.2705,3.977909703,0,0,0,Background,,,14201
3.361711,93.97275,3.97749906,0,0,0,Background,,,14069
13.56609,491.9178,3.977296369,0,0,0,Background,,,12273
2.755406,895.3812,3.97706892,0,0,0,Background,,,10923
6.969751,404.1411,3.976981631,0,0,0,Background,,,10120
6.799789,271.995,3.976875998,0,0,0,Background,,,12320
1.57978,345.1125,3.976707947,0,0,0,Background,,,10598
2.933358,385.2345,3.976651547,0,0,0,Background,,,11746
6.885461,449.1821,3.976625271,0,0,0,Background,,,14742
11.14577,267.0511,3.97617198,0,0,0,Background,,,12707
4.254156,398.2336,3.976114309,0,0,0,Background,,,8986
13.66057,580.9053,3.975871461,0,0,0,Background,,,12237
6.789884,127.9434,3.974819488,0,0,0,Background,,,12586
6.912573,127.9434,3.974819488,0,0,0,Background,,,12587
11.30857,208.0251,3.974678217,0,0,0,Background,,,10987
2.047061,249.1169,3.974557808,0,0,0,Background,,,10922
3.7318,221.1044,3.974357682,0,0,0,Background,,,7034
6.959478,317.0837,3.974291274,0,0,0,Background,,,12640
2.148956,521.4578,3.974265303,0,0,0,Background,,,12652
2.778184,369.3125,3.973937764,0,0,0,Background,,,11280
13.60256,308.891,3.973742882,0,0,0,Background,,,12331
7.101356,257.8346,3.973526894,0,0,0,Background,,,12714
11.08973,325.1294,3.973485637,0,0,0,Background,,,12234
6.437361,307.195,3.973063433,0,0,0,Background,,,13441
6.882117,314.2422,3.972474129,0,0,0,Background,,,12178
6.882105,405.0197,3.972411898,0,0,0,Background,,,12863
13.79142,287.9772,3.97226453,0,0,0,Background,,,11607
11.30863,252.999,3.971979826,0,0,0,Background,,,11446
6.410934,837.4879,3.971707193,0,0,0,Background,,,11524
13.13905,300.8597,3.971346499,0,0,0,Background,,,12471
3.802261,204.9828,3.971116015,0,0,0,Background,,,14247
11.13166,151.0513,3.971031891,0,0,0,Background,,,13375
13.58581,224.9209,3.970932823,0,0,0,Background,,,12055
13.74044,300.8704,3.970856134,0,0,0,Background,,,12367
3.019395,93.97278,3.970602726,0,0,0,Background,,,5430
1.534724,237.9572,3.970532909,0,0,0,Background,,,14482
1.704917,237.9574,3.970532909,0,0,0,Background,,,14483
6.812967,366.1562,3.970456538,0,0,0,Background,,,10314
3.868723,308.2675,3.970256286,0,0,0,Background,,,11650
11.16327,245.0303,3.968948527,0,0,0,Background,,,14584
13.61589,320.8799,3.968778142,0,0,0,Background,,,11995
2.761784,466.2739,3.968702817,0,0,0,Background,,,10595
6.812878,363.0149,3.968619966,0,0,0,Background,,,12594
6.875484,347.2141,3.968428622,0,0,0,Background,,,4799
