rt,mz,lg(signal),N,C,score,feature,adduct name,db_formula,ID
6.68375,220.0536,3.963034022,0,1,0.783233215,Isotope,C13,,12342
5.779395,244.1747,3.627593684,2,10,0.958594145,Isotope,C13,,13036
5.127472,88.01196,6.142360366,0,1,0.988436526,Isotope,C13,,485
5.002323,88.03844,3.820353778,0,1,0.863841899,Isotope,C13,,12645
4.643878,317.289,4.374307529,1,16,0.939698073,Isotope,C13,,9990
4.6406,377.3102,4.119851911,1,16,0.945656504,Isotope,C13,,8910
4.594317,280.0955,3.840615966,4,10,0.937350498,Isotope,C13,,11235
4.020384,132.0747,5.215537474,0,4,0.789317403,Isotope,C13,,3165
4.020372,316.2574,5.066116142,0,17,0.817171196,Isotope,C13,,3898
4.017245,286.247,4.293219458,0,16,0.759987556,Isotope,C13,,6088
4.014078,288.2263,4.725394139,0,15,0.800850027,Isotope,C13,,6589
4.014078,242.0766,5.719989347,4,10,0.820149576,Isotope,C13,,1208
4.014078,166.059,5.610568478,0,7,0.928812266,Isotope,C13,,1418
4.010933,170.1268,5.338012054,0,8,0.882239785,Isotope,C13,,1818
4.010928,188.1373,4.753060476,0,8,0.771532231,Isotope,C13,,6667
4.010928,144.111,6.61153037,0,6,0.944640255,Isotope,C13,,239
4.007783,300.2626,6.040715314,0,17,0.840685636,Isotope,C13,,373
4.004639,173.1456,4.793461283,0,6,0.783565501,Isotope,C13,,6091
4.004633,216.1686,4.526416732,0,11,0.880913966,Isotope,C13,,8195
4.001489,172.1424,6.067560901,0,8,0.885856684,Isotope,C13,,591
3.995183,372.32,4.600590973,0,20,0.877870086,Isotope,C13,,7810
3.995173,298.2469,5.393807467,0,17,0.812280929,Isotope,C13,,965
3.9794,200.1738,5.82960224,0,10,0.752781148,Isotope,C13,,582
3.976184,201.1771,4.520226129,0,8,0.776307818,Isotope,C13,,5161
3.973056,291.1799,4.767439074,1,16,0.854675955,Isotope,C13,,4475
3.973056,314.2418,5.356120932,0,16,0.927654617,Isotope,C13,,663
3.953973,226.1895,5.410420971,0,12,0.926804038,Isotope,C13,,855
3.938139,148.0697,5.18967476,0,4,0.771308235,Isotope,C13,,3521
3.934983,342.273,5.245657236,0,18,0.983657285,Isotope,C13,,548
3.934978,240.2051,4.753914452,0,14,0.841389383,Isotope,C13,,2702
3.916039,116.0433,5.215152433,0,3,0.957838195,Isotope,C13,,3492
3.912884,254.2208,6.999390614,0,14,0.949718273,Isotope,C13,,24
3.912878,257.2399,5.825005244,0,13,0.797471691,Isotope,C13,,276
3.900284,280.2363,5.028541382,0,17,0.786265816,Isotope,C13,,1212
3.884512,268.2364,4.84085943,0,16,0.835120728,Isotope,C13,,1807
3.8561,582.4608,4.169856266,0,17,0.831413452,Isotope,C13,,9274
3.856084,584.4764,4.401634845,0,17,0.932063143,Isotope,C13,,8757
3.852956,282.252,6.698052248,0,16,0.966433927,Isotope,C13,,26
3.837044,596.4767,4.208911519,0,17,0.82353845,Isotope,C13,,9285
3.8118,310.2834,4.832322207,0,18,0.83485811,Isotope,C13,,756
3.766522,130.059,4.935345462,0,4,0.797676248,Isotope,C13,,9721
3.609328,204.0958,3.753508507,0,7,0.828723032,Isotope,C13,,11681
3.018917,857.3415,4.847103961,3,10,0.905671709,Isotope,C13,,6480
3.015606,858.3433,4.302276183,3,10,0.895157678,Isotope,C13,,10469
2.949795,929.362,3.815363913,3,10,0.903865835,Isotope,C13,,8116
2.80225,555.3133,5.027409243,1,22,0.960453885,Isotope,C13,,5051
2.792539,583.3448,4.776744813,1,25,0.839676254,Isotope,C13,,6567
2.792522,553.3346,4.60545579,1,23,0.836152118,Isotope,C13,,8399
2.776361,451.2664,5.17387184,1,20,0.821121478,Isotope,C13,,3646
2.7439,88.01202,5.49058825,0,1,0.984004502,Isotope,C13,,3015
2.650833,403.3263,4.677953219,1,18,0.942893037,Isotope,C13,,7129
2.628733,444.3203,4.728903256,0,27,0.901933262,Isotope,C13,,6503
2.6004,144.1111,6.324954561,0,6,0.953394914,Isotope,C13,,240
2.543978,350.2107,5.431367951,0,14,0.884404675,Isotope,C13,,8281
2.503322,518.3572,5.009521663,0,28,0.833957679,Isotope,C13,,4773
2.487678,378.2371,5.418128974,0,16,0.980221271,Isotope,C13,,1867
2.481417,172.1425,6.081156767,0,8,0.87176514,Isotope,C13,,592
2.478289,286.2472,4.666748985,0,16,0.768776263,Isotope,C13,,6087
2.4594,88.01205,5.367890276,0,1,0.958679202,Isotope,C13,,3016
2.453189,216.1686,4.487413629,0,11,0.767411755,Isotope,C13,,8196
2.4406,130.0591,4.837552416,0,4,0.781092823,Isotope,C13,,9223
2.434311,300.2627,6.393986413,0,17,0.830083153,Isotope,C13,,372
2.393339,201.1772,4.860002178,0,8,0.77995998,Isotope,C13,,5160
2.393322,200.1738,6.152217926,0,10,0.783499027,Isotope,C13,,581
2.383889,291.1798,5.037439721,1,16,0.867526052,Isotope,C13,,4474
2.371389,356.3253,4.362498025,0,21,0.758477952,Isotope,C13,,8078
2.361933,372.3203,4.96559263,0,20,0.897320481,Isotope,C13,,4631
2.361933,226.1896,5.912186659,0,12,0.959433999,Isotope,C13,,854
2.358817,314.2421,6.033925573,0,16,0.977500061,Isotope,C13,,662
2.330728,508.4453,5.128357928,0,31,0.835243504,Isotope,C13,,2965
2.318261,938.407,5.58436265,0,15,0.931666837,Isotope,C13,,1539
2.318256,254.2209,7.79190002,0,14,0.974299234,Isotope,C13,,23
2.315145,874.3947,5.677507908,0,15,0.926220287,Isotope,C13,,1222
2.315144,510.4606,5.292386648,0,15,0.921050993,Isotope,C13,,2142
2.312028,810.3828,5.595189041,0,15,0.915620207,Isotope,C13,,1528
2.308911,342.2731,6.151725917,0,18,0.995224047,Isotope,C13,,547
2.302678,538.4922,5.466661805,0,15,0.986521365,Isotope,C13,,1520
2.299567,838.4138,5.375508778,0,17,0.863287378,Isotope,C13,,2134
2.296456,536.4766,5.202666718,0,32,0.873229714,Isotope,C13,,2494
2.29645,902.4258,5.545247482,0,17,0.883173012,Isotope,C13,,1597
2.293344,326.2782,5.029672873,0,19,0.752471391,Isotope,C13,,3800
2.287117,966.4378,5.447778629,0,17,0.93393381,Isotope,C13,,1907
2.284,282.2521,7.773825,0,16,0.998586106,Isotope,C13,,25
2.283994,566.5237,5.301330125,0,17,0.85564625,Isotope,C13,,2649
2.280884,564.5078,5.191395117,0,34,0.925518912,Isotope,C13,,2970
2.280884,378.2399,5.418128974,0,16,0.980346818,Isotope,C13,,1866
2.255955,310.2835,6.035345218,0,18,0.979255757,Isotope,C13,,755
2.214422,300.2627,6.393986413,0,17,0.830083153,Isotope,C13,,374
14.05901,305.5707,4.407124182,3,9,0.949081088,Isotope,C13++,,9453
14.05606,334.5282,4.581196392,3,9,0.977559595,Isotope,C13++,,8163
14.0423,333.5307,4.896493872,3,9,0.96009417,Isotope,C13++,,6084
14.0423,344.5211,4.367013159,3,9,0.972027923,Isotope,C13++,,9878
11.77651,747.8401,4.696746952,8,34,0.934893275,Isotope,C13++,,7289
11.00372,488.1508,3.578057676,3,17,0.86604855,Isotope,C13++,,13765
10.96906,501.1589,4.09863789,3,18,0.918819188,Isotope,C13++,,11187
10.85276,502.1669,3.692093323,3,18,0.870311826,Isotope,C13++,,13452
14.473,342.9937,4.056466057,2,7,0.953033212,Isotope,Cl37,,12194
13.38505,204.0103,4.137848907,1,3,0.951505819,Isotope,Cl37,,10642
13.34579,185.9998,5.260499536,1,5,0.996466046,Isotope,Cl37,,3164
13.26642,185.0157,4.939654995,2,5,0.863670277,Isotope,Cl37,,5608
11.61317,217.0297,6.285081457,0,6,0.979559635,Isotope,Cl37,,458
16.57712,132.0796,4.334960611,0,5,0.928205303,Isotope,N15,,10194
16.56638,256.1047,3.688201161,2,6,0.867579893,Isotope,N15,,13780
16.5628,348.2133,3.872098857,6,5,0.939621039,Isotope,N15,,13412
16.55932,370.1952,3.669242082,6,12,0.86717374,Isotope,N15,,14005
16.55931,157.0748,3.505931454,1,6,0.863403943,Isotope,N15,,14029
16.55573,174.1014,5.323123192,2,6,0.947195516,Isotope,N15,,2938
16.08646,132.0796,4.023421534,0,5,0.935373958,Isotope,N15,,10195
13.46382,311.0189,3.658399881,2,6,0.757435097,Isotope,N15,,14723
13.22633,146.0587,5.466698733,0,5,0.945867185,Isotope,N15,,2242
3.9888,242.0702,4.798067026,2,12,0.819633309,Isotope,N15,,6611
16.54149,133.0868,4.074940666,2,5,0.973810019,Isotope,O18,,12244
16.0822,133.0868,3.797432948,2,5,0.838918597,Isotope,O18,,12243
14.49076,163.0503,3.478737739,0,6,0.816909654,Isotope,O18,,14225
14.0495,261.0266,4.819032943,0,6,0.965169455,Isotope,O18,,6904
14.02238,507.9927,4.431490157,5,10,0.948262183,Isotope,O18,,9318
14.01532,343.0299,3.941884446,0,6,0.848474707,Isotope,O18,,12155
13.99218,606.0746,4.315959445,5,16,0.910585701,Isotope,O18,,614
13.64124,608.0792,4.723960962,3,17,0.982196213,Isotope,O18,,6995
13.56233,134.0344,3.974989263,1,4,0.971966136,Isotope,O18,,10714
13.43438,216.0527,3.961664732,1,5,0.960343726,Isotope,O18,,11265
13.37555,246.0269,4.034523747,1,5,0.866310482,Isotope,O18,,6862
13.35921,130.0395,4.282282041,1,5,0.945961897,Isotope,O18,,9937
13.35886,135.0185,4.622717103,0,4,0.933503928,Isotope,O18,,8344
13.3527,106.0395,3.874664667,1,3,0.981877477,Isotope,O18,,12321
13.34905,318.1207,4.627172849,1,8,0.986642248,Isotope,O18,,8225
13.34579,148.05,5.35947687,1,5,0.992776131,Isotope,O18,,2372
13.34579,104.0603,3.995863523,1,4,0.964393858,Isotope,O18,,11510
13.23291,148.0694,4.125116704,2,3,0.944067215,Isotope,O18,,10916
13.21646,147.066,5.372226033,2,5,0.912525638,Isotope,O18,,2325
13.20978,149.0339,5.025849309,0,5,0.94148671,Isotope,O18,,4844
13.18325,119.0235,3.998008079,0,4,0.813917095,Isotope,O18,,12502
13.15957,327.129,3.882631287,2,11,0.871795376,Isotope,O18,,13347
12.891,193.0603,3.59393839,0,7,0.890545427,Isotope,O18,,13220
12.88103,120.0551,3.997202845,1,4,0.973874429,Isotope,O18,,11894
12.78736,90.04452,5.307891817,1,3,0.964995669,Isotope,O18,,2766
12.76766,177.0654,4.729542468,0,7,0.991242143,Isotope,O18,,6357
12.76765,147.0184,4.831919421,0,5,0.950475481,Isotope,O18,,8951
11.7136,223.0708,4.798076273,0,6,0.96691904,Isotope,O18,,5113
11.67276,145.0391,5.181271083,0,6,0.986877349,Isotope,O18,,13985
11.66648,163.0497,5.611118041,0,6,0.990858141,Isotope,O18,,1607
11.66344,217.0369,4.908030795,0,6,0.982274597,Isotope,O18,,5018
11.66021,241.0815,5.90351337,0,6,0.982692455,Isotope,O18,,14775
11.65708,115.0286,5.294171482,0,5,0.984625602,Isotope,O18,,3110
11.65082,181.0602,6.394249477,0,6,0.990114076,Isotope,O18,,411
11.64139,91.02856,5.545300798,0,3,0.990701329,Isotope,O18,,1716
11.63827,182.0635,5.223021768,0,4,0.850281019,Isotope,O18,,3098
11.63198,103.0287,5.197920214,0,4,0.990889862,Isotope,O18,,3464
11.62259,361.1238,5.750465291,0,12,0.985267219,Isotope,O18,,1173
11.59435,89.01197,4.47956518,0,3,0.971937695,Isotope,O18,,6788
11.54726,183.0759,4.705760283,0,6,0.810982744,Isotope,O18,,13577
11.08601,610.2193,4.508572862,3,10,0.840091119,Isotope,O18,,8897
11.05897,134.0344,4.333664879,1,3,0.904473515,Isotope,O18,,10029
11.03504,580.2086,3.803936695,3,9,0.851531788,Isotope,O18,,12674
10.9584,118.0759,4.296357585,1,5,0.913033019,Isotope,O18,,10607
10.55904,610.2197,4.424606844,3,10,0.945169417,Isotope,O18,,8898
9.424756,159.0547,4.646896241,0,7,0.920236728,Isotope,O18,,8379
9.327888,682.2407,4.046626449,3,10,0.967504673,Isotope,O18,,12367
9.007707,860.3445,3.475190991,3,10,0.835315768,Isotope,O18,,12149
7.450789,272.051,4.079143343,0,6,0.945187235,Isotope,O18,,11914
7.450617,528.2288,3.939276913,2,9,0.879190932,Isotope,O18,,12329
6.458945,153.0655,4.481138031,0,3,0.95683626,Isotope,O18,,9340
5.462939,90.0162,4.003913086,0,1,0.97878984,Isotope,O18,,11747
5.239595,119.0595,4.125919726,0,5,0.776142398,Isotope,O18,,12165
5.166634,90.01618,3.973757286,0,1,0.975388577,Isotope,O18,,11746
4.007783,145.112,5.248910573,0,8,0.96408516,Isotope,O18,,3202
4.004639,173.1432,4.632513375,0,10,0.804327827,Isotope,O18,,6736
2.609867,145.112,4.957129141,0,8,0.976559071,Isotope,O18,,3201
13.34253,203.0157,3.879974244,1,3,0.771650239,Isotope,O18++,,9163
11.89197,284.0295,4.02050386,0,6,0.868916519,Isotope,O18++,,10144
15.02404,369.0443,3.26395733,6,12,0.984922194,Isotope,S34,,14321
14.0661,671.056,4.557869652,6,20,0.980027338,Isotope,S34,,8682
14.05571,335.0248,4.453716378,3,10,0.945943539,Isotope,S34,,9139
14.04279,296.9994,3.983875325,0,6,0.911652619,Isotope,S34,,12528
14.03233,693.0385,3.977556083,6,20,0.973834277,Isotope,S34,,11650
13.61804,646.0281,3.857697924,3,17,0.866120549,Isotope,S34,,12908
13.36902,333.0532,4.575595107,2,10,0.971558532,Isotope,S34,,8507
13.36214,339.9433,4.800020073,1,5,0.968317964,Isotope,S34,,6609
13.34906,269.9613,4.416336981,1,5,0.949408932,Isotope,S34,,9692
13.33602,370.0247,4.259293395,3,10,0.849086582,Isotope,S34,,10833
13.28954,282.9929,4.990101195,2,5,0.787217522,Isotope,S34,,5413
13.28626,322.928,4.548571763,2,5,0.817205395,Isotope,S34,,8433
13.27961,245.0369,5.234375825,2,5,0.854013573,Isotope,S34,,3321
12.79725,267.9954,4.019258311,1,3,0.952545044,Isotope,S34,,12236
7.471512,528.2184,3.904761834,3,10,0.915842976,Isotope,S34,,13094
14.15092,338.9888,5.609013519,0,6,0.964200715,Metabolite,,C6H14O12P2,1657
13.66033,171.0064,5.332028256,0,3,0.820421322,Metabolite,,C3H9O6P,2659
14.04231,199.0013,4.564629526,0,4,0.985649204,Metabolite,,C4H9O7P,1239
18.50172,273.1934,3.264815311,4,12,0.983527856,Metabolite,,C12H26N4O3,14574
17.47056,159.1138,3.592819787,2,7,0.993651766,Metabolite,,C7H16N2O2,13995
16.6885,145.0982,5.444556289,2,6,0.95386771,Metabolite,,C6H14N2O2,2263
16.56995,114.056,4.320033118,1,5,0.843192563,Metabolite,,C5H9NO2,11049
16.55932,156.0778,5.455059107,3,6,0.963642679,Metabolite,,C6H11N3O2,2261
16.55222,131.0825,6.464757136,2,5,0.971069439,Metabolite,,C5H12N2O2,103
16.55221,173.1043,7.145401716,4,6,0.981359386,Metabolite,,C6H14N4O2,104
16.54515,154.0622,5.783445588,3,6,0.992059866,Metabolite,,C6H9N3O2,1205
16.21103,162.0408,4.343431997,1,5,0.983164096,Metabolite,,C5H9NO5,9587
15.37805,242.1511,3.482432136,3,11,0.971307433,Metabolite,,C11H21N3O3,14128
14.99158,151.0261,3.488371587,4,5,0.839167468,Metabolite,,C5H4N4O2,13903
14.84132,310.1635,4.05398822,7,12,0.992833358,Metabolite,,C12H21N7O3,12101
14.83433,296.0823,3.834014095,5,11,0.982496559,Metabolite,,C11H15N5O3S,13490
14.79831,503.1619,4.540404753,0,18,0.97538014,Metabolite,,C18H32O16,8686
14.64014,288.1316,3.860504617,5,10,0.907403172,Metabolite,,C10H19N5O5,12186
14.5899,503.1619,4.540404753,0,18,0.97538014,Metabolite,,C18H32O16,8687
14.48708,221.0602,5.246182624,2,7,0.986427533,Metabolite,,C7H14N2O4S,3270
14.47652,202.1198,4.854881878,3,8,0.97701229,Metabolite,,C8H17N3O3,6675
14.46242,335.1575,4.651611173,4,12,0.974282957,Metabolite,,C12H24N4O7,8477
14.35931,232.1303,3.986369127,3,9,0.978953071,Metabolite,,C9H19N3O4,12836
14.34871,273.1571,4.019363709,4,11,0.894477601,Metabolite,,C11H22N4O4,12612
14.2578,230.1259,4.263833886,5,8,0.957360909,Metabolite,,C8H17N5O3,10795
14.20578,481.9773,5.093683103,3,9,0.775378852,Metabolite,,C9H16N3O14P3,4434
14.18158,247.0491,3.844373473,2,8,0.970512149,Metabolite,,C8H13N2O5P,10254
14.17478,301.1631,4.267062224,6,11,0.879446685,Metabolite,,C11H22N6O4,11011
14.16781,421.0755,5.34705716,0,12,0.969718561,Metabolite,,C12H23O14P,2790
14.14402,182.0587,4.626547543,1,5,0.967446307,Metabolite,,C5H14NO4P,980
14.13744,482.9613,5.754290136,2,9,0.906013661,Metabolite,,C9H15N2O15P3,1431
14.09992,246.1459,3.869988322,3,10,0.945939381,Metabolite,,C10H21N3O4,11743
14.09632,232.1303,4.004582071,3,9,0.975925922,Metabolite,,C9H19N3O4,12837
14.06278,266.0882,4.471694995,1,9,0.926263409,Metabolite,,C9H17NO8,9293
14.05947,275.0176,4.688139892,0,6,0.918211796,Metabolite,,C6H13O10P,7867
14.04596,184.0016,3.956503967,1,3,0.898561047,Metabolite,,C3H8NO6P,354
14.04568,350.1028,4.071865042,3,12,0.845226821,Metabolite,,C12H21N3O7S,11636
14.03899,742.0681,5.092138453,7,21,0.983750553,Metabolite,,C21H28N7O17P3,3955
14.03898,202.1198,4.290894345,3,8,0.970340695,Metabolite,,C8H17N3O3,6676
14.03567,259.0225,6.635848928,0,6,0.98396828,Metabolite,,C6H13O9P,296
14.0323,505.9883,6.067284415,5,10,0.948247476,Metabolite,,C10H16N5O13P3,670
14.00871,288.1315,4.031601704,5,10,0.959315679,Metabolite,,C10H19N5O5,12185
13.99554,274.141,4.388400478,3,11,0.980871184,Metabolite,,C11H21N3O5,9327
13.99553,258.0385,4.867330594,1,6,0.964624653,Metabolite,,C6H14NO8P,5894
13.98898,260.1252,4.193046114,3,10,0.91598257,Metabolite,,C10H19N3O5,10917
13.98888,604.0698,5.655854988,5,16,0.971350895,Metabolite,,C16H25N5O16P2,1401
13.93946,198.0172,4.277853879,1,4,0.958595583,Metabolite,,C4H10NO6P,7189
13.91318,184.9856,4.80872607,0,3,0.972558872,Metabolite,,C3H7O7P,6469
13.88338,322.0446,4.484090111,3,9,0.886303942,Metabolite,,C9H14N3O8P,9132
13.86341,275.1251,5.469003327,2,11,0.997924074,Metabolite,,C11H20N2O6,2081
13.85041,333.0593,4.543457281,0,9,0.952950518,Metabolite,,C9H19O11P,8652
13.81748,323.0286,4.556249521,2,9,0.812501194,Metabolite,,C9H13N2O9P,8239
13.80791,173.009,5.963601525,0,6,0.962278696,Metabolite,,C6H6O6,817
13.80157,129.0193,5.574032607,0,5,0.963419828,Metabolite,,C5H6O4,9775
13.78266,662.1017,5.268939906,7,21,0.994413277,Metabolite,,C21H27N7O14P2,3118
13.77323,202.072,4.933841005,1,8,0.965337583,Metabolite,,C8H13NO5,4544
13.60417,185.0567,4.063436293,2,7,0.978216484,Metabolite,,C7H10N2O4,8903
13.59713,346.0558,5.539636727,5,10,0.928385164,Metabolite,,C10H14N5O7P,1800
13.59017,132.0302,6.047746765,1,4,0.983237341,Metabolite,,C4H7NO4,329
13.51776,213.017,4.397290688,0,5,0.819278987,Metabolite,,C5H11O7P,6875
13.50436,274.1046,4.754846386,3,10,0.990175351,Metabolite,,C10H17N3O6,7258
13.49061,175.0359,5.049874893,2,5,0.831191707,Metabolite,,C5H8N2O5,4756
13.45406,217.0829,5.404299063,2,8,0.970855548,Metabolite,,C8H14N2O5,2305
13.418,214.0486,5.973355412,1,5,0.995597456,Metabolite,,C5H14NO6P,819
13.40821,98.02482,5.646892253,1,4,0.975948825,Metabolite,,C4H5NO2,1475
13.39513,173.0931,5.308680574,2,7,0.930610958,Metabolite,,C7H14N2O3,2814
13.38535,131.0462,5.708245017,2,4,0.998930579,Metabolite,,C4H8N2O3,1387
13.37882,256.0956,4.566103826,1,8,0.978506332,Metabolite,,C8H20NO6P,8637
13.36247,133.0142,6.611089275,0,4,0.935450664,Metabolite,,C6H6O5,258
13.34579,146.0458,7.450480473,1,5,0.996819236,Metabolite,,C5H9NO4,63
13.34293,263.0707,4.421731143,2,9,0.989054846,Metabolite,,C9H16N2O5S,14522
13.32253,104.0354,6.198303729,1,3,0.993588022,Metabolite,,C3H7NO3,534
13.31595,288.1202,5.438456708,3,11,0.981934844,Metabolite,,C11H19N3O6,2248
13.26278,231.0986,5.194296524,2,9,0.933139706,Metabolite,,C9H16N2O5,3599
13.24626,164.0716,4.450582347,1,9,0.969550017,Metabolite,,C9H11NO2,468
13.23979,97.04077,4.436879057,2,4,0.823161041,Metabolite,,C4H6N2O,9440
13.23635,99.05648,4.170154516,2,4,0.908529375,Metabolite,,C4H8N2O,10956
13.23625,249.0551,5.32185806,2,8,0.972245012,Metabolite,,C8H14N2O5S,2817
13.22961,171.0775,4.590951356,2,7,0.954834276,Metabolite,,C7H12N2O3,3863
13.22636,145.0618,7.604600647,2,5,0.92456532,Metabolite,,C5H10N2O3,48
13.22306,147.0298,7.014535945,0,5,0.961321828,Metabolite,,C5H8O5,126
13.21973,177.0403,5.870709304,0,6,0.940563678,Metabolite,,C6H10O6,893
13.20987,244.1665,4.464682223,3,11,0.980886172,Metabolite,,C11H23N3O3,9355
13.18327,784.1494,3.910076539,9,27,0.779687739,Metabolite,,C27H33N9O15P2,12477
13.18325,117.0193,6.171490101,0,4,0.933930225,Metabolite,,C4H6O4,554
13.18298,176.0563,5.629673212,1,6,0.984073166,Metabolite,,C6H11NO5,1760
13.16988,74.02436,5.576164083,1,2,0.957164397,Metabolite,,C2H5NO2,2692
13.15642,215.1149,4.835894981,4,8,0.768071561,Metabolite,,C8H16N4O3,6384
13.14956,188.0564,5.66383495,1,7,0.915103481,Metabolite,,C7H11NO5,1412
13.11464,168.9811,3.918964782,0,3,0.947488539,Metabolite,,C3H6O6S,3935
13.0681,250.0933,4.50674149,1,9,0.966325242,Metabolite,,C9H17NO7,9106
13.02099,209.0666,4.215449812,0,7,0.874882098,Metabolite,,C7H14O7,13118
12.95713,237.0616,5.32664809,0,8,0.980247789,Metabolite,,C8H14O8,1875
12.95008,202.0833,4.009260633,3,7,0.961640419,Metabolite,,C7H13N3O4,824
12.92555,118.0509,6.205372587,1,4,0.98715698,Metabolite,,C4H9NO3,545
12.88757,245.1142,4.258617334,2,10,0.959768698,Metabolite,,C10H18N2O5,10676
12.87741,191.0562,5.637364082,0,7,0.974153693,Metabolite,,C7H12O6,1343
12.85028,182.0095,4.716394946,1,7,0.994286248,Metabolite,,C7H5NO5,4370
12.8236,273.0729,3.798763726,2,10,0.864918441,Metabolite,,C10H14N2O7,3340
12.81703,184.0251,5.299901231,1,7,0.996406475,Metabolite,,C7H7NO5,3020
12.81372,96.0455,5.323417656,1,5,0.997069397,Metabolite,,C5H7NO,2904
12.81041,140.0353,5.568019363,1,6,0.997461262,Metabolite,,C6H7NO3,1736
12.80381,175.0248,5.762674757,0,6,0.978907259,Metabolite,,C6H8O6,1154
12.79066,88.04028,7.637124376,1,3,0.988997475,Metabolite,,C3H7NO2,46
12.77417,145.0142,6.85224045,0,5,0.997120951,Metabolite,,C5H6O5,164
12.77088,101.0244,6.303866196,0,4,0.990984898,Metabolite,,C4H6O3,78
12.77086,175.0611,6.764632634,0,7,0.988108132,Metabolite,,C7H12O5,192
12.72463,258.1823,4.272903106,3,12,0.985552467,Metabolite,,C12H25N3O3,9720
12.68778,187.1088,5.299997449,2,8,0.930456919,Metabolite,,C8H16N2O3,1651
12.5971,426.0127,3.711327945,5,10,0.933011109,Metabolite,,C10H14N5O10PS,13678
12.44592,308.1618,3.399905673,3,15,0.9002512,Metabolite,,C15H23N3O4,13503
12.41392,309.1095,3.621950711,2,14,0.937568044,Metabolite,,C14H18N2O6,13804
12.37878,286.0487,3.948132108,1,11,0.946806,Metabolite,,C11H14NO6P,12823
12.35057,191.0674,3.631229577,2,6,0.939661463,Metabolite,,C6H12N2O5,13539
12.34698,163.0401,5.450783678,0,9,0.992100346,Metabolite,,C9H8O3,865
12.34006,188.0677,3.834143102,3,6,0.975330101,Metabolite,,C6H11N3O4,13175
12.31891,225.0405,3.835939014,0,10,0.970960162,Metabolite,,C10H10O6,14455
12.31206,171.0776,4.197398207,2,7,0.758307378,Metabolite,,C7H12N2O3,11641
12.25584,159.0298,5.194600915,0,6,0.986852628,Metabolite,,C6H8O5,5886
12.15444,216.0989,4.916997702,3,8,0.916344682,Metabolite,,C8H15N3O4,1441
12.09439,245.0431,4.852260985,0,6,0.948670941,Metabolite,,C6H15O8P,3358
12.06625,174.0771,6.11782264,1,7,0.997225357,Metabolite,,C7H13NO4,639
11.94592,102.0561,5.810537593,1,4,0.997171544,Metabolite,,C4H9NO2,326
11.94234,259.1298,4.148204834,2,11,0.961415433,Metabolite,,C11H20N2O5,9463
11.88551,175.0612,6.784452579,0,7,0.983920722,Metabolite,,C7H12O5,193
11.82068,191.0561,5.683594269,0,7,0.950607127,Metabolite,,C7H12O6,1344
11.77965,179.0212,5.031880705,0,6,0.95025681,Metabolite,,C6H12O2S2,7160
11.7639,216.0988,5.175126226,3,8,0.924283654,Metabolite,,C8H15N3O4,1440
11.74815,137.0243,5.423737623,0,7,0.955683545,Metabolite,,C7H6O3,2001
11.74188,207.0298,5.700837802,0,10,0.971319638,Metabolite,,C10H8O5,920
11.72928,179.0357,5.236654864,0,9,0.940869316,Metabolite,,C9H8O4,3106
11.72615,193.0353,5.594891578,0,6,0.989326932,Metabolite,,C6H10O7,1747
11.70418,129.0193,5.655526574,0,5,0.985353665,Metabolite,,C5H6O4,189
11.68848,177.0404,5.930476517,0,6,0.97935199,Metabolite,,C6H10O6,894
11.67595,117.0193,5.523597112,0,4,0.970996124,Metabolite,,C4H6O4,555
11.67592,161.0455,7.582781842,0,6,0.991225554,Metabolite,,C6H12O5,51
11.65709,149.0454,6.739676175,0,5,0.992686089,Metabolite,,C5H10O5,215
11.63513,179.056,8.28416583,0,6,0.991320618,Metabolite,,C6H12O6,11
11.63198,107.035,5.580997926,0,3,0.983165463,Metabolite,,C3H8O4,1484
11.63198,72.9927,6.245466805,0,2,0.97483597,Metabolite,,C2H2O3,481
11.61945,114.0559,5.728306885,1,5,0.980326976,Metabolite,,C5H9NO2,1181
11.6069,205.0828,5.27478056,2,7,0.987834704,Metabolite,,C7H14N2O5,3240
11.60377,179.0211,5.016746533,0,6,0.959580339,Metabolite,,C6H12O2S2,5037
11.52528,181.0716,6.59265656,0,6,0.751741398,Metabolite,,C6H14O6,273
11.49384,274.1045,4.661701976,3,10,0.986698934,Metabolite,,C10H17N3O6,7337
11.46549,215.1036,4.930684645,2,9,0.887782268,Metabolite,,C9H16N2O4,5197
11.27261,233.078,4.464020759,2,8,0.962780945,Metabolite,,C8H14N2O6,8867
11.17198,189.088,4.52463083,2,7,0.808503531,Metabolite,,C7H14N2O4,9143
11.14437,260.1252,3.658949329,3,10,0.895166663,Metabolite,,C10H19N3O5,12124
11.13036,158.0458,6.177730598,1,6,0.986229529,Metabolite,,C6H9NO4,558
11.12348,159.0774,5.435536914,2,6,0.921134489,Metabolite,,C6H12N2O3,2189
11.10984,219.0986,4.47932273,2,8,0.892278447,Metabolite,,C8H16N2O5,9370
11.09281,287.0522,5.259340526,2,10,0.963109393,Metabolite,,C10H12N2O8,3148
11.08267,189.0405,5.383312041,0,7,0.988857892,Metabolite,,C7H10O6,2611
11.0658,203.0674,4.667903212,2,7,0.987827746,Metabolite,,C7H12N2O5,7994
11.03159,172.0615,5.677771818,1,7,0.754603104,Metabolite,,C7H11NO4,1476
10.99689,230.1146,4.120578127,3,9,0.975656613,Metabolite,,C9H17N3O4,11449
